1 1.2394986152648926 0.9893528819084167
2 0.7876337170600891 0.6584015488624573
3 0.5238069295883179 0.452660471200943
4 0.3589077889919281 0.32940399646759033
5 0.25980374217033386 0.2477320432662964
6 0.19426177442073822 0.19162894785404205
7 0.1492057740688324 0.1501423865556717
8 0.11626346409320831 0.12003718316555023
9 0.09263594448566437 0.09694503992795944
10 0.07457201927900314 0.07913672178983688
11 0.06080114096403122 0.06421435624361038
12 0.04941273480653763 0.05303608998656273
13 0.04099860042333603 0.044044092297554016
14 0.03428063169121742 0.0370824858546257
15 0.029112694784998894 0.03158475086092949
16 0.025098957121372223 0.02706659771502018
17 0.021827178075909615 0.02346915937960148
18 0.019256165251135826 0.02070370502769947
19 0.0173075832426548 0.018193110823631287
20 0.015557852573692799 0.016428785398602486
21 0.01435278169810772 0.014924325980246067
22 0.013343981467187405 0.013720085844397545
23 0.012550006620585918 0.012788300402462482
24 0.011945761740207672 0.0119774229824543
25 0.011431624181568623 0.011334462091326714
26 0.011035473085939884 0.010800161398947239
27 0.010713132098317146 0.010323429480195045
28 0.010433702729642391 0.009952464140951633
29 0.010225603356957436 0.009662305936217308
30 0.010066937655210495 0.009425465017557144
