Gen:	L_2
1030	65.5471
1031	65.5471
1032	65.5471
1033	65.5471
1034	65.5471
1035	65.5471
1036	65.5471
1037	65.5471
1038	65.5471
1039	65.5471
1040	65.5471
1041	65.5471
1042	65.5471
1043	65.5471
1044	65.5471
1045	65.5471
1046	65.5471
1047	65.5471
1048	65.5471
1049	65.5471
1050	65.5471
1051	65.5471
1052	65.5471
1053	65.5471
1054	65.5471
1055	65.5471
1056	65.5471
1057	65.5471
1058	65.5471
1059	65.5471
1060	65.5471
1061	65.5471
1062	65.5471
1063	65.5471
1064	65.5471
1065	65.5471
1066	65.5471
1067	65.5471
1068	65.5471
1069	65.5471
1070	65.5471
1071	65.5471
1072	65.5471
1073	65.5471
1074	65.5471
1075	65.5471
1076	65.5471
1077	65.5471
1078	65.5471
1079	65.5471
1080	65.5471
1081	65.5471
1082	65.5471
1083	65.5471
1084	65.5471
1085	65.5471
1086	65.5471
1087	65.5471
1088	65.5471
1089	65.5471
1090	65.5471
1091	65.5471
1092	65.5471
1093	65.5471
1094	65.5471
1095	65.5471
1096	65.5471
1097	65.5471
1098	65.5471
1099	65.5471
1100	65.5471
1101	65.5471
1102	65.5471
1103	65.5471
1104	65.5471
1105	65.5471
1106	65.5471
1107	65.5471
1108	65.5471
1109	65.5471
1110	65.5471
1111	65.5471
1112	65.5471
1113	65.5471
1114	65.5471
1115	65.5471
1116	65.5471
1117	65.5471
1118	65.5471
1119	65.5471
1120	65.5471
1121	65.5471
1122	65.5471
1123	65.5471
1124	65.5471
1125	65.5471
1126	65.5471
1127	65.5471
1128	65.5471
1129	65.5471
1130	65.5471
1131	65.5471
1132	65.5471
1133	65.5471
1134	65.5471
1135	65.5471
1136	65.5471
1137	65.5471
1138	65.5471
1139	65.5471
1140	65.5471
1141	65.5471
1142	65.5471
1143	65.5471
1144	65.5471
1145	65.5471
1146	65.5471
1147	65.5471
1148	65.5471
1149	65.5471
1150	65.5471
1151	65.5471
1152	65.5471
1153	65.5471
1154	65.5471
1155	65.5471
1156	65.5471
1157	65.5471
1158	65.5471
1159	65.5471
1160	65.5471
1161	65.5471
1162	65.5471
1163	65.5471
1164	65.5471
1165	65.5471
1166	65.5471
1167	65.5471
1168	65.5471
1169	65.5471
1170	65.5471
1171	65.5471
1172	65.5471
1173	65.5471
1174	65.5471
1175	65.5471
1176	65.5471
1177	65.5471
1178	65.5471
1179	65.5471
1180	65.5471
1181	65.5471
1182	65.5471
1183	65.5471
1184	65.5471
1185	65.5471
1186	65.5471
1187	65.5471
1188	65.5471
1189	65.5471
1190	65.5471
1191	65.5471
1192	65.5471
1193	65.5471
1194	65.5471
1195	65.5471
1196	65.5471
1197	65.5471
1198	65.5471
1199	65.5471
1200	65.5471
1201	65.5471
1202	65.5471
1203	65.5471
1204	65.5471
1205	65.5471
1206	65.5471
1207	65.5471
1208	65.5471
1209	65.5471
1210	65.5471
1211	65.5471
1212	65.5471
1213	65.5471
1214	65.5471
1215	65.5471
1216	65.5471
1217	65.5471
1218	65.5471
1219	65.5471
1220	65.5471
1221	65.5471
1222	65.5471
1223	65.5471
1224	65.5471
1225	65.5471
1226	65.5471
1227	65.5471
1228	65.5471
1229	65.5471
1230	65.5471
1231	65.5471
1232	65.5471
1233	65.5471
1234	65.5471
1235	65.5471
1236	65.5471
1237	65.5471
1238	65.5471
1239	65.5471
1240	65.5471
1241	65.5471
1242	65.5471
1243	65.5471
1244	65.5471
1245	65.5471
1246	65.5471
1247	65.5471
1248	65.5471
1249	65.5471
1250	65.5471
1251	65.5471
1252	65.5471
1253	65.5471
1254	65.5471
1255	65.5471
1256	65.5471
1257	65.5471
1258	65.5471
1259	65.5471
1260	65.5471
1261	65.5471
1262	65.5471
1263	65.5471
1264	65.5471
1265	65.5471
1266	65.5471
1267	65.5471
1268	65.5471
1269	65.5471
1270	65.5471
1271	65.5471
1272	65.5471
1273	65.5471
1274	65.5471
1275	65.5471
1276	65.5471
1277	65.5471
1278	65.5471
1279	65.5471
1280	65.5471
1281	65.5471
1282	65.5471
1283	65.5471
1284	65.5471
1285	65.5471
1286	65.5471
1287	65.5471
1288	65.5471
1289	65.5471
1290	65.5471
1291	65.5471
1292	65.5471
1293	65.5471
1294	65.5471
1295	65.5471
1296	65.5471
1297	65.5471
1298	65.5471
1299	65.5471
1300	65.5471
1301	65.5471
1302	65.5471
1303	65.5471
1304	65.5471
1305	65.5471
1306	65.5471
1307	65.5471
1308	65.5471
1309	65.5471
1310	65.5471
1311	65.5471
1312	65.5471
1313	65.5471
1314	65.5471
1315	65.5471
1316	65.5471
1317	65.5471
1318	65.5471
1319	65.5471
1320	65.5471
1321	65.5471
1322	65.5471
1323	65.5471
1324	65.5471
1325	65.5471
1326	65.5471
1327	65.5471
1328	65.5471
1329	65.5471
1330	65.5471
1331	65.5471
1332	65.5471
1333	65.5471
1334	65.5471
1335	65.5471
1336	65.5471
1337	65.5471
1338	65.5471
1339	65.5471
1340	65.5471
1341	65.5471
1342	65.5471
1343	65.5471
1344	65.5471
1345	65.5471
1346	65.5471
1347	65.5471
1348	65.5471
1349	65.5471
1350	65.5471
1351	65.5471
1352	65.5471
1353	65.5471
1354	65.5471
1355	65.5471
1356	65.5471
1357	65.5471
1358	65.5471
1359	65.5471
1360	65.5471
1361	65.5471
1362	65.5471
1363	65.5471
1364	65.5471
1365	65.5471
1366	65.5471
1367	65.5471
1368	65.5471
1369	65.5471
1370	65.5471
1371	65.5471
1372	65.5471
1373	65.5471
1374	65.5471
1375	65.5471
1376	65.5471
1377	65.5471
1378	65.5471
1379	65.5471
1380	65.5471
1381	65.5471
1382	65.5471
1383	65.5471
1384	65.5471
1385	65.5471
1386	65.5471
1387	65.5471
1388	65.5471
1389	65.5471
1390	65.5471
1391	65.5471
1392	65.5471
1393	65.5471
1394	65.5471
1395	65.5471
1396	65.5471
1397	65.5471
1398	65.5471
1399	65.5471
1400	65.5471
1401	65.5471
1402	65.5471
1403	65.5471
1404	65.5471
1405	65.5471
1406	65.5471
1407	65.5471
1408	65.5471
1409	65.5471
1410	65.5471
1411	65.5471
1412	65.5471
1413	65.5471
1414	65.5471
1415	65.5471
1416	65.5471
1417	65.5471
1418	65.5471
1419	65.5471
1420	65.5471
1421	65.5471
1422	65.5471
1423	65.5471
1424	65.5471
1425	65.5471
1426	65.5471
1427	65.5471
1428	65.5471
1429	65.5471
1430	65.5471
1431	65.5471
1432	65.5471
1433	65.5471
1434	65.5471
1435	65.5471
1436	65.5471
1437	65.5471
1438	65.5471
1439	65.5471
1440	65.5471
1441	65.5471
1442	65.5471
1443	65.5471
1444	65.5471
1445	65.5471
1446	65.5471
1447	65.5471
1448	65.5471
1449	65.5471
1450	65.5471
1451	65.5471
1452	65.5471
1453	65.5471
1454	65.5471
1455	65.5471
1456	65.5471
1457	65.5471
1458	65.5471
1459	65.5471
1460	65.5471
1461	65.5471
1462	65.5471
1463	65.5471
1464	65.5471
1465	65.5471
1466	65.5471
1467	65.5471
1468	65.5471
1469	65.5471
1470	65.5471
1471	65.5471
1472	65.5471
1473	65.5471
1474	65.5471
1475	65.5471
1476	65.5471
1477	65.5471
1478	65.5471
1479	65.5471
1480	65.5471
1481	65.5471
1482	65.5471
1483	65.5471
1484	65.5471
1485	65.5471
1486	65.5471
1487	65.5471
1488	65.5471
1489	65.5471
1490	65.5471
1491	65.5471
1492	65.5471
1493	65.5471
1494	65.5471
1495	65.5471
1496	65.5471
1497	65.5471
1498	65.5471
1499	65.5471
1500	65.5471
