Gen:	L_2
661	70.3222
662	70.3222
663	70.3222
664	70.3222
665	70.3222
666	70.3222
667	70.3222
668	70.3222
669	70.3222
670	70.3222
671	70.3222
672	70.3222
673	70.3222
674	70.3222
675	70.3222
676	70.3222
677	70.3222
678	70.3222
679	70.3222
680	70.3222
681	70.3222
682	70.3222
683	70.3222
684	70.3222
685	70.3222
686	70.3222
687	70.3222
688	70.3222
689	70.3222
690	70.3222
691	70.3222
692	70.3222
693	70.3222
694	70.3222
695	70.3222
696	70.3222
697	70.3222
698	70.3222
699	70.3222
700	70.3222
701	70.3222
702	70.3222
703	70.3222
704	70.3222
705	70.3222
706	70.3222
707	70.3222
708	69.8895
709	69.8895
710	69.8895
711	69.8895
712	69.8895
713	69.8895
714	69.8895
715	69.8895
716	69.8895
717	69.7129
718	69.7129
719	69.7129
720	69.7129
721	69.7129
722	69.7129
723	69.7129
724	69.7129
725	69.7129
726	69.7129
727	69.6161
728	69.6161
729	69.6161
730	69.6161
731	69.6161
732	69.6161
733	69.6161
734	69.6161
735	69.6161
736	69.6161
737	69.6161
738	69.6161
739	69.6161
740	69.6161
741	69.6161
742	69.6161
743	69.6161
744	69.6161
745	69.6161
746	69.6161
747	69.6161
748	69.6161
749	69.6161
750	69.6161
751	69.6161
752	69.6161
753	69.6161
754	69.6161
755	69.6161
756	69.6161
757	69.6161
758	69.6161
759	69.6161
760	69.6161
761	69.6161
762	69.6161
763	69.6161
764	69.6161
765	69.6161
766	69.6161
767	69.6161
768	69.6161
769	69.6161
770	69.6161
771	69.6161
772	69.6161
773	69.6161
774	69.6161
775	69.6161
776	69.6161
777	69.6161
778	69.6161
779	69.6161
780	69.6161
781	69.6161
782	69.6161
783	69.6161
784	69.6161
785	69.6161
786	69.6161
787	69.6161
788	69.6161
789	69.6161
790	69.6161
791	69.6161
792	69.6161
793	69.6161
794	69.6161
795	69.6161
796	69.6161
797	69.6161
798	69.6161
799	69.6161
800	69.6161
801	69.6161
802	69.6161
803	69.6161
804	69.6161
805	69.6161
806	69.6161
807	69.6161
808	69.6161
809	69.6161
810	69.6161
811	69.6161
812	69.6161
813	69.6161
814	69.6161
815	69.6161
816	69.6161
817	69.6161
818	69.6161
819	69.6161
820	69.6161
821	69.6161
822	69.6161
823	69.6161
824	69.6161
825	69.6161
826	69.6161
827	69.6161
828	69.6161
829	69.6161
830	69.6161
831	69.6161
832	69.6161
833	69.6161
834	69.6161
835	69.6161
836	69.6161
837	69.6161
838	69.6161
839	69.6161
840	69.6161
841	69.6161
842	69.6161
843	69.6161
844	69.6161
845	69.6161
846	69.6161
847	69.6161
848	69.6161
849	69.6161
850	69.6161
851	69.6161
852	69.6161
853	69.6161
854	69.6161
855	69.6161
856	69.6161
857	69.6161
858	69.6161
859	69.6161
860	69.6161
861	69.6161
862	69.6161
863	69.6161
864	69.6161
865	69.6161
866	69.6161
867	69.6161
868	69.6161
869	69.6161
870	69.6161
871	69.6161
872	69.6161
873	69.6161
874	69.6161
875	69.6161
876	69.6161
877	69.6161
878	69.6161
879	69.6161
880	69.6161
881	69.6161
882	69.6161
883	69.6161
884	69.6161
885	69.6161
886	69.6161
887	69.6161
888	69.6161
889	69.6161
890	69.6161
891	69.6161
892	69.6161
893	69.6161
894	69.6161
895	69.6161
896	69.6161
897	69.6161
898	69.6161
899	69.6161
900	69.6161
901	69.6161
902	69.6161
903	69.6161
904	69.6161
905	69.6161
906	69.6161
907	69.6161
908	69.6161
909	69.6161
910	69.6161
911	69.6161
912	69.6161
913	69.6161
914	69.6161
915	69.6161
916	69.6161
917	69.6161
918	69.6161
919	69.6161
920	69.6161
921	69.6161
922	69.6161
923	69.6161
924	69.6161
925	69.6161
926	69.6161
927	69.6161
928	69.6161
929	69.6161
930	65.6378
931	65.6378
932	65.6378
933	65.6378
934	65.6378
935	65.6378
936	65.6378
937	65.6378
938	65.6378
939	65.6378
940	65.6378
941	65.6378
942	65.6378
943	65.6378
944	65.6378
945	65.6378
946	65.6378
947	65.6378
948	65.6378
949	65.6378
950	65.6378
951	65.6378
952	65.6378
953	65.6378
954	65.6378
955	65.6378
956	65.6378
957	65.6378
958	65.6378
959	65.6378
960	65.6378
961	65.6378
962	65.6378
963	65.6378
964	65.6378
965	65.6378
966	65.6378
967	65.6378
968	65.6378
969	65.6378
970	65.6378
971	65.6378
972	65.6378
973	65.6378
974	65.6378
975	65.6378
976	65.6378
977	65.6378
978	65.5471
979	65.5471
980	65.5471
981	65.5471
982	65.5471
983	65.5471
984	65.5471
985	65.5471
986	65.5471
987	65.5471
988	65.5471
989	65.5471
990	65.5471
991	65.5471
992	65.5471
993	65.5471
994	65.5471
995	65.5471
996	65.5471
997	65.5471
998	65.5471
999	65.5471
1000	65.5471
1001	65.5471
1002	65.5471
1003	65.5471
1004	65.5471
1005	65.5471
1006	65.5471
1007	65.5471
1008	65.5471
1009	65.5471
1010	65.5471
1011	65.5471
1012	65.5471
1013	65.5471
1014	65.5471
1015	65.5471
1016	65.5471
1017	65.5471
1018	65.5471
1019	65.5471
1020	65.5471
1021	65.5471
1022	65.5471
1023	65.5471
1024	65.5471
1025	65.5471
1026	65.5471
1027	65.5471
1028	65.5471
1029	65.5471
1030	65.5471
1031	65.5471
1032	65.5471
1033	65.5471
1034	65.5471
1035	65.5471
1036	65.5471
1037	65.5471
1038	65.5471
1039	65.5471
1040	65.5471
1041	65.5471
1042	65.5471
1043	65.5471
1044	65.5471
1045	65.5471
1046	65.5471
1047	65.5471
1048	65.5471
1049	65.5471
1050	65.5471
1051	65.5471
1052	65.5471
1053	65.5471
1054	65.5471
1055	65.5471
1056	65.5471
1057	65.5471
1058	65.5471
1059	65.5471
1060	65.5471
1061	65.5471
1062	65.5471
1063	65.5471
1064	65.5471
1065	65.5471
1066	65.5471
1067	65.5471
1068	65.5471
1069	65.5471
1070	65.5471
1071	65.5471
1072	65.5471
1073	65.5471
1074	65.5471
1075	65.5471
1076	65.5471
1077	65.5471
1078	65.5471
1079	65.5471
1080	65.5471
1081	65.5471
1082	65.5471
1083	65.5471
1084	65.5471
1085	65.5471
1086	65.5471
1087	65.5471
1088	65.5471
1089	65.5471
1090	65.5471
1091	65.5471
1092	65.5471
1093	65.3408
1094	65.3408
1095	65.3408
1096	65.3408
1097	65.3408
1098	65.3408
1099	65.3408
1100	65.3408
1101	65.3408
1102	65.3408
1103	65.3408
1104	65.3408
1105	65.3408
1106	65.3408
1107	65.3408
1108	65.3408
1109	65.3408
1110	65.3408
1111	65.3408
1112	65.3408
1113	65.3408
1114	65.3408
1115	65.3408
1116	65.3408
1117	65.3408
1118	65.3408
1119	65.3408
1120	65.3408
1121	65.3408
1122	65.3408
1123	65.3408
1124	65.3408
1125	65.3408
1126	65.3408
1127	65.3408
1128	65.3408
1129	65.3408
1130	65.3408
1131	65.3408
1132	65.3408
1133	65.3408
1134	65.3408
1135	65.3408
1136	65.3408
1137	65.3408
1138	65.3408
1139	65.3408
1140	65.3408
1141	65.3408
1142	65.3408
1143	65.3408
1144	65.3408
1145	65.3408
1146	65.3408
1147	65.3408
1148	65.3408
1149	65.3408
1150	65.3408
1151	65.3408
1152	65.3408
1153	65.3408
1154	65.3408
1155	65.3408
1156	65.3408
1157	65.3408
1158	65.3408
1159	65.3408
1160	65.3408
1161	65.3408
1162	65.3408
1163	65.3408
1164	65.3408
1165	65.3408
1166	65.3408
1167	65.3408
1168	65.3408
1169	65.3408
1170	65.3408
1171	65.3408
1172	65.3408
1173	65.3408
1174	65.3408
1175	65.3408
1176	65.3408
1177	65.3408
1178	65.3408
1179	65.3408
1180	65.3408
1181	65.3408
1182	65.3408
1183	65.3408
1184	65.3408
1185	65.3408
1186	65.3408
1187	65.3408
1188	65.3408
1189	65.3408
1190	65.3408
1191	65.3408
1192	65.3408
1193	65.3408
1194	65.3408
1195	65.3408
1196	65.3408
1197	65.3408
1198	65.3408
1199	65.3408
1200	65.3408
1201	65.3408
1202	65.3408
1203	65.3408
1204	65.3408
1205	65.3408
1206	65.3408
1207	65.3408
1208	65.3408
1209	65.3408
1210	65.3408
1211	65.3408
1212	65.3408
1213	65.3408
1214	65.3408
1215	65.3408
1216	65.3408
1217	65.3408
1218	65.3408
1219	65.3408
1220	65.3408
1221	65.3408
1222	65.3408
1223	65.3408
1224	65.3408
1225	65.3408
1226	65.3408
1227	65.3408
1228	65.3408
1229	65.3408
1230	65.3408
1231	65.3408
1232	65.3408
1233	65.3408
1234	65.3408
1235	65.3408
1236	65.3408
1237	65.3408
1238	65.3408
1239	65.3408
1240	65.3408
1241	65.3408
1242	65.3408
1243	65.3408
1244	65.3408
1245	65.3408
1246	65.3408
1247	65.3408
1248	65.3408
1249	65.3408
1250	65.3408
1251	65.3408
1252	65.3408
1253	65.3408
1254	65.3408
1255	65.3408
1256	65.3408
1257	65.3408
1258	65.3408
1259	65.3408
1260	65.3408
1261	65.3408
1262	65.3408
1263	65.3408
1264	65.3408
1265	65.3408
1266	65.3408
1267	65.3408
1268	65.3408
1269	65.3408
1270	65.3408
1271	65.3408
1272	65.3408
1273	65.3408
1274	65.3408
1275	65.3408
1276	65.3408
1277	65.3408
1278	65.3408
1279	65.3408
1280	65.3408
1281	65.3408
1282	65.3408
1283	65.3408
1284	65.3408
1285	65.3408
1286	65.3408
1287	65.3408
1288	65.3408
1289	65.3408
1290	65.3408
1291	65.3408
1292	65.3408
1293	65.3408
1294	65.3408
1295	65.3408
1296	65.3408
1297	65.3408
1298	65.3408
1299	65.3408
1300	65.3408
1301	65.3408
1302	65.3408
1303	65.3408
1304	65.3408
1305	65.3408
1306	65.3408
1307	65.3408
1308	65.3408
1309	65.3408
1310	65.3408
1311	65.3408
1312	65.3408
1313	65.3408
1314	65.3408
1315	65.3408
1316	65.3408
1317	65.3408
1318	65.3408
1319	65.3408
1320	65.3408
1321	65.3408
1322	65.3408
1323	65.3408
1324	65.3408
1325	65.3408
1326	65.3408
1327	65.3408
1328	65.3408
1329	65.3408
1330	65.3408
1331	65.3408
1332	65.3408
1333	65.3408
1334	65.3408
1335	65.3408
1336	65.3408
1337	65.3408
1338	65.3408
1339	65.3408
1340	65.3408
1341	65.3408
1342	65.3408
1343	65.3408
1344	65.3408
1345	65.3408
1346	65.3408
1347	65.3408
1348	65.3408
1349	65.3408
1350	65.3408
1351	65.3408
1352	65.3408
1353	65.3408
1354	65.3408
1355	65.3408
1356	65.3408
1357	65.3408
1358	65.3408
1359	65.3408
1360	65.3408
1361	65.3408
1362	65.3408
1363	65.3408
1364	65.3408
1365	65.3408
1366	65.3408
1367	65.3408
1368	65.3408
1369	65.3408
1370	65.3408
1371	65.3408
1372	65.3408
1373	65.3408
1374	65.3408
1375	65.3408
1376	65.3408
1377	65.3408
1378	65.3408
1379	65.3408
1380	65.3408
1381	65.3408
1382	65.3408
1383	65.3408
1384	65.3408
1385	65.3408
1386	65.3408
1387	65.3408
1388	65.3408
1389	65.3408
1390	65.3408
1391	65.3408
1392	65.3408
1393	65.3408
1394	65.3408
1395	65.3408
1396	65.3408
1397	65.3408
1398	65.3408
1399	65.3408
1400	65.3408
1401	65.3408
1402	65.3408
1403	65.3408
1404	65.3408
1405	65.3408
1406	65.3408
1407	65.3408
1408	65.3408
1409	65.3408
1410	65.3408
1411	65.3408
1412	65.3408
1413	65.3408
1414	65.3408
1415	65.3408
1416	65.3408
1417	65.3408
1418	65.3408
1419	65.3408
1420	65.3408
1421	65.3408
1422	65.3408
1423	65.3408
1424	65.3408
1425	65.3408
1426	65.3408
1427	65.3408
1428	65.3408
1429	65.3408
1430	65.3408
1431	65.3408
1432	65.3408
1433	65.3408
1434	65.3408
1435	65.3408
1436	65.3408
1437	65.3408
1438	65.3408
1439	65.3408
1440	65.3408
1441	65.3408
1442	65.3408
1443	65.3408
1444	65.3408
1445	65.3408
1446	65.3408
1447	65.3408
1448	65.3408
1449	65.3408
1450	65.3408
1451	65.3408
1452	65.3408
1453	65.3408
1454	65.3408
1455	65.3408
1456	65.3408
1457	65.3408
1458	65.3408
1459	65.3408
1460	65.3408
1461	65.3408
1462	65.3408
1463	65.3408
1464	65.3408
1465	65.3408
1466	65.3408
1467	65.3408
1468	65.3408
1469	65.3408
1470	65.3408
1471	65.3408
1472	65.3408
1473	65.3408
1474	65.3408
1475	65.3408
1476	65.3408
1477	65.3408
1478	65.3408
1479	65.3408
1480	65.3408
1481	65.3408
1482	65.3408
1483	65.3408
1484	65.3408
1485	65.3408
1486	65.3408
1487	65.3408
1488	65.3408
1489	65.3408
1490	65.3408
1491	65.3408
1492	65.3408
1493	65.3408
1494	65.3408
1495	65.3408
1496	65.3408
1497	65.3408
1498	65.3408
1499	65.3408
1500	65.3408
