Gen:	<L_2>
595	70.4061
596	70.5023
597	70.4838
598	70.3036
599	70.2302
600	70.5149
601	69.8677
602	68.6713
603	68.4003
604	67.9269
605	67.8351
606	67.6264
607	67.4805
608	67.8208
609	67.7596
610	67.7168
611	67.6503
612	67.8501
613	67.8398
614	67.6538
615	67.4321
616	67.4897
617	67.4179
618	67.6139
619	67.5827
620	67.702
621	67.522
622	67.7709
623	67.7571
624	68.0064
625	67.6881
626	67.7687
627	67.757
628	67.5722
629	67.6036
630	67.7025
631	67.6823
632	67.5732
633	67.731
634	67.9313
635	67.9992
636	67.6061
637	67.7134
638	67.6032
639	67.6077
640	67.3599
641	67.703
642	67.7962
643	67.69
644	67.8205
645	67.7736
646	67.8239
647	67.5241
648	67.5059
649	67.5869
650	67.7028
651	67.4598
652	67.5193
653	67.4786
654	67.5501
655	67.3901
656	67.5267
657	67.6171
658	67.752
659	67.8037
660	68.0627
661	67.6431
662	67.6611
663	67.5056
664	67.5764
665	67.8009
666	67.7609
667	67.7201
668	67.7014
669	67.7591
670	67.8053
671	67.7297
672	67.4609
673	67.7951
674	67.7238
675	67.9028
676	67.4382
677	67.7467
678	67.538
679	67.4057
680	67.6598
681	67.5516
682	68.0886
683	67.8588
684	67.6479
685	67.7762
686	67.7824
687	67.7497
688	67.6938
689	67.6295
690	67.6023
691	67.8809
692	67.8129
693	67.6098
694	67.3959
695	67.5188
696	67.7538
697	67.2871
698	67.5434
699	67.4156
700	67.6438
701	67.5473
702	67.6384
703	67.6439
704	67.4117
705	67.5349
706	67.489
707	67.5483
708	67.6389
709	67.7755
710	67.6183
711	67.4467
712	67.6363
713	67.6246
714	67.8915
715	67.7812
716	67.7084
717	67.5045
718	67.7053
719	67.6448
720	67.816
721	67.6773
722	67.8038
723	67.4364
724	67.7058
725	67.7058
726	67.742
727	67.9064
728	67.6763
729	67.7082
730	67.671
731	67.6931
732	67.7619
733	67.5098
734	67.6059
735	67.5304
736	67.7551
737	67.7486
738	67.6045
739	67.7909
740	67.9212
741	67.9715
742	67.6245
743	67.5602
744	67.6669
745	67.7296
746	67.7059
747	67.6663
748	67.6427
749	67.8139
750	67.7862
751	67.734
752	67.7027
753	67.741
754	67.7042
755	67.6575
756	67.3496
757	67.5146
758	67.6888
759	67.6944
760	67.5952
761	67.651
762	67.6004
763	67.4065
764	67.7016
765	67.7269
766	67.5935
767	67.4678
768	67.4093
769	67.8126
770	67.6612
771	67.5945
772	67.5112
773	67.5792
774	67.7094
775	67.7016
776	67.8824
777	67.6468
778	67.4236
779	67.5515
780	67.4068
781	67.3496
782	67.6906
783	67.5905
784	67.6508
785	67.7826
786	67.7853
787	67.6696
788	67.5419
789	67.5492
790	67.6028
791	67.5838
792	67.5526
793	67.7821
794	67.7619
795	67.8677
796	68.0146
797	67.5668
798	67.5935
799	67.4228
800	67.7773
801	67.614
802	67.7081
803	67.7116
804	67.9643
805	67.8382
806	67.636
807	67.6797
808	67.704
809	67.796
810	67.7519
811	67.4261
812	67.6279
813	67.52
814	67.5103
815	67.4519
816	67.5737
817	67.4877
818	67.6956
819	67.7868
820	67.7363
821	67.724
822	67.7664
823	67.8573
824	67.4408
825	67.561
826	67.6033
827	67.655
828	67.6664
829	67.801
830	67.8759
831	67.7541
832	67.6317
833	67.4703
834	67.5433
835	67.7533
836	67.3248
837	67.5964
838	67.4035
839	67.4091
840	67.513
841	67.6296
842	67.6883
843	67.4282
844	67.5832
845	67.5359
846	67.4975
847	67.917
848	67.6636
849	67.6483
850	67.743
851	67.7249
852	67.4635
853	67.4731
854	67.6311
855	67.6439
856	67.5024
857	67.6393
858	67.4774
859	67.5601
860	67.6509
861	67.6642
862	67.669
863	67.8129
864	67.4728
865	67.5126
866	67.5805
867	67.6432
868	67.7129
869	67.5616
870	67.4986
871	67.48
872	67.6819
873	67.6075
874	67.415
875	67.2923
876	67.525
877	67.5529
878	67.5431
879	67.6196
880	67.5249
881	67.679
882	67.7719
883	67.8339
884	67.614
885	67.7832
886	67.8574
887	67.7219
888	67.8896
889	67.4859
890	67.6631
891	68.0248
892	67.7261
893	67.6204
894	67.7034
895	67.5413
896	67.9064
897	67.642
898	67.7467
899	67.4938
900	67.5918
901	67.5933
902	67.3251
903	67.5499
904	67.4796
905	67.5347
906	67.6136
907	67.5056
908	67.8243
909	67.6318
910	67.6026
911	67.4276
912	67.6352
913	67.6619
914	67.6306
915	67.5879
916	67.5564
917	67.8918
918	67.6083
919	67.5127
920	67.7178
921	67.6503
922	67.5601
923	67.454
924	67.3672
925	67.579
926	67.6381
927	67.7324
928	67.8043
929	67.9257
930	68.0155
931	67.868
932	67.6781
933	67.7125
934	67.5825
935	67.6872
936	67.8342
937	67.7509
938	67.5227
939	67.716
940	67.9693
941	67.8785
942	67.8502
943	67.9052
944	67.9898
945	67.7103
946	67.575
947	67.6327
948	67.7679
949	67.759
950	67.5791
951	67.5296
952	67.567
953	67.6875
954	67.7371
955	67.6842
956	67.7449
957	67.7261
958	67.6882
959	67.6765
960	67.6632
961	67.5032
962	67.3471
963	67.5693
964	67.5366
965	67.5389
966	67.6272
967	67.691
968	67.5103
969	67.5956
970	67.5354
971	67.5507
972	67.5938
973	67.3601
974	67.5689
975	67.5568
976	67.7635
977	67.5894
978	67.4583
979	67.7933
980	67.5095
981	67.4709
982	67.3923
983	67.5555
984	67.7395
985	67.6748
986	67.8111
987	67.5775
988	67.5573
989	67.6536
990	67.6953
991	67.6206
992	67.8443
993	67.6695
994	67.7862
995	67.9714
996	67.7418
997	67.7424
998	67.5422
999	67.7887
1000	68.0329
1001	67.7988
1002	67.6322
1003	67.7148
1004	67.5785
1005	67.4949
1006	67.2583
1007	67.5071
1008	67.5447
1009	67.4488
1010	67.457
1011	67.6234
1012	67.6431
1013	67.7594
1014	67.6142
1015	67.7775
1016	67.6034
1017	67.8592
1018	67.7495
1019	67.6227
1020	67.3889
1021	67.5999
1022	67.584
1023	67.4875
1024	67.3373
1025	67.7934
1026	67.5456
1027	67.6678
1028	67.4444
1029	67.5474
1030	67.4706
1031	67.6005
1032	67.6797
1033	67.6697
1034	67.719
1035	67.4574
1036	67.5086
1037	67.4714
1038	67.6856
1039	68.005
1040	67.8364
1041	67.7669
1042	67.6293
1043	67.4224
1044	67.8182
1045	67.6362
1046	67.6528
1047	67.932
1048	67.9936
1049	67.5346
1050	67.6068
1051	67.6213
1052	67.6948
1053	67.6624
1054	67.5112
1055	67.7546
1056	67.5549
1057	67.4877
1058	67.8428
1059	67.562
1060	67.7148
1061	67.5289
1062	67.5938
1063	67.6472
1064	67.5465
1065	67.5523
1066	68.0912
1067	67.7366
1068	67.5877
1069	67.4948
1070	68.0869
1071	67.6438
1072	67.8852
1073	67.6612
1074	67.6653
1075	67.5399
1076	67.6313
1077	67.425
1078	67.5234
1079	67.3759
1080	67.5728
1081	67.655
1082	67.6102
1083	67.7788
1084	67.8396
1085	67.5975
1086	67.3754
1087	67.5673
1088	67.5892
1089	67.4112
1090	67.5787
1091	67.7383
1092	67.5934
1093	67.724
1094	67.6831
1095	67.5534
1096	67.6646
1097	67.5803
1098	67.7955
1099	67.5909
1100	67.6191
1101	67.4102
1102	67.4221
1103	67.5081
1104	67.419
1105	67.5586
1106	67.7122
1107	67.6173
1108	67.4792
1109	67.6687
1110	67.5588
1111	67.7008
1112	67.5506
1113	67.6182
1114	67.6232
1115	67.6716
1116	67.4671
1117	67.3567
1118	67.602
1119	67.5014
1120	67.7812
1121	67.9714
1122	67.7662
1123	67.8889
1124	67.661
1125	67.594
1126	67.8253
1127	67.6718
1128	67.8207
1129	67.852
1130	67.6524
1131	67.6575
1132	67.7106
1133	67.7969
1134	67.6395
1135	67.7095
1136	67.6118
1137	67.6526
1138	67.9176
1139	67.7325
1140	68.0188
1141	67.6973
1142	67.6118
1143	67.6956
1144	67.6993
1145	67.6733
1146	67.7832
1147	67.6881
1148	67.648
1149	67.5877
1150	67.7021
1151	67.4917
1152	67.6803
1153	67.6795
1154	67.458
1155	67.5995
1156	67.6291
1157	67.7535
1158	67.5013
1159	67.9897
1160	68.06
1161	68.0067
1162	68.0774
1163	67.7072
1164	67.6982
1165	67.5964
1166	67.7199
1167	67.5516
1168	67.346
1169	67.5747
1170	67.7726
1171	67.9738
1172	67.7626
1173	67.6324
1174	67.444
1175	67.397
1176	67.4901
1177	67.4818
1178	67.7587
1179	67.4972
1180	67.9572
1181	67.7964
1182	67.7006
1183	67.7308
1184	67.7073
1185	67.7043
1186	67.7958
1187	67.7521
1188	67.714
1189	67.7799
1190	67.7031
1191	67.3595
1192	67.7291
1193	67.6854
1194	67.6709
1195	67.568
1196	67.6419
1197	67.6534
1198	67.4837
1199	67.6815
1200	67.7805
1201	67.1769
1202	67.4977
1203	67.0132
1204	67.0192
1205	66.8571
1206	66.8886
1207	66.9191
1208	67.3349
1209	67.4555
1210	66.9661
1211	67.0781
1212	67.254
1213	67.2171
1214	67.6665
1215	67.3046
1216	67.2098
1217	67.1622
1218	67.1046
1219	67.0983
1220	67.2744
1221	67.1716
1222	66.8017
1223	67.1145
1224	67.0815
1225	67.0492
1226	67.2902
1227	66.8669
1228	67.3052
1229	67.0778
1230	67.1947
1231	67.2372
1232	66.9814
1233	67.1342
1234	66.9756
1235	66.9001
1236	67.0966
1237	67.0938
1238	67.1351
1239	67.2494
1240	67.1938
1241	67.2728
1242	66.9023
1243	66.9888
1244	66.8727
1245	67.1698
1246	67.0048
1247	67.2622
1248	67.2418
1249	67.1304
1250	67.0633
1251	67.0515
1252	67.0155
1253	67.0387
1254	67.0876
1255	66.8555
1256	67.192
1257	67.254
1258	67.3527
1259	67.0684
1260	67.1598
1261	67.2682
1262	66.9416
1263	66.9112
1264	67.2741
1265	67.2899
1266	67.2235
1267	67.2008
1268	67.165
1269	66.8892
1270	67.1353
1271	67.1835
1272	67.172
1273	66.9388
1274	67.0813
1275	67.151
1276	66.98
1277	67.0121
1278	67.1006
1279	67.297
1280	67.049
1281	66.9188
1282	67.1698
1283	66.9793
1284	67.1579
1285	67.1755
1286	67.0748
1287	67.0667
1288	67.1529
1289	67.062
1290	67.3267
1291	67.2348
1292	67.1102
1293	67.1424
1294	67.0292
1295	67.0816
1296	66.925
1297	67.2991
1298	67.1248
1299	67.1331
1300	67.1521
1301	67.2028
1302	67.0871
1303	66.9771
1304	66.9895
1305	67.1282
1306	67.1205
1307	67.2611
1308	67.1596
1309	66.9936
1310	67.145
1311	67.0199
1312	67.0878
1313	67.0868
1314	67.0583
1315	67.1577
1316	66.8872
1317	67.1793
1318	67.2593
1319	67.2211
1320	67.0139
1321	66.7775
1322	66.6738
1323	66.2076
1324	66.3025
1325	66.4131
1326	66.4299
1327	66.554
1328	66.3
1329	66.1537
1330	66.1459
1331	66.5531
1332	66.4088
1333	66.5425
1334	66.264
1335	66.2801
1336	66.09
1337	66.1572
1338	66.1392
1339	66.0225
1340	66.1491
1341	66.4308
1342	66.1848
1343	66.1031
1344	65.9874
1345	65.8312
1346	66.0048
1347	66.2323
1348	66.2176
1349	66.0661
1350	66.1057
1351	66.3055
1352	66.2132
1353	66.1171
1354	66.0769
1355	66.3814
1356	66.3531
1357	66.3176
1358	66.49
1359	66.0846
1360	65.8911
1361	66.1263
1362	66.4353
1363	66.1521
1364	66.5569
1365	66.0838
1366	65.9808
1367	66.1875
1368	66.0326
1369	66.1084
1370	66.1782
1371	66.1101
1372	66.3545
1373	66.3458
1374	66.5684
1375	66.1262
1376	66.0927
1377	66.0925
1378	66.1576
1379	66.1621
1380	66.1958
1381	66.3012
1382	66.0576
1383	66.1547
1384	66.1934
1385	66.3375
1386	66.0025
1387	66.0738
1388	66.1276
1389	66.2911
1390	66.4487
1391	66.2364
1392	66.1617
1393	66.0132
1394	66.0905
1395	66.4258
1396	66.3945
1397	66.4453
1398	65.9891
1399	65.9679
1400	66.2535
1401	66.0836
1402	66.3301
1403	66.095
1404	66.1668
1405	66.3908
1406	66.4778
1407	66.2716
1408	66.1498
1409	66.2819
1410	66.4708
1411	66.1291
1412	66.2446
1413	66.3419
1414	66.4487
1415	66.5142
1416	66.2975
1417	66.109
1418	66.2474
1419	66.1946
1420	66.1831
1421	66.2485
1422	66.4076
1423	66.6054
1424	66.6745
1425	66.4448
1426	66.3484
1427	66.2241
1428	66.2112
1429	66.1986
1430	66.1776
1431	66.0264
1432	66.4113
1433	66.2777
1434	66.3878
1435	66.3284
1436	66.2666
1437	66.4016
1438	66.366
1439	66.2968
1440	65.995
1441	66.0955
1442	66.1039
1443	66.4861
1444	66.4639
1445	66.3751
1446	66.424
1447	66.1872
1448	66.2907
1449	66.2781
1450	66.2885
1451	66.4159
1452	66.4396
1453	66.4842
1454	66.2957
1455	66.178
1456	66.158
1457	66.3317
1458	66.2362
1459	66.058
1460	66.1085
1461	66.2446
1462	66.3062
1463	66.326
1464	66.3162
1465	66.2231
1466	66.2779
1467	66.2344
1468	66.4019
1469	66.179
1470	66.3965
1471	66.3669
1472	66.1617
1473	66.2396
1474	66.1122
1475	66.2581
1476	66.2957
1477	66.349
1478	66.2005
1479	66.3002
1480	66.2675
1481	66.0871
1482	65.9556
1483	66.1947
1484	66.1249
1485	66.3099
1486	66.4551
1487	66.6652
1488	66.9025
1489	66.7843
1490	66.1641
1491	66.5866
1492	66.3431
1493	66.129
1494	66.1136
1495	66.1481
1496	66.2121
1497	66.1738
1498	66.2188
1499	66.0683
1500	66.2291
