Gen:	<L_2>
853	67.8433
854	67.8393
855	67.514
856	67.5198
857	67.679
858	67.517
859	67.2588
860	67.4399
861	67.6739
862	67.5207
863	67.5753
864	67.6431
865	67.8968
866	67.7045
867	67.8342
868	67.5825
869	67.4324
870	67.3794
871	67.5894
872	67.563
873	67.815
874	67.8487
875	67.754
876	67.9221
877	67.7974
878	67.7902
879	67.6811
880	67.4528
881	67.47
882	67.5292
883	67.5776
884	67.7227
885	67.6032
886	67.4114
887	67.569
888	67.7539
889	68.0235
890	67.9615
891	67.742
892	67.8167
893	67.8676
894	67.7782
895	67.9092
896	67.4747
897	67.614
898	67.8716
899	67.6463
900	67.5328
901	67.8815
902	67.587
903	67.5779
904	67.5171
905	67.6715
906	67.6727
907	67.6253
908	67.5751
909	67.5264
910	67.7524
911	67.6497
912	67.5583
913	67.3971
914	67.557
915	67.6626
916	67.6697
917	67.537
918	67.5558
919	67.618
920	67.6956
921	67.6383
922	67.6979
923	67.7533
924	67.6482
925	67.8916
926	67.4051
927	67.8906
928	67.6394
929	67.5966
930	67.8502
931	67.6899
932	67.6095
933	67.5247
934	67.6115
935	67.6191
936	67.3552
937	67.284
938	67.7491
939	67.7369
940	67.7663
941	67.583
942	67.1807
943	67.3154
944	67.5234
945	67.681
946	67.6765
947	67.7113
948	67.7198
949	67.3088
950	67.6467
951	67.8013
952	67.6667
953	67.5381
954	67.653
955	67.5075
956	67.8451
957	67.8027
958	67.6941
959	67.4222
960	67.5075
961	67.5693
962	67.3657
963	67.4558
964	67.5969
965	67.6915
966	67.5694
967	67.7254
968	67.8461
969	68.1752
970	67.7853
971	67.5138
972	67.7897
973	67.4923
974	67.5257
975	67.8185
976	67.7566
977	67.4855
978	67.6119
979	67.7328
980	67.8028
981	67.7545
982	67.4926
983	67.7016
984	67.6325
985	67.8258
986	68.136
987	67.5763
988	67.6207
989	67.4871
990	67.6539
991	67.6697
992	67.8939
993	67.559
994	67.5675
995	67.4513
996	67.7677
997	68.0218
998	67.4663
999	67.6575
1000	67.498
1001	67.5175
1002	67.5865
1003	67.9324
1004	67.6709
1005	67.6053
1006	67.7161
1007	67.7996
1008	67.6276
1009	67.6161
1010	67.6805
1011	67.4701
1012	67.4627
1013	67.4775
1014	67.6042
1015	67.4615
1016	67.4544
1017	67.6172
1018	67.6827
1019	67.6533
1020	67.6424
1021	67.7365
1022	67.4715
1023	67.7867
1024	67.348
1025	67.4453
1026	67.5758
1027	67.7228
1028	67.67
1029	67.6264
1030	67.6231
1031	67.6778
1032	67.371
1033	67.5874
1034	67.578
1035	67.61
1036	67.6826
1037	67.5287
1038	67.6806
1039	67.793
1040	67.5684
1041	67.6103
1042	67.6137
1043	67.8698
1044	67.9816
1045	67.6338
1046	67.7579
1047	67.6055
1048	67.4671
1049	67.7661
1050	67.7287
1051	67.8449
1052	67.6212
1053	67.5622
1054	67.8392
1055	67.6431
1056	67.3768
1057	67.3611
1058	67.5011
1059	67.3622
1060	67.7497
1061	67.616
1062	67.5973
1063	67.5692
1064	67.9267
1065	67.5073
1066	67.4476
1067	67.4327
1068	67.646
1069	67.8639
1070	67.761
1071	67.7071
1072	67.7103
1073	67.7794
1074	67.6327
1075	67.6821
1076	67.4901
1077	67.4767
1078	67.4732
1079	67.5189
1080	67.3426
1081	67.0933
1082	66.9109
1083	67.038
1084	67.3029
1085	66.8097
1086	66.7128
1087	66.5782
1088	66.6288
1089	66.9083
1090	66.5694
1091	66.6362
1092	66.5933
1093	66.8192
1094	66.6736
1095	66.6518
1096	66.6327
1097	66.7103
1098	66.8641
1099	66.571
1100	66.54
1101	66.5968
1102	66.6876
1103	66.3997
1104	66.4674
1105	66.5681
1106	66.4682
1107	66.7646
1108	66.5579
1109	66.6106
1110	66.5626
1111	66.5576
1112	66.7509
1113	66.7943
1114	66.7073
1115	66.6358
1116	66.69
1117	66.9544
1118	66.9705
1119	66.9425
1120	66.784
1121	66.6355
1122	66.7075
1123	66.6119
1124	66.6612
1125	66.5236
1126	66.5979
1127	66.6553
1128	66.4314
1129	66.6424
1130	66.6735
1131	66.5057
1132	66.5496
1133	66.5514
1134	66.5769
1135	66.6194
1136	66.7972
1137	66.9703
1138	66.8476
1139	66.8736
1140	66.8159
1141	66.9889
1142	66.8051
1143	66.8103
1144	66.757
1145	67.0245
1146	66.8466
1147	66.7573
1148	66.8175
1149	66.8097
1150	66.6565
1151	66.8115
1152	66.7847
1153	66.7383
1154	66.9478
1155	66.7887
1156	66.8296
1157	66.4322
1158	66.659
1159	66.8776
1160	66.9459
1161	66.6053
1162	66.573
1163	66.6748
1164	66.6782
1165	66.785
1166	66.7483
1167	66.717
1168	66.7012
1169	67.1097
1170	66.8828
1171	66.7785
1172	66.726
1173	66.9277
1174	66.9819
1175	66.801
1176	66.8414
1177	66.7282
1178	66.5621
1179	66.7064
1180	66.425
1181	66.5726
1182	66.74
1183	66.9397
1184	66.6476
1185	66.7276
1186	66.545
1187	66.4062
1188	66.5143
1189	66.6805
1190	66.4379
1191	66.4909
1192	66.8179
1193	66.7772
1194	67.0219
1195	66.6282
1196	66.5197
1197	66.6446
1198	66.9636
1199	66.8751
1200	66.7331
1201	66.6097
1202	66.4673
1203	66.8131
1204	66.6529
1205	66.7117
1206	66.729
1207	66.6905
1208	66.5021
1209	66.5055
1210	66.6577
1211	66.6336
1212	66.6951
1213	66.5879
1214	66.6066
1215	66.5984
1216	66.6615
1217	66.5226
1218	66.7305
1219	66.73
1220	66.575
1221	66.5566
1222	66.9639
1223	66.7074
1224	66.5599
1225	66.5026
1226	66.4858
1227	66.7204
1228	67.1394
1229	66.8295
1230	66.7998
1231	66.715
1232	66.6486
1233	66.6548
1234	66.689
1235	66.9428
1236	66.6774
1237	66.6788
1238	66.8911
1239	66.5725
1240	66.4344
1241	66.5456
1242	66.3929
1243	66.5768
1244	66.6827
1245	66.5668
1246	66.7945
1247	67.0055
1248	66.3978
1249	66.523
1250	66.8974
1251	66.7091
1252	66.6985
1253	66.8406
1254	66.8938
1255	66.8207
1256	66.5438
1257	66.62
1258	66.7978
1259	66.7059
1260	66.6771
1261	66.6621
1262	66.5156
1263	66.6453
1264	66.7294
1265	66.6226
1266	66.7621
1267	66.7674
1268	66.7696
1269	66.6946
1270	66.6301
1271	66.62
1272	66.751
1273	66.9563
1274	66.5589
1275	66.614
1276	66.4543
1277	66.6286
1278	66.8487
1279	66.5859
1280	66.7398
1281	66.697
1282	66.5365
1283	66.7198
1284	66.6393
1285	66.7327
1286	66.7247
1287	66.662
1288	66.7638
1289	66.6398
1290	66.8047
1291	66.8045
1292	66.9536
1293	66.8952
1294	66.8393
1295	66.6223
1296	66.5098
1297	66.6943
1298	66.6861
1299	66.3855
1300	66.6923
1301	66.9242
1302	66.9096
1303	66.7172
1304	66.7688
1305	66.7959
1306	66.7271
1307	66.9362
1308	66.6612
1309	66.8769
1310	66.761
1311	66.7319
1312	66.9705
1313	66.8331
1314	66.7763
1315	66.7954
1316	66.4363
1317	66.6093
1318	67.1096
1319	67.0575
1320	66.979
1321	66.711
1322	66.715
1323	66.7815
1324	66.6221
1325	66.5011
1326	66.7049
1327	66.6396
1328	66.9811
1329	66.8482
1330	66.5677
1331	66.5918
1332	66.832
1333	66.9451
1334	66.8162
1335	66.8067
1336	66.6616
1337	66.5933
1338	66.9156
1339	67.2392
1340	66.6869
1341	66.7567
1342	66.7187
1343	66.5764
1344	66.6448
1345	66.986
1346	67.023
1347	66.8789
1348	66.5423
1349	66.5389
1350	66.6884
1351	66.5189
1352	66.5312
1353	66.7803
1354	66.5024
1355	66.6482
1356	66.9013
1357	66.9166
1358	66.8389
1359	66.9129
1360	66.775
1361	66.9781
1362	66.6361
1363	66.6318
1364	66.5945
1365	66.7965
1366	66.5596
1367	66.8606
1368	67.139
1369	66.7953
1370	66.6072
1371	66.7884
1372	66.6738
1373	66.887
1374	66.5039
1375	66.6424
1376	66.8944
1377	66.8822
1378	66.6162
1379	66.8134
1380	66.7168
1381	66.8669
1382	66.7918
1383	66.9835
1384	66.7724
1385	66.4283
1386	66.542
1387	66.4548
1388	66.7209
1389	66.743
1390	66.7083
1391	66.7488
1392	67.0365
1393	66.8253
1394	66.7261
1395	66.6355
1396	66.5671
1397	66.4764
1398	66.8497
1399	66.7625
1400	66.5101
1401	66.5876
1402	66.6282
1403	66.4365
1404	66.5859
1405	66.6871
1406	66.8408
1407	67.1297
1408	66.6306
1409	66.5194
1410	66.6338
1411	66.8015
1412	66.9331
1413	66.9312
1414	66.7094
1415	66.6461
1416	66.5443
1417	66.7164
1418	66.8781
1419	66.5805
1420	66.8541
1421	66.7058
1422	66.4876
1423	66.7113
1424	66.5337
1425	66.5811
1426	66.515
1427	66.6885
1428	66.6277
1429	66.6191
1430	66.4208
1431	66.4904
1432	66.6431
1433	66.694
1434	66.4977
1435	66.2993
1436	66.898
1437	66.6553
1438	66.9919
1439	66.7212
1440	67.1704
1441	66.7723
1442	66.669
1443	66.5117
1444	66.7021
1445	66.7642
1446	66.5936
1447	66.7484
1448	66.9082
1449	66.6787
1450	66.8896
1451	66.8702
1452	66.8538
1453	66.656
1454	66.6496
1455	66.7084
1456	66.826
1457	66.5564
1458	66.6735
1459	66.5651
1460	66.7645
1461	66.8614
1462	66.706
1463	66.641
1464	66.6609
1465	66.7166
1466	66.7337
1467	66.9761
1468	66.7873
1469	66.6821
1470	66.7514
1471	66.8421
1472	66.5785
1473	66.6134
1474	66.4684
1475	66.6462
1476	66.5521
1477	66.666
1478	66.5939
1479	66.7743
1480	66.4034
1481	66.5857
1482	66.6234
1483	66.5335
1484	66.6428
1485	66.4929
1486	66.9421
1487	66.7922
1488	67.0226
1489	66.9363
1490	66.6936
1491	66.6634
1492	66.6633
1493	66.7132
1494	66.3676
1495	66.4938
1496	66.7668
1497	66.5341
1498	66.4581
1499	66.3683
1500	66.5309
