Gen:	L_2
1	391.877
2	378.067
3	361.022
4	350.714
5	335.929
6	329.086
7	321.154
8	312.066
9	307.519
10	296.501
11	290.427
12	285.721
13	267.364
14	264.02
15	256.716
16	252.74
17	247.96
18	242.054
19	235.913
20	229.308
21	224.629
22	220.791
23	217.457
24	213.345
25	207.971
26	198.273
27	193.561
28	186.21
29	183.422
30	180.718
31	177.733
32	175.092
33	173.772
34	168.688
35	166.891
36	162.321
37	160.238
38	158.62
39	157.049
40	154.688
41	153.338
42	150.018
43	148.668
44	146.381
45	143.87
46	140.748
47	138.582
48	137.831
49	137.16
50	135.021
51	133.789
52	132.127
53	130.383
54	130.383
55	128.949
56	127.858
57	126.407
58	124.371
59	123.774
60	120.021
61	119.38
62	118.937
63	117.695
64	117.172
65	116.532
66	115.725
67	114.063
68	113.528
69	113.324
70	112.741
71	111.73
72	110.943
73	109.499
74	108.416
75	108.045
76	107.876
77	106.038
78	105.183
79	105.16
80	103.464
81	103.362
82	102.482
83	101.942
84	101.847
85	100.76
86	100.061
87	99.5213
88	99.3058
89	98.7145
90	98.4676
91	97.7625
92	97.4434
93	96.7964
94	96.2673
95	95.7663
96	95.4262
97	94.9253
98	94.9253
99	94.3609
100	94.009
101	93.4446
102	93.2056
103	92.9525
104	92.8184
105	92.5876
106	91.7431
107	91.5532
108	91.2449
109	90.4685
110	90.1986
111	89.8714
112	89.0588
113	88.8517
114	88.5343
115	88.4633
116	87.9937
117	87.5864
118	87.2776
119	86.961
120	86.0373
121	84.6272
122	83.9794
123	83.5917
124	83.1844
125	82.9757
126	82.9042
127	82.1327
128	81.6962
129	81.4762
130	81.4762
131	81.1567
132	80.9367
133	80.9036
134	80.9036
135	80.2794
136	80.1994
137	79.5421
138	79.5421
139	79.4868
140	78.6058
141	78.3269
142	77.9961
143	77.7077
144	77.3653
145	77.1434
146	76.8757
147	76.3813
148	76.3813
149	76.342
150	76.1594
151	76.1201
152	75.7637
153	75.5418
154	75.3241
155	74.484
156	74.2663
157	74.1493
158	74.1493
159	74.1493
160	74.1493
161	74.1493
162	73.9421
163	73.9421
164	73.9421
165	73.9421
166	73.9421
167	73.7369
168	73.701
169	73.1942
170	73.1583
171	73.1583
172	73.1583
173	73.0724
174	73.0724
175	73.0724
176	73.0724
177	72.5568
178	72.5568
179	72.5568
180	72.5568
181	72.5568
182	72.5568
183	72.4709
184	72.4709
185	72.4709
186	72.4709
187	72.4709
188	72.4493
189	72.4493
190	72.4369
191	72.4369
192	72.4369
193	72.4369
194	72.2177
195	72.2177
196	72.2177
197	72.2177
198	72.2177
199	72.1604
200	72.1604
201	72.1604
202	72.1604
203	72.1604
204	72.1604
205	72.1604
206	72.1604
207	72.1604
208	72.1604
209	72.1604
210	72.1604
211	71.9415
212	71.9415
213	71.9415
214	71.9415
215	71.9415
216	71.9415
217	71.9415
218	71.9415
219	71.9415
220	71.8652
221	71.3181
222	71.3181
223	71.3181
224	71.3181
225	71.3181
226	71.3181
227	71.3181
228	71.3181
229	71.3181
230	71.3181
231	71.3181
232	71.3181
233	71.3181
234	71.3181
235	71.3181
236	71.3181
237	71.3181
238	71.3181
239	71.3181
240	71.3181
241	71.3181
242	71.3181
243	71.3181
244	71.3181
245	71.3181
246	71.3181
247	71.3181
248	71.3181
249	71.3181
250	70.9067
251	70.9067
252	70.9067
253	70.9067
254	70.9067
255	70.9067
256	70.9067
257	70.9067
258	70.9067
259	70.9067
260	70.9067
261	70.9067
262	70.9067
263	70.9067
264	70.9067
265	70.9067
266	70.9067
267	70.9067
268	70.9067
269	70.9067
270	70.9067
271	70.9067
272	70.9067
273	70.9067
274	70.9067
275	70.9067
276	70.9067
277	70.9067
278	70.7565
279	70.7565
280	70.7565
281	70.7565
282	70.7565
283	70.7565
284	70.7565
285	70.7565
286	70.7565
287	70.7565
288	70.7565
289	70.7565
290	70.7565
291	70.7565
292	70.7565
293	70.7565
294	70.7565
295	70.7565
296	70.7565
297	70.7565
298	70.7565
299	70.7565
300	70.7565
301	70.7565
302	70.7565
303	70.7565
304	70.7565
305	70.7565
306	70.7565
307	70.7565
308	70.7565
309	70.7565
310	70.7565
311	70.7565
312	70.7565
313	70.7565
314	70.7565
315	70.7565
316	70.7565
317	70.7565
318	70.7565
319	70.7565
320	70.7565
321	70.7565
322	70.7565
323	70.7565
324	70.7565
325	70.7565
326	70.7565
327	70.7565
328	70.7565
329	70.7565
330	70.7565
331	70.7565
332	70.7565
333	70.7565
334	70.7565
335	70.7565
336	70.7565
337	70.7565
338	70.7565
339	70.7565
340	70.7565
341	70.7565
342	70.7565
343	70.7565
344	70.7565
345	70.7565
346	70.7565
347	70.7565
348	70.7565
349	70.7565
350	70.7565
351	70.7565
352	70.7565
353	70.7565
354	70.7565
355	70.7565
356	70.7565
357	70.7565
358	70.7565
359	70.7565
360	70.7565
361	70.7565
362	70.7565
363	70.7565
364	70.7565
365	70.7565
366	70.7565
367	70.7565
368	70.7565
369	70.7565
370	70.7565
371	70.7565
372	70.7565
373	70.7565
374	70.7565
375	70.7565
376	70.7565
377	70.7565
378	70.7565
379	70.7565
380	70.7565
381	70.7565
382	70.7565
383	70.7565
384	70.7565
385	70.7565
386	70.7565
387	70.7565
388	70.7565
389	70.7565
390	70.7565
391	70.7565
392	70.7565
393	70.7565
394	70.7565
395	70.7565
396	70.7565
397	70.7565
398	70.7565
399	70.7565
400	70.7565
401	70.7565
402	70.7565
403	70.7565
404	70.7565
405	70.7565
406	70.7565
407	70.7565
408	70.7565
409	70.7565
410	70.7565
411	70.7565
412	70.7565
413	70.7565
414	70.7565
415	70.7565
416	70.7565
417	70.7565
