Gen:	<L_2>
0	510.825
1	453.617
2	414.83
3	388.628
4	370.389
5	352.831
6	336.912
7	324.069
8	315.314
9	307.808
10	299.101
11	288.798
12	280.327
13	275.183
14	269.65
15	263.613
16	257.975
17	253.017
18	247.636
19	240.955
20	233.737
21	228.662
22	224.422
23	221.316
24	218.333
25	213.789
26	206.893
27	202.106
28	199.145
29	197.677
30	195.43
31	191.717
32	189.199
33	186.387
34	183.097
35	179.136
36	174.931
37	171.437
38	168.108
39	164.859
40	162.155
41	161.261
42	160.842
43	159.602
44	157.743
45	154.92
46	153.727
47	152.251
48	148.96
49	146.747
50	145.632
51	144.004
52	142.142
53	139.754
54	137.424
55	135.776
56	134.86
57	133.624
58	132.828
59	131.846
60	130.631
61	129.568
62	128.508
63	127.653
64	126.644
65	125.783
66	125.425
67	124.497
68	123.794
69	123.166
70	123.166
71	123.221
72	122.325
73	120.439
74	119.629
75	118.321
76	117.429
77	116.758
78	116.015
79	115.222
80	114.447
81	113.86
82	112.358
83	111.383
84	110.631
85	110.04
86	109.47
87	109.013
88	108.46
89	107.455
90	107.219
91	106.181
92	103.174
93	102.182
94	102.337
95	102.157
96	100.576
97	99.5106
98	98.5548
99	97.3994
100	97.1093
101	96.8145
102	96.7184
103	96.8259
104	96.4972
105	96.1124
106	95.359
107	94.9135
108	93.6759
109	93.1493
110	93.2316
111	92.8805
112	92.5934
113	91.7922
114	91.5844
115	91.3401
116	90.9106
117	90.4978
118	89.9325
119	89.7583
120	89.2818
121	90.2119
122	90.8418
123	89.7822
124	89.1229
125	88.4853
126	87.7749
127	87.4992
128	87.501
129	87.3249
130	88.0954
131	88.5337
132	87.7837
133	88.1276
134	88.7592
135	87.5175
136	86.4895
137	85.8242
138	85.4166
139	85.3564
140	85.2452
141	85.3874
142	85.3599
143	85.2435
144	85.2406
145	84.5571
146	84.4882
147	85.7012
148	86.6518
149	85.6304
150	84.8979
151	85.1557
152	84.5492
153	83.4873
154	83.0137
155	83.1164
156	82.4846
157	82.124
158	81.861
159	81.6139
160	82.2708
161	84.0761
162	84.6111
163	84.1794
164	83.3444
165	81.9715
166	82.9398
167	83.4031
168	83.1499
169	81.9038
170	82.1141
171	83.1478
172	82.0279
173	80.7438
174	80.2906
175	79.9405
176	80.0292
177	79.9669
178	80.2009
179	79.716
180	79.4264
181	79.2449
182	79.4461
183	78.5872
184	79.3239
185	80.4905
186	80.7538
187	80.6668
188	79.8737
189	78.8944
190	78.0761
191	77.3017
192	77.075
193	77.2966
194	78.689
195	80.0818
196	78.8383
197	78.4326
198	78.8906
199	78.427
200	77.2941
201	76.9573
202	76.6001
203	76.363
204	76.132
205	75.9523
206	75.8515
207	75.8436
208	75.3703
209	75.3635
210	75.4106
211	75.2349
212	74.9689
213	74.7128
214	74.4397
215	74.4165
216	74.501
217	74.585
218	74.3142
219	74.5897
220	74.9472
221	74.8531
222	75.0458
223	74.9993
224	75.0837
225	74.9739
226	74.7002
227	74.3977
228	74.8292
229	75.6161
230	74.8791
231	74.2498
232	73.9407
233	73.7061
234	73.5509
235	73.5271
236	73.7208
237	73.5537
238	73.5053
239	73.3285
240	73.3393
241	73.1508
242	72.8418
243	72.8672
244	72.9828
245	72.9649
246	72.8783
247	72.7699
248	72.6964
249	72.4863
250	72.9021
251	72.9282
252	72.3306
253	72.0726
254	71.9467
255	71.9578
256	72.0112
257	71.8627
258	71.883
259	71.7391
260	71.8473
261	72.241
262	71.9073
263	71.8747
264	72.0169
265	71.8717
266	71.6798
267	71.6216
268	71.6888
269	71.9165
270	71.8161
271	71.925
272	71.8515
273	71.7723
274	72.1581
275	72.1041
276	71.9961
277	72.1618
278	72.1748
279	72.0286
280	71.7011
281	71.7211
282	71.8504
283	71.7946
284	71.7578
285	72.0187
286	71.9183
287	71.8641
288	71.8955
289	72.087
290	71.8792
291	71.8906
292	71.6083
293	71.6141
294	71.6194
295	71.3807
296	71.547
297	71.4858
298	71.5005
299	71.5876
300	71.4927
301	71.1652
302	71.3833
303	71.6824
304	71.5113
305	71.4734
306	71.6242
307	71.677
308	71.2441
309	71.4788
310	71.3804
311	71.2752
312	71.2551
313	71.5405
314	71.6861
315	71.4784
316	71.4487
317	71.4246
318	71.2747
319	71.3858
320	71.7102
321	71.4492
322	71.4762
323	71.6285
324	71.4121
325	71.1767
326	71.3727
327	71.3708
328	71.4364
329	71.6231
330	71.4936
331	71.3273
332	71.5523
333	71.6404
334	71.512
335	71.3434
336	71.4939
337	71.4578
338	71.6526
339	71.5662
340	71.7347
341	71.7464
342	71.3685
343	71.5601
344	71.3371
345	71.5654
346	72.7249
347	73.8762
348	72.8974
349	72.7481
350	72.1981
351	71.6274
352	71.5687
353	71.7804
354	71.3637
355	71.3071
356	71.4043
357	71.4943
358	71.6225
359	71.2932
360	71.361
361	71.1837
362	71.1781
363	71.622
364	71.5592
365	71.4557
366	71.4133
367	71.4175
368	71.7411
369	71.7465
370	71.5054
371	71.4073
372	71.2315
373	71.204
374	71.1842
375	71.2607
376	71.337
377	71.6373
378	71.2528
379	71.1079
380	71.3564
381	71.4672
382	71.3413
383	71.3238
384	71.7316
385	71.7153
386	71.3663
387	71.5536
388	71.4926
389	71.4576
390	71.4813
391	71.4805
392	71.6293
393	71.1992
394	71.3371
395	71.4708
396	71.3201
397	71.3635
398	71.377
399	71.3433
400	71.5538
401	71.6179
402	71.7016
403	71.5746
404	71.6403
405	71.4447
406	71.7439
407	71.597
408	71.3223
409	71.5077
410	71.8106
411	71.7226
412	71.8487
413	71.5033
414	71.4178
415	71.5627
416	71.6228
417	71.4608
418	71.2507
419	71.2469
420	71.8736
421	71.572
422	71.7915
423	71.6371
424	71.6362
425	71.6133
426	71.5561
427	71.7168
428	71.6147
429	71.413
430	71.4697
431	71.4408
432	71.4198
433	71.5191
434	71.5243
435	71.3462
436	71.2799
437	71.302
438	71.3836
439	71.565
440	71.3983
441	71.4342
442	71.6664
443	71.3529
444	71.4478
445	71.283
446	71.6425
447	71.6259
448	71.6688
449	71.5348
450	71.4801
451	71.5173
452	71.2434
453	71.4419
454	71.4175
455	71.5217
456	71.6696
457	71.5296
458	71.6477
459	71.5714
460	71.5718
461	71.456
462	71.4973
463	71.3691
464	71.3719
465	71.2411
466	71.4803
467	71.4567
468	71.5207
469	71.545
470	71.4701
471	71.3667
472	71.5806
473	71.7589
474	71.7515
475	71.6468
476	71.6146
477	71.6324
478	71.5492
479	71.411
480	71.5687
481	71.354
482	71.5645
483	71.4468
484	71.5616
485	71.8242
486	71.2974
487	71.5395
488	71.7354
489	71.568
490	71.306
491	71.2374
492	72.3811
493	73.0457
494	72.9866
495	71.7954
496	71.4802
497	71.3567
498	71.2976
499	70.9638
500	71.0896
501	71.1801
502	71.2604
503	70.8534
504	71.0966
505	70.9301
506	71.0194
507	70.9413
508	70.9373
509	70.8351
510	71.0412
511	70.8398
512	70.9854
513	70.9633
514	70.9038
515	70.9524
516	71.1334
517	71.1534
518	71.1589
519	71.096
520	70.877
521	71.0794
522	70.9584
523	71.1949
524	71.0927
525	70.9853
526	70.8318
527	70.9325
528	70.8307
529	71.0124
530	71.5224
531	70.9563
532	71.1409
533	71.1857
534	71.1436
535	71.2566
536	71.0948
537	70.8277
538	71.2335
539	71.2549
540	71.1924
541	70.9906
542	70.7474
543	71.1663
544	71.0544
545	70.9178
546	70.869
547	71.0107
548	71.0438
549	71.2109
550	71.0642
551	71.0948
552	71.2282
553	70.9919
554	70.9406
555	70.9719
556	71.1485
557	71.0071
558	71.1588
559	71.2238
560	71.1097
561	71.0233
562	71.3262
563	71.1378
564	70.9063
565	70.7975
566	70.9637
567	70.8521
568	71.1616
569	70.9649
570	70.9818
571	71.1513
572	71.3642
573	71.0819
574	70.9867
575	71.1266
576	71.2997
577	71.0662
578	70.975
579	71.0249
580	70.9167
581	71.0529
582	71.211
583	71.0077
584	71.006
585	71.1428
586	70.9395
587	71.1687
588	71.1642
589	71.2479
590	71.2047
591	71.0984
592	70.8963
593	71.2974
594	71.1255
595	71.0335
596	71.2365
597	70.9224
598	71.1586
599	71.0132
600	71.1084
601	71.0192
602	71.1523
603	70.9389
604	71.0808
605	70.9563
606	71.0156
607	71.0895
608	71.0179
609	70.9992
610	71.5056
611	71.1613
612	70.8648
613	70.9522
614	71.117
615	70.8898
616	71.0035
617	70.9665
618	71.0368
619	71.1196
620	70.8636
621	71.1167
622	70.6714
623	70.8873
624	71.0349
625	70.8991
626	70.7985
627	70.9359
628	71.1419
629	71.0021
630	71.073
631	71.0571
632	71.1289
633	71.0592
634	70.8306
635	71.016
636	70.9751
637	70.835
638	70.9558
639	71.0781
640	71.0221
641	71.2771
642	71.2318
643	71.1818
644	71.1072
645	71.2143
646	71.4885
647	71.2267
648	70.9648
649	71.2374
650	71.1123
651	70.9695
652	71.0149
653	71.0204
654	71.2094
655	70.9428
656	70.9377
657	70.9133
658	70.7263
659	70.9961
660	71.1259
661	70.9997
662	71.0791
663	71.2064
664	71.0562
665	71.0046
666	71.1613
667	71.2967
668	71.201
669	70.8843
670	71.088
671	70.8066
672	70.9876
673	71.3757
674	70.944
675	70.8834
676	71.0362
677	71.1087
678	70.7273
679	70.7941
680	70.9163
681	71.032
682	70.9249
683	70.6786
684	71.0687
685	71.051
686	71.0067
687	71.0395
688	71.0778
689	70.9408
690	70.7498
691	70.7905
692	71.0839
693	70.9115
694	71.138
695	70.875
696	71.0859
697	71.1766
698	70.8717
699	71.0166
700	71.0773
701	71.0121
702	70.9668
703	71.1774
704	70.9326
705	70.5735
706	70.847
707	70.9982
708	70.9271
709	70.9536
710	70.752
711	70.6152
712	70.4056
713	70.4148
714	70.7653
715	70.5941
716	70.657
717	70.9041
718	70.8038
719	70.4907
720	70.2431
721	70.2994
722	70.5249
723	70.5168
724	70.3728
725	70.5481
726	70.3389
727	70.3974
728	70.4135
729	70.1561
730	70.0902
731	70.0451
732	70.1099
733	70.1062
734	70.1416
735	70.4
736	70.2713
737	70.2728
738	70.6242
739	70.4427
740	70.3917
741	70.3773
742	70.1772
743	70.5364
744	70.2693
745	70.3756
746	70.2454
747	70.0418
748	70.4003
749	70.3047
750	70.4059
751	70.16
752	70.2466
753	70.2703
754	70.5013
755	70.4802
756	70.6091
757	70.6663
758	70.4031
759	70.5726
760	70.5915
761	70.5818
762	70.4699
763	70.4613
764	70.1525
765	70.2332
766	70.3807
767	70.4526
768	70.1949
769	70.2939
770	70.2486
771	70.3081
772	70.2764
773	70.2932
774	70.4042
775	70.5136
776	70.5164
777	70.3648
778	70.3569
779	70.3521
780	70.4013
781	70.0531
782	70.1862
783	70.2054
784	70.3753
785	70.2679
786	70.2422
787	70.3633
788	70.2516
789	70.3728
790	70.2417
791	70.4104
792	70.3251
793	70.2272
794	70.1824
795	70.255
796	70.1579
797	70.2338
798	70.2986
799	70.283
800	70.4181
801	70.6166
802	70.262
803	70.1881
804	70.1254
805	70.2572
806	70.2737
807	70.2168
808	70.0508
809	70.0817
810	70.0196
811	70.1242
812	70.0602
813	70.143
814	70.486
815	70.4889
816	70.5657
817	70.3951
818	70.2121
819	70.4665
820	70.3576
821	70.284
822	70.2629
823	70.443
824	70.5367
825	70.6256
826	70.4691
827	70.1023
828	70.4729
829	70.6637
830	70.0554
831	70.0969
832	70.4191
833	70.5458
834	70.309
835	70.0649
836	70.3375
837	70.2804
838	70.1686
839	70.2747
840	70.4762
841	70.4818
842	70.3881
843	70.2159
844	70.1311
845	70.162
846	70.3108
847	70.5053
848	70.1763
849	70.2303
850	70.6653
851	70.4358
852	70.3452
853	70.2931
854	70.5424
855	70.144
856	70.0942
857	70.1313
858	70.4861
859	70.2021
860	70.0203
861	69.9815
862	70.0441
863	70.3205
864	70.3179
865	70.5513
866	70.3111
867	69.9349
868	70.1703
869	70.1961
870	70.2589
871	70.3459
872	70.5018
873	70.5288
874	70.5513
875	70.1128
876	70.1187
877	70.3593
878	69.9948
879	70.1407
880	70.2041
881	70.2397
882	70.2772
883	70.4674
884	70.3852
885	70.3116
886	70.4237
887	70.3984
888	70.3228
889	70.2852
890	70.1522
891	70.3654
892	70.309
893	70.6939
894	70.3375
895	70.3654
896	70.2168
897	70.3357
898	70.3912
899	70.2864
900	70.2657
901	70.6373
902	70.5193
903	70.1719
904	70.2628
905	70.5278
906	70.747
907	70.6158
908	70.6281
909	70.3753
910	70.3492
911	70.288
912	70.3134
913	70.2222
914	70.4308
915	70.4371
916	70.4728
917	70.3176
918	70.196
919	70.3489
920	70.177
921	70.2094
922	70.2163
923	70.2232
924	70.4887
925	70.3266
926	70.4582
927	70.2648
928	70.4296
929	70.4688
930	70.2911
931	69.6653
932	67.8473
933	66.942
934	66.498
935	66.6754
936	66.4922
937	66.3849
938	66.2871
939	66.1826
940	66.2766
941	66.4579
942	66.2917
943	66.2556
944	66.2895
945	66.1604
946	66.2712
947	66.3698
948	66.3373
949	66.5825
950	66.2133
951	66.4889
952	66.361
953	66.3179
954	66.4013
955	66.4528
956	66.3051
957	66.6474
958	66.574
959	66.3726
960	66.358
961	66.3472
962	66.183
963	66.269
964	66.0334
965	66.3709
966	66.3282
967	66.3498
968	66.4759
969	66.5397
970	66.604
971	66.3531
972	66.2389
973	66.3495
974	66.4675
975	66.5229
976	66.1542
977	66.4803
978	66.0233
979	66.1103
980	66.1959
981	66.3463
982	66.262
983	66.0594
984	66.1201
985	66.2388
986	66.6946
987	66.3352
988	66.0653
989	65.8422
990	66.0523
991	66.2518
992	66.2026
993	66.2235
994	66.1199
995	66.2899
996	66.1779
997	66.2013
998	66.2958
999	66.3634
1000	66.5328
1001	66.3167
1002	66.2139
1003	66.4009
1004	66.4166
1005	66.006
1006	65.9224
1007	65.9556
1008	66.3181
1009	66.2583
1010	66.4188
1011	66.2955
1012	66.3808
1013	66.0746
1014	66.0673
1015	66.4454
1016	66.3303
1017	66.2271
1018	66.2307
1019	66.2991
1020	66.1115
1021	66.1999
1022	66.2334
1023	66.062
1024	66.1595
1025	66.4209
1026	66.1321
1027	65.9367
1028	66.1684
1029	66.5784
1030	66.4217
1031	66.3007
1032	66.163
1033	66.2145
1034	66.2834
1035	66.0745
1036	66.2897
1037	66.1377
1038	66.2125
1039	66.3388
1040	66.2756
1041	66.1845
1042	66.4084
1043	66.7241
1044	66.4531
1045	66.2045
1046	66.0965
1047	66.3646
1048	66.1671
1049	66.115
1050	66.0858
1051	66.4696
1052	66.5196
1053	66.3781
1054	66.3142
1055	66.2025
1056	66.1011
1057	66.3011
1058	66.021
1059	66.2734
1060	66.1095
1061	66.1465
1062	66.0937
1063	66.4551
1064	66.3234
1065	66.4835
1066	66.2439
1067	66.2708
1068	66.3307
1069	66.1386
1070	66.2444
1071	66.1289
1072	66.0457
1073	66.1685
1074	66.3434
1075	66.0907
1076	65.9459
1077	66.2937
1078	66.1297
1079	65.9182
1080	66.3272
1081	66.4637
1082	66.2981
1083	66.2262
1084	66.0217
1085	66.2656
1086	66.1694
1087	66.2361
1088	66.1327
1089	66.2021
1090	66.061
1091	65.9256
1092	66.0085
1093	66.1136
1094	66.0047
1095	65.9944
1096	66.0865
1097	65.9262
1098	66.0047
1099	65.9094
1100	66.3383
1101	66.1172
1102	66.1776
1103	65.8071
1104	65.9554
1105	65.9407
1106	65.9153
1107	65.8656
1108	65.9462
1109	66.3505
1110	66.1625
1111	65.9568
1112	66.1195
1113	66.0515
1114	65.9348
1115	66.1944
1116	65.9987
1117	65.9949
1118	65.961
1119	66.2179
1120	66.2542
1121	66.0539
1122	65.9333
1123	66.3493
1124	66.1362
1125	66.2631
1126	65.974
1127	66.0565
1128	65.7252
1129	65.9745
1130	66.1416
1131	65.9677
1132	65.8024
1133	65.913
1134	66.3269
1135	66.2241
1136	65.7256
1137	65.9637
1138	65.8354
1139	65.8329
1140	66.0177
1141	66.0658
1142	66.0463
1143	66.011
1144	66.2
1145	66.1032
1146	65.852
1147	66.1546
1148	66.3791
1149	65.9222
1150	65.9403
1151	66.03
1152	65.9515
1153	65.9392
1154	65.8208
1155	65.9672
1156	65.7923
1157	65.9953
1158	66.0111
1159	66.1627
1160	66.1869
1161	65.9069
1162	66.1257
1163	66.0979
1164	66.1841
1165	66.165
1166	66.0542
1167	65.97
1168	66.1237
1169	66.0788
1170	66.2634
1171	66.1091
1172	65.9968
1173	65.8889
1174	66.0643
1175	66.1779
1176	66.1955
1177	65.9962
1178	66.0031
1179	66.0684
1180	65.8874
1181	65.9837
1182	66.0457
1183	66.0715
1184	65.7808
1185	65.9008
1186	66.1024
1187	65.9731
1188	65.8371
1189	66.0193
1190	65.979
1191	66.3695
1192	66.0165
1193	65.9381
1194	65.827
1195	65.9976
1196	65.9154
1197	65.9107
1198	66.0881
1199	65.9556
1200	66.0012
1201	65.9389
1202	66.0274
1203	66.0946
1204	65.9145
1205	66.0358
1206	66.1084
1207	66.0477
1208	65.8271
1209	66.0547
1210	65.9592
1211	66.1418
1212	66.0744
1213	66.0419
1214	65.988
1215	66.0252
1216	65.8694
1217	66.0241
1218	66.2012
1219	66.044
1220	65.9061
1221	66.1517
1222	65.8833
1223	66.0557
1224	65.9945
1225	65.983
1226	65.8984
1227	66.0741
1228	66.1055
1229	65.9414
1230	65.9708
1231	66.0714
1232	65.98
1233	66.0126
1234	65.948
1235	66.0682
1236	65.8565
1237	65.9137
