Gen:	L_2
948	66.9209
949	66.9209
950	66.9209
951	66.9209
952	66.9209
953	66.9209
954	66.9209
955	66.9209
956	66.9209
957	66.9209
958	66.9209
959	66.9209
960	66.9209
961	66.9209
962	66.9209
963	66.9209
964	66.9209
965	66.9209
966	66.9209
967	66.9209
968	66.9209
969	66.9209
970	66.9209
971	66.9209
972	66.9209
973	66.9209
974	66.9209
975	66.9209
976	66.9209
977	66.9209
978	66.9209
979	66.9209
980	66.9209
981	66.9209
982	66.9209
983	66.9209
984	66.9209
985	66.9209
986	66.9209
987	66.9209
988	66.9209
989	66.9209
990	66.9209
991	66.9209
992	66.9209
993	66.9209
994	66.9209
995	66.9209
996	66.9209
997	66.9209
998	66.9209
999	66.9209
1000	66.9209
1001	66.9209
1002	66.9209
1003	66.9209
1004	66.9209
1005	66.9209
1006	66.9209
1007	66.9209
1008	66.9209
1009	66.9209
1010	66.9209
1011	66.9209
1012	66.9209
1013	66.9209
1014	66.9209
1015	66.9209
1016	66.9209
1017	66.9209
1018	66.9209
1019	66.9209
1020	66.9209
1021	66.9209
1022	66.9209
1023	66.9209
1024	66.9209
1025	66.9209
1026	66.9209
1027	66.9209
1028	66.9209
1029	66.9209
1030	66.9209
1031	66.9209
1032	66.9209
1033	66.9209
1034	66.9209
1035	66.9209
1036	66.9209
1037	66.9209
1038	66.9209
1039	66.9209
1040	66.9209
1041	66.9209
1042	66.9209
1043	66.9209
1044	66.9209
1045	66.9209
1046	66.9209
1047	66.9209
1048	66.9209
1049	66.9209
1050	66.9209
1051	66.9209
1052	66.9209
1053	66.9209
1054	66.9209
1055	66.9209
1056	66.9209
1057	66.9209
1058	66.9209
1059	66.9209
1060	66.9209
1061	66.9209
1062	66.9209
1063	66.9209
1064	66.9209
1065	66.9209
1066	66.9209
1067	66.9209
1068	66.9209
1069	66.9209
1070	66.9209
1071	66.9209
1072	66.9209
1073	66.9209
1074	66.9209
1075	66.9209
1076	66.9209
1077	66.9209
1078	66.9209
1079	66.9209
1080	65.9931
1081	65.9931
1082	65.9931
1083	65.9931
1084	65.9931
1085	65.9931
1086	65.9931
1087	65.9931
1088	65.9931
1089	65.9931
1090	65.9931
1091	65.9931
1092	65.9931
1093	65.9931
1094	65.9931
1095	65.9931
1096	65.9931
1097	65.9931
1098	65.9931
1099	65.9931
1100	65.9931
1101	65.9931
1102	65.9931
1103	65.9931
1104	65.9931
1105	65.9931
1106	65.9931
1107	65.9931
1108	65.9931
1109	65.9931
1110	65.9931
1111	65.9931
1112	65.9931
1113	65.9931
1114	65.9931
1115	65.9931
1116	65.9931
1117	65.9931
1118	65.9931
1119	65.9931
1120	65.9931
1121	65.9931
1122	65.9931
1123	65.9931
1124	65.9931
1125	65.9931
1126	65.9931
1127	65.9931
1128	65.9931
1129	65.9931
1130	65.9931
1131	65.9931
1132	65.9931
1133	65.9931
1134	65.9931
1135	65.9931
1136	65.9931
1137	65.9931
1138	65.9931
1139	65.9931
1140	65.9931
1141	65.9931
1142	65.9931
1143	65.9931
1144	65.9931
1145	65.9931
1146	65.9931
1147	65.9931
1148	65.9931
1149	65.9931
1150	65.9931
1151	65.9931
1152	65.9931
1153	65.9931
1154	65.9931
1155	65.9931
1156	65.9931
1157	65.9931
1158	65.9931
1159	65.9931
1160	65.9931
1161	65.9931
1162	65.9931
1163	65.9931
1164	65.9931
1165	65.9931
1166	65.9931
1167	65.9931
1168	65.9931
1169	65.9931
1170	65.9931
1171	65.9931
1172	65.9931
1173	65.9931
1174	65.9931
1175	65.9931
1176	65.9931
1177	65.9931
1178	65.9931
1179	65.9931
1180	65.9931
1181	65.9931
1182	65.9931
1183	65.9931
1184	65.9931
1185	65.9931
1186	65.9931
1187	65.9931
1188	65.9931
1189	65.9931
1190	65.9931
1191	65.9931
1192	65.9931
1193	65.9931
1194	65.9931
1195	65.9931
1196	65.9931
1197	65.9931
1198	65.9931
1199	65.9931
1200	65.9931
1201	65.9931
1202	65.9931
1203	65.9931
1204	65.9931
1205	65.9931
1206	65.9931
1207	65.9931
1208	65.9931
1209	65.9931
1210	65.9931
1211	65.9931
1212	65.9931
1213	65.9931
1214	65.9931
1215	65.9931
1216	65.9931
1217	65.9931
1218	65.9931
1219	65.9931
1220	65.9931
1221	65.9931
1222	65.9931
1223	65.9931
1224	65.9931
1225	65.9931
1226	65.9931
1227	65.9931
1228	65.9931
1229	65.9931
1230	65.9931
1231	65.9931
1232	65.9931
1233	65.9931
1234	65.9931
1235	65.9931
1236	65.9931
1237	65.9931
1238	65.9931
1239	65.9931
1240	65.9931
1241	65.9931
1242	65.9931
1243	65.9931
1244	65.9931
1245	65.9931
1246	65.9931
1247	65.9931
1248	65.9931
1249	65.9931
1250	65.9931
1251	65.9931
1252	65.9931
1253	65.9931
1254	65.9931
1255	65.9931
1256	65.9931
1257	65.9931
1258	65.9931
1259	65.9931
1260	65.9931
1261	65.9931
1262	65.9931
1263	65.9931
1264	65.9931
1265	65.9931
1266	65.9931
1267	65.9931
1268	65.9931
1269	65.9931
1270	65.9931
1271	65.9931
1272	65.9931
1273	65.9931
1274	65.9931
1275	65.9931
1276	65.9931
1277	65.9931
1278	65.9931
1279	65.9931
1280	65.9931
1281	65.9931
1282	65.9931
1283	65.9931
1284	65.9931
1285	65.9931
1286	65.9931
1287	65.9931
1288	65.9931
1289	65.9931
1290	65.9931
1291	65.9931
1292	65.9931
1293	65.9931
1294	65.9931
1295	65.9931
1296	65.9931
1297	65.9931
1298	65.9931
1299	65.9931
1300	65.9931
1301	65.9931
1302	65.9931
1303	65.9931
1304	65.9931
1305	65.9931
1306	65.9931
1307	65.9931
1308	65.9931
1309	65.9931
1310	65.9931
1311	65.9931
1312	65.9931
1313	65.9931
1314	65.9931
1315	65.9931
1316	65.9931
1317	65.9931
1318	65.9931
1319	65.9931
1320	65.9931
1321	65.9931
1322	65.9931
1323	65.9931
1324	65.9931
1325	65.9931
1326	65.9931
1327	65.9931
1328	65.9931
1329	65.9931
1330	65.9931
1331	65.9931
1332	65.9931
1333	65.9931
1334	65.9931
1335	65.9931
1336	65.9931
1337	65.9931
1338	65.9931
1339	65.9931
1340	65.9931
1341	65.9931
1342	65.9931
1343	65.9931
1344	65.9931
1345	65.9931
1346	65.9931
1347	65.9931
1348	65.9931
1349	65.9931
1350	65.9931
1351	65.9931
1352	65.9931
1353	65.9931
1354	65.9931
1355	65.9931
1356	65.9931
1357	65.9931
1358	65.9931
1359	65.9931
1360	65.9931
1361	65.9931
1362	65.9931
1363	65.9931
1364	65.9931
1365	65.9931
1366	65.9931
1367	65.9931
1368	65.9931
1369	65.9931
1370	65.9931
1371	65.9931
1372	65.9931
1373	65.9931
1374	65.9931
1375	65.9931
1376	65.9931
1377	65.9931
1378	65.9931
1379	65.9931
1380	65.9931
1381	65.9931
1382	65.9931
1383	65.9931
1384	65.9931
1385	65.9931
1386	65.9931
1387	65.9931
1388	65.9931
1389	65.9931
1390	65.9931
1391	65.9931
1392	65.9931
1393	65.9931
1394	65.9931
1395	65.9931
1396	65.9931
1397	65.9931
1398	65.9931
1399	65.9931
1400	65.9931
1401	65.9931
1402	65.9931
1403	65.9931
1404	65.9931
1405	65.9931
1406	65.9931
1407	65.9931
1408	65.9931
1409	65.9931
1410	65.9931
1411	65.9931
1412	65.9931
1413	65.9931
1414	65.9931
1415	65.9931
1416	65.9931
1417	65.9931
1418	65.9931
1419	65.9931
1420	65.9931
1421	65.9931
1422	65.9931
1423	65.9931
1424	65.9931
1425	65.9931
1426	65.9931
1427	65.9931
1428	65.9931
1429	65.9931
1430	65.9931
1431	65.9931
1432	65.9931
1433	65.9931
1434	65.9931
1435	65.9931
1436	65.9931
1437	65.9931
1438	65.9931
1439	65.9931
1440	65.9931
1441	65.9931
1442	65.9931
1443	65.9931
1444	65.9931
1445	65.9931
1446	65.9931
1447	65.9931
1448	65.9931
1449	65.9931
1450	65.9931
1451	65.9931
1452	65.9931
1453	65.9931
1454	65.9931
1455	65.9931
1456	65.9931
1457	65.9931
1458	65.9931
1459	65.9931
1460	65.9931
1461	65.9931
1462	65.9931
1463	65.9931
1464	65.9931
1465	65.9931
1466	65.9931
1467	65.9931
1468	65.9931
1469	65.9931
1470	65.9931
1471	65.9931
1472	65.9931
1473	65.9931
1474	65.9931
1475	65.9931
1476	65.9931
1477	65.9931
1478	65.9931
1479	65.9931
1480	65.9931
1481	65.9931
1482	65.9931
1483	65.9931
1484	65.9931
1485	65.9931
1486	65.9931
1487	65.9931
1488	65.9931
1489	65.9931
1490	65.9931
1491	65.9931
1492	65.9931
1493	65.9931
1494	65.9931
1495	65.9931
1496	65.9931
1497	65.9931
1498	65.9931
1499	65.9931
1500	65.9931
