Gen:	L_2
177	71.9825
178	71.9825
179	71.9825
180	71.9825
181	71.9825
182	71.9825
183	71.9825
184	71.9825
185	71.9825
186	71.9825
187	71.9825
188	71.7435
189	71.7435
190	71.7435
191	71.7435
192	71.7435
193	71.7435
194	71.7435
195	71.6486
196	71.6486
197	71.6486
198	71.6486
199	71.6486
200	71.6486
201	71.6486
202	71.6486
203	71.6486
204	71.6486
205	71.6486
206	71.6486
207	71.6486
208	71.6486
209	71.6486
210	71.6486
211	71.6486
212	71.6486
213	71.6486
214	71.6486
215	71.6486
216	71.6486
217	71.6486
218	71.6486
219	71.6486
220	71.6486
221	71.6486
222	71.6486
223	71.6486
224	71.6486
225	71.5227
226	71.5227
227	71.5227
228	71.1522
229	71.1522
230	71.1522
231	71.1522
232	71.1522
233	71.1522
234	71.1522
235	71.1522
236	71.1522
237	71.1522
238	71.1522
239	71.1522
240	70.194
241	70.194
242	70.194
243	70.194
244	70.194
245	70.194
246	70.194
247	70.194
248	70.194
249	70.194
250	70.194
251	70.194
252	70.194
253	70.194
254	70.194
255	70.194
256	70.194
257	70.194
258	70.194
259	70.194
260	70.194
261	70.194
262	70.194
263	70.194
264	70.194
265	70.194
266	70.194
267	70.194
268	70.194
269	70.194
270	70.194
271	70.194
272	70.194
273	70.194
274	70.194
275	70.194
276	70.194
277	70.194
278	70.194
279	70.194
280	70.194
281	70.194
282	70.194
283	70.194
284	70.194
285	70.194
286	70.194
287	70.194
288	70.194
289	70.194
290	70.1273
291	70.1273
292	69.9533
293	69.7154
294	69.7154
295	69.7154
296	69.7154
297	69.7154
298	69.7154
299	69.7154
300	69.7154
301	69.7154
302	69.7154
303	69.7154
304	69.7154
305	69.7154
306	69.7154
307	69.7154
308	69.7154
309	69.7154
310	69.7154
311	69.7154
312	69.7154
313	69.7154
314	69.7154
315	69.7154
316	69.7154
317	69.7154
318	69.7154
319	69.7154
320	69.7154
321	69.7154
322	69.7154
323	69.7154
324	69.7154
325	69.7154
326	69.7154
327	69.7154
328	69.7154
329	69.7154
330	69.7154
331	69.7154
332	69.7154
333	69.7154
334	69.7154
335	69.7154
336	69.7154
337	69.7154
338	69.7154
339	69.7154
340	69.7154
341	69.7154
342	69.7154
343	69.7154
344	69.7154
345	69.7154
346	69.7154
347	69.7154
348	69.7154
349	69.7154
350	69.7154
351	69.7154
352	69.7154
353	69.7154
354	69.7154
355	69.7154
356	69.7154
357	69.7154
358	69.7154
359	69.7154
360	69.7154
361	69.7154
362	69.7154
363	69.7154
364	69.7154
365	69.7154
366	69.7154
367	69.7154
368	69.7154
369	69.7154
370	69.7154
371	69.7154
372	69.7154
373	69.7154
374	69.7154
375	69.7154
376	69.7154
377	69.7154
378	69.7154
379	69.7154
380	69.7154
381	69.7154
382	69.7154
383	69.7154
384	69.7154
385	69.641
386	69.641
387	69.641
388	69.641
389	69.641
390	69.641
391	69.641
392	69.641
393	69.641
394	69.641
395	69.641
396	69.641
397	69.641
398	69.641
399	69.641
400	69.641
401	69.641
402	69.641
403	69.641
404	69.641
405	69.641
406	69.641
407	69.641
408	69.641
409	69.641
410	69.641
411	69.641
412	69.641
413	69.641
414	69.641
415	69.641
416	69.641
417	69.641
418	69.641
419	69.641
420	69.641
421	69.641
422	69.641
423	69.641
424	69.641
425	69.641
426	69.641
427	69.641
428	69.641
429	69.641
430	69.641
431	69.641
432	69.641
433	69.641
434	69.641
435	69.641
436	69.641
437	69.641
438	69.641
439	69.641
440	69.641
441	69.641
442	69.641
443	69.641
444	69.641
445	69.641
446	69.641
447	69.641
448	69.641
449	69.641
450	69.641
451	69.641
452	69.641
453	69.641
454	69.641
455	69.641
456	69.641
457	69.641
458	69.641
459	69.641
460	69.641
461	69.641
462	69.641
463	69.641
464	69.641
465	69.641
466	69.641
467	69.641
468	69.641
469	69.641
470	69.641
471	69.641
472	69.641
473	69.641
474	69.641
475	69.641
476	69.641
477	69.641
478	69.641
479	69.641
480	69.641
481	69.641
482	69.641
483	69.641
484	69.641
485	69.641
486	69.641
487	69.641
488	69.641
489	69.641
490	69.641
491	69.641
492	69.641
493	69.641
494	69.641
495	69.641
496	69.641
497	69.641
498	69.641
499	69.641
500	69.641
501	69.641
502	69.641
503	69.641
504	69.641
505	69.641
506	69.641
507	69.641
508	69.641
509	69.641
510	69.641
511	69.641
512	69.641
513	69.2717
514	69.2717
515	69.2717
516	69.2717
517	69.2717
518	69.2717
519	69.2717
520	69.2717
521	69.2717
522	69.2717
523	69.2717
524	69.2717
525	69.2717
526	69.2717
527	69.2717
528	69.2717
529	69.2717
530	69.2717
531	69.2717
532	69.2717
533	69.2717
534	69.2717
535	69.2717
536	69.2717
537	69.2717
538	69.2717
539	69.2717
540	69.2717
541	69.2717
542	69.2717
543	69.2717
544	69.2717
545	69.2717
546	69.2717
547	69.2717
548	69.177
549	69.177
550	69.1715
551	69.1715
552	69.1715
553	69.1715
554	69.1715
555	69.1715
556	69.1715
557	69.1715
558	69.1715
559	69.1715
560	69.1715
561	69.1715
562	69.1715
563	69.1715
564	69.1715
565	69.1715
566	69.1715
567	69.1715
568	69.1715
569	69.1715
570	69.1715
571	69.1715
572	69.1715
573	69.1715
574	69.1715
575	69.1715
576	69.1715
577	69.1715
578	69.1715
579	69.1715
580	69.1715
581	69.1715
582	69.1715
583	69.1715
584	69.1715
585	69.1715
586	69.1715
587	69.1715
588	69.1715
589	69.1715
590	69.1715
591	69.1715
592	69.1715
593	69.1715
594	69.1715
595	69.1715
596	69.1715
597	69.1715
598	69.1715
599	69.1715
600	69.1715
601	69.1715
602	69.1715
603	69.1715
604	69.1715
605	69.1715
606	69.1715
607	69.1715
608	69.1715
609	69.1715
610	69.1715
611	69.1715
612	69.1715
613	69.1715
614	69.1715
615	69.1715
616	69.1715
617	69.1715
618	69.1715
619	69.1715
620	69.1715
621	69.1715
622	69.1715
623	69.1715
624	69.1715
625	69.1715
626	69.1715
627	69.1715
628	69.1715
629	69.1715
630	69.1715
631	69.1715
632	69.1715
633	69.1715
634	69.1715
635	69.1715
636	69.1715
637	69.1715
638	69.1715
639	69.1715
640	69.1715
641	69.1715
642	69.1715
643	69.1715
644	69.1715
645	69.1715
646	69.1715
647	69.1715
648	69.1715
649	69.1715
650	69.1715
651	69.1715
652	69.1715
653	69.1715
654	69.1715
655	69.1715
656	69.1715
657	69.1715
658	69.1715
659	69.1715
660	69.1715
661	69.1715
662	69.1715
663	69.1715
664	69.1715
665	69.1715
666	69.1715
667	69.1715
668	69.1715
669	69.1715
670	69.1715
671	69.1715
672	69.1715
673	69.1715
674	69.1715
675	69.1715
676	69.1715
677	69.1715
678	69.1715
679	69.1715
680	69.1715
681	69.1715
682	69.1715
683	69.1715
684	69.1715
685	69.1715
686	69.1715
687	69.1715
688	69.1715
689	69.1715
690	69.1715
691	69.1715
692	69.1715
693	69.1715
694	69.1715
695	69.1715
696	69.1715
697	69.1715
698	69.1715
699	69.1715
700	69.1715
701	69.1715
702	69.1715
703	69.1715
704	69.1715
705	69.1715
706	69.1715
707	69.1715
708	69.1715
709	69.1715
710	69.1715
711	69.1715
712	69.1715
713	69.1715
714	69.1715
715	69.1715
716	69.1715
717	69.1715
718	69.1715
719	69.1715
720	66.9633
721	66.9282
722	66.9282
723	66.9148
724	66.9148
725	66.9148
726	66.9148
727	66.9148
728	66.9148
729	66.9148
730	66.9148
731	66.9148
732	66.9148
733	66.9148
734	66.9148
735	66.9148
736	66.9148
737	66.9148
738	66.9148
739	66.9148
740	66.9148
741	66.9148
742	66.9148
743	66.9148
744	66.9148
745	66.9148
746	66.9148
747	66.9148
748	66.7702
749	66.7702
750	66.7702
751	66.7702
752	66.7702
753	66.4139
754	66.4139
755	66.4139
756	66.4139
757	66.4139
758	66.4139
759	66.4139
760	66.4139
761	66.4139
762	66.4139
763	66.4139
764	66.4139
765	66.4139
766	66.4139
767	66.4139
768	66.4139
769	66.4139
770	66.4139
771	66.4139
772	66.4139
773	66.4139
774	66.4139
775	66.4139
776	66.4139
777	66.4139
778	66.4139
779	66.4139
780	66.4139
781	66.4139
782	66.4139
783	66.4139
784	66.4139
785	66.4139
786	66.4139
787	66.4139
788	66.4139
789	66.4139
790	66.4139
791	66.4139
792	66.4139
793	66.4139
794	66.4139
795	66.4139
796	66.4139
797	66.4139
798	66.4139
799	66.4139
800	66.4139
801	66.4139
802	66.4139
803	66.4139
804	66.4139
805	66.4139
806	66.4139
807	66.4139
808	66.4139
809	66.4139
810	66.4139
811	66.4139
812	66.4139
813	66.4139
814	66.4139
815	66.4139
816	66.4139
817	66.4139
818	66.4139
819	66.4139
820	66.4139
821	66.4139
822	66.4139
823	66.4139
824	66.4139
825	66.4139
826	66.4139
827	66.4139
828	66.4139
829	66.4139
830	66.4139
831	66.4139
832	66.4139
833	66.4139
834	66.4139
835	66.4139
836	66.4139
837	66.4139
838	66.4139
839	66.4139
840	66.4139
841	66.4139
842	66.4139
843	66.4139
844	66.4139
845	66.4139
846	66.4139
847	66.4139
848	66.4139
849	66.4139
850	66.4139
851	66.4139
852	66.4139
853	66.4139
854	66.4139
855	66.4139
856	66.4139
857	66.4139
858	66.4139
859	66.4139
860	66.4139
861	66.4139
862	66.4139
863	66.4139
864	66.4139
865	66.4139
866	66.4139
867	66.4139
868	66.4139
869	66.4139
870	66.4139
871	66.4139
872	66.4139
873	66.4139
874	66.4139
875	66.4139
876	66.4139
877	66.4139
878	66.4139
879	66.4139
880	66.4139
881	66.4139
882	66.4139
883	66.4139
884	66.4139
885	66.4139
886	66.4139
887	66.4139
888	66.4139
889	66.4139
890	66.4139
891	66.4139
892	66.4139
893	66.4139
894	66.4139
895	66.4139
896	66.4139
897	66.4139
898	66.4139
899	66.4139
900	66.4139
901	66.4139
902	66.4139
903	66.4139
904	66.4139
905	66.4139
906	66.4139
907	66.4139
908	66.4139
909	66.4139
910	66.4139
911	66.4139
912	66.4139
913	66.4139
914	66.4139
915	66.4139
916	66.4139
917	66.4139
918	66.4139
919	66.4139
920	66.4139
921	66.4139
922	66.4139
923	66.4139
924	66.4139
925	66.4139
926	66.4139
927	66.4139
928	66.4139
929	66.4139
930	66.4139
931	66.4139
932	66.4139
933	66.4139
934	66.4139
935	66.4139
936	66.4139
937	66.4139
938	66.4139
939	66.4139
940	66.4139
941	66.4139
942	66.4139
943	66.4139
944	66.4139
945	66.4139
946	66.4139
947	66.4139
948	66.4139
949	66.4139
950	66.4139
951	66.4139
952	66.4139
953	66.4139
954	66.4139
955	66.4139
956	66.4139
957	66.4139
958	66.4139
959	66.4139
960	66.4139
961	66.4139
962	66.4139
963	66.4139
964	66.4139
965	66.4139
966	66.4139
967	66.4139
968	66.4139
969	66.4139
970	66.4139
971	66.4139
972	66.4139
973	66.4139
974	66.4139
975	66.4139
976	66.4139
977	66.4139
978	66.4139
979	66.4139
980	66.4139
981	66.4139
982	66.4139
983	66.4139
984	66.4139
985	66.4139
986	66.4139
987	66.4139
988	66.4139
989	66.4139
990	66.4139
991	66.4139
992	66.4139
993	66.4139
994	66.4139
995	66.4139
996	66.4139
997	66.4139
998	66.4139
999	66.4139
1000	66.4139
1001	66.4139
1002	66.4139
1003	66.4139
1004	66.4139
1005	66.4139
1006	66.4139
1007	66.4139
1008	66.4139
1009	66.4139
1010	66.4139
1011	66.4139
1012	66.4139
1013	66.4139
1014	66.4139
1015	66.4139
1016	66.4139
1017	66.4139
1018	66.4139
1019	66.4139
1020	66.4139
1021	66.4139
1022	66.4139
1023	66.4139
1024	66.4139
1025	66.4139
1026	66.4139
1027	66.4139
1028	66.4139
1029	66.4139
1030	66.4139
1031	66.4139
1032	66.4139
1033	66.4139
1034	66.4139
1035	66.4139
1036	66.4139
1037	66.4139
1038	66.4139
1039	66.4139
1040	66.4139
1041	66.4139
1042	66.4139
1043	66.4139
1044	66.4139
1045	66.4139
1046	66.4139
1047	66.4139
1048	66.4139
1049	66.4139
1050	66.4139
1051	66.4139
1052	66.4139
1053	66.4139
1054	66.4139
1055	66.4139
1056	66.4139
1057	66.4139
1058	66.4139
1059	66.4139
1060	66.4139
1061	66.4139
1062	66.4139
1063	66.4139
1064	66.4139
1065	66.4139
1066	66.4139
1067	66.4139
1068	66.4139
1069	66.4139
1070	66.4139
1071	66.4139
1072	66.4139
1073	66.4139
1074	66.4139
1075	66.4139
1076	66.4139
1077	66.4139
1078	66.4139
1079	66.4139
1080	66.4139
1081	66.4139
1082	66.4139
1083	66.4139
1084	66.4139
1085	66.4139
1086	66.4139
1087	66.4139
1088	66.4139
1089	66.4139
1090	66.4139
1091	66.4139
1092	66.4139
1093	66.4139
1094	66.4139
1095	66.4139
1096	66.4139
1097	66.4139
1098	66.4139
1099	66.4139
1100	66.4139
1101	66.4139
1102	66.4139
1103	66.4139
1104	66.4139
1105	66.4139
1106	66.4139
1107	66.4139
1108	66.4139
1109	66.4139
1110	66.4139
1111	66.4139
1112	66.4139
1113	66.4139
1114	66.4139
1115	66.4139
1116	66.4139
1117	66.4139
1118	66.4139
1119	66.4139
1120	66.4139
1121	66.4139
1122	66.4139
1123	66.4139
1124	66.4139
1125	66.4139
1126	66.4139
1127	66.4139
1128	66.4139
1129	66.4139
1130	66.4139
1131	66.4139
1132	66.4139
1133	66.4139
1134	66.4139
1135	66.4139
1136	66.4139
1137	66.4139
1138	66.4139
1139	66.4139
1140	66.4139
1141	66.4139
1142	66.4139
1143	66.4139
1144	66.4139
1145	66.4139
1146	66.4139
1147	66.4139
1148	66.4139
1149	66.4139
1150	66.4139
1151	66.4139
1152	66.4139
1153	66.4139
1154	66.4139
1155	66.4139
1156	66.4139
1157	66.4139
1158	66.4139
1159	66.4139
1160	66.4139
1161	66.4139
1162	66.4139
1163	66.4139
1164	66.4139
1165	66.4139
1166	66.4139
1167	66.4139
1168	66.4139
1169	66.4139
1170	66.4139
1171	66.4139
1172	66.4139
1173	66.4139
1174	66.4139
1175	66.4139
1176	66.4139
1177	66.4139
1178	66.4139
1179	66.4139
1180	66.4139
1181	66.4139
1182	66.4139
1183	66.4139
1184	66.4139
1185	66.4139
1186	66.4139
1187	66.4139
1188	66.4139
1189	66.4139
1190	66.4139
1191	66.4139
1192	66.4139
1193	66.4139
1194	66.4139
1195	66.4139
1196	66.4139
1197	66.4139
1198	66.4139
1199	66.4139
1200	66.4139
1201	66.4139
1202	66.4139
1203	66.4139
1204	66.4139
1205	66.4139
1206	66.4139
1207	66.4139
1208	66.4139
1209	66.4139
1210	66.4139
1211	66.4139
1212	66.4139
1213	66.4139
1214	66.4139
1215	66.4139
1216	66.4139
1217	66.4139
1218	66.4139
1219	66.4139
1220	66.4139
1221	66.4139
1222	66.4139
1223	66.4139
1224	66.4139
1225	66.4139
1226	66.4139
1227	66.4139
1228	66.4139
1229	66.4139
1230	66.4139
1231	66.4139
1232	66.4139
1233	66.4139
1234	66.4139
1235	66.4139
1236	66.4139
1237	66.4139
1238	66.4139
1239	66.4139
1240	66.4139
1241	66.4139
1242	66.4139
1243	66.4139
1244	66.4139
1245	66.4139
1246	66.4139
1247	66.4139
1248	66.4139
1249	66.4139
1250	66.4139
1251	66.4139
1252	66.4139
1253	66.4139
1254	66.4139
1255	66.4139
1256	66.4139
1257	66.4139
1258	66.4139
1259	66.4139
1260	66.4139
1261	66.4139
1262	66.4139
1263	66.4139
1264	66.4139
1265	66.4139
1266	66.4139
1267	66.4139
1268	66.4139
1269	66.4139
1270	66.4139
1271	66.4139
1272	66.4139
1273	66.4139
1274	66.4139
1275	66.4139
1276	66.4139
1277	66.4139
1278	66.4139
1279	66.4139
1280	66.4139
1281	66.4139
1282	66.4139
1283	66.4139
1284	66.4139
1285	66.4139
1286	66.4139
1287	66.4139
1288	66.4139
1289	66.4139
1290	66.4139
1291	66.4139
1292	66.4139
1293	66.4139
1294	66.4139
1295	66.4139
1296	66.4139
1297	66.4139
1298	66.4139
1299	66.4139
1300	66.4139
1301	66.4139
1302	66.4139
1303	66.4139
1304	66.4139
1305	66.4139
1306	66.4139
1307	66.4139
1308	66.4139
1309	66.4139
1310	66.4139
1311	66.4139
1312	66.4139
1313	66.4139
1314	66.4139
1315	66.4139
1316	66.4139
1317	66.4139
1318	66.3114
1319	66.3114
1320	66.122
1321	66.122
1322	66.122
1323	66.122
1324	66.122
1325	66.0245
1326	66.0245
1327	66.0245
1328	66.0245
1329	66.0245
1330	66.0245
1331	66.0245
1332	66.0245
1333	66.0245
1334	66.0245
1335	66.0245
1336	66.0245
1337	66.0245
1338	66.0245
1339	66.0245
1340	65.9787
1341	65.9787
1342	65.9787
1343	65.9787
1344	65.9787
1345	65.9787
1346	65.9787
1347	65.9787
1348	65.9787
1349	65.9787
1350	65.9787
1351	65.9787
1352	65.9787
1353	65.9787
1354	65.9787
1355	65.9787
1356	65.9787
1357	65.9787
1358	65.9787
1359	65.9787
1360	65.9787
1361	65.9787
1362	65.9787
1363	65.9787
1364	65.9787
1365	65.9787
1366	65.9787
1367	65.9787
1368	65.9787
1369	65.9787
1370	65.9787
1371	65.9787
1372	65.9787
1373	65.9787
1374	65.9787
1375	65.9787
1376	65.9787
1377	65.9787
1378	65.9787
1379	65.9787
1380	65.9787
1381	65.9787
1382	65.9787
1383	65.9787
1384	65.9787
1385	65.9787
1386	65.9787
1387	65.9787
1388	65.9787
1389	65.9787
1390	65.9787
1391	65.9787
1392	65.9787
1393	65.9787
1394	65.9787
1395	65.9787
1396	65.9787
1397	65.9787
1398	65.9787
1399	65.9787
1400	65.9787
1401	65.9787
1402	65.9787
1403	65.9787
1404	65.9787
1405	65.9787
1406	65.9787
1407	65.9787
1408	65.9787
1409	65.9787
1410	65.9787
1411	65.9787
1412	65.9787
1413	65.9787
1414	65.9787
1415	65.9787
1416	65.9787
1417	65.9787
1418	65.9787
1419	65.9787
1420	65.9787
1421	65.9787
1422	65.9787
1423	65.9787
1424	65.9787
1425	65.9787
1426	65.9787
1427	65.9787
1428	65.9787
1429	65.9787
1430	65.9787
1431	65.9787
1432	65.9787
1433	65.9787
1434	65.9787
1435	65.9787
1436	65.9787
1437	65.6501
1438	65.6501
1439	65.6501
1440	65.6501
1441	65.6501
1442	65.6501
1443	65.6501
1444	65.6501
1445	65.6501
1446	65.6501
1447	65.6501
1448	65.6501
1449	65.6501
1450	65.6501
1451	65.6501
1452	65.6501
1453	65.6501
1454	65.6501
1455	65.6501
1456	65.6501
1457	65.6501
1458	65.6501
1459	65.6501
1460	65.6501
1461	65.6501
1462	65.6501
1463	65.6501
1464	65.6501
1465	65.6501
1466	65.6501
1467	65.6501
1468	65.6501
1469	65.6501
1470	65.6501
1471	65.6501
1472	65.6501
1473	65.6501
1474	65.6501
1475	65.6501
1476	65.6501
1477	65.6501
1478	65.6501
1479	65.6501
1480	65.6501
1481	65.6501
1482	65.6501
1483	65.6501
1484	65.6501
1485	65.6501
1486	65.6501
1487	65.6501
1488	65.6501
1489	65.6501
1490	65.6501
1491	65.6501
1492	65.6501
1493	65.6501
1494	65.6501
1495	65.6501
1496	65.6501
1497	65.6501
1498	65.6501
1499	65.6501
1500	65.6501
