epoch loss val_loss acc val_acc
1 0.28033894300460815 0.11215592920780182 0.9183499813079834 0.9664999842643738
2 0.13881509006023407 0.10281892120838165 0.9638000130653381 0.9739999771118164
3 0.12559281289577484 0.10827513784170151 0.9695166945457458 0.9758999943733215
4 0.116819366812706 0.12940624356269836 0.972766637802124 0.9732000231742859
5 0.11069650202989578 0.1495366245508194 0.9753166437149048 0.9736999869346619
6 0.10610853880643845 0.1490984708070755 0.9767833352088928 0.9746999740600586
7 0.10932891070842743 0.19695338606834412 0.9766833186149597 0.9717000126838684
8 0.11391280591487885 0.1917647421360016 0.977233350276947 0.9692999720573425
9 0.10933675616979599 0.15525437891483307 0.9775333404541016 0.977400004863739
10 0.10923142731189728 0.18314406275749207 0.9785166382789612 0.9758999943733215
11 0.11208372563123703 0.18731288611888885 0.9779166579246521 0.9750000238418579
12 0.11012039333581924 0.1988631933927536 0.9790166616439819 0.9765999913215637
13 0.11033762246370316 0.23398037254810333 0.979449987411499 0.974399983882904
14 0.11133310198783875 0.1827579289674759 0.9796500205993652 0.9776999950408936
15 0.10654231160879135 0.20440922677516937 0.9815000295639038 0.9761000275611877
16 0.10806555300951004 0.20009104907512665 0.9801333546638489 0.9765999913215637
17 0.1075495257973671 0.2073669731616974 0.9803000092506409 0.979200005531311
18 0.1055479422211647 0.24097304046154022 0.9807500243186951 0.9779000282287598
19 0.10123669356107712 0.2508302927017212 0.981249988079071 0.9733999967575073
20 0.10537268966436386 0.263918936252594 0.9817166924476624 0.9761000275611877
21 0.10673893988132477 0.24052922427654266 0.9827166795730591 0.9794999957084656
22 0.10078940540552139 0.24560874700546265 0.9830999970436096 0.9764000177383423
23 0.10211290419101715 0.23517385125160217 0.9822999835014343 0.9779000282287598
24 0.10225878655910492 0.2519269585609436 0.9820500016212463 0.9790999889373779
25 0.09394846111536026 0.28572526574134827 0.9836000204086304 0.977400004863739
26 0.10334291309118271 0.26870468258857727 0.9837999939918518 0.9775000214576721
27 0.09568007290363312 0.30585265159606934 0.9845333099365234 0.9697999954223633
28 0.09666023403406143 0.25389695167541504 0.9837499856948853 0.979200005531311
29 0.09501270204782486 0.30733126401901245 0.9848833084106445 0.9768999814987183
30 0.08692134916782379 0.2829444706439972 0.9853333234786987 0.9776999950408936
31 0.0921601876616478 0.34382790327072144 0.9854666590690613 0.9787999987602234
32 0.09485628455877304 0.24351896345615387 0.9850333333015442 0.9775000214576721
33 0.08633407205343246 0.3056142032146454 0.9866333603858948 0.9757000207901001
34 0.08610576391220093 0.2653990089893341 0.9864000082015991 0.9781000018119812
35 0.08340024948120117 0.36058223247528076 0.987500011920929 0.9771999716758728
36 0.08844034373760223 0.2958087921142578 0.9871166944503784 0.9764000177383423
37 0.0770527571439743 0.3300425112247467 0.9871500134468079 0.9776999950408936
38 0.07880998402833939 0.30421751737594604 0.988183319568634 0.978600025177002
39 0.07296150922775269 0.302997887134552 0.9886333346366882 0.9786999821662903
40 0.08145827054977417 0.3027085065841675 0.9873499870300293 0.9768000245094299
41 0.0773882269859314 0.3196180462837219 0.9882333278656006 0.9787999987602234
42 0.07520600408315659 0.36634543538093567 0.9884333610534668 0.9767000079154968
43 0.07464190572500229 0.31228363513946533 0.9883333444595337 0.9793000221252441
44 0.07804758101701736 0.3233823776245117 0.9882333278656006 0.975600004196167
45 0.06634914875030518 0.32378920912742615 0.9890833497047424 0.9796000123023987
46 0.06665604561567307 0.25260108709335327 0.9888499975204468 0.9800000190734863
47 0.0675806850194931 0.33701223134994507 0.9898166656494141 0.9793999791145325
48 0.06633240729570389 0.3235110342502594 0.9902666807174683 0.9793999791145325
49 0.06368353962898254 0.34561866521835327 0.989633321762085 0.9785000085830688
50 0.06333013623952866 0.3326473832130432 0.9904333353042603 0.9775999784469604
