epoch loss val_loss acc val_acc
1 0.2827017307281494 0.11796778440475464 0.9165499806404114 0.9632999897003174
2 0.12278594821691513 0.09963686764240265 0.9654833078384399 0.9689000248908997
3 0.08781348168849945 0.09042201191186905 0.973966658115387 0.975600004196167
4 0.06772541999816895 0.07601229846477509 0.9800833463668823 0.9776999950408936
5 0.055261168628931046 0.08836865425109863 0.9831500053405762 0.9746000170707703
6 0.046910349279642105 0.06867600232362747 0.9856833219528198 0.9818000197410583
7 0.04029851406812668 0.0870376005768776 0.9872833490371704 0.9803000092506409
8 0.03630511835217476 0.08914946019649506 0.9889666438102722 0.9800000190734863
9 0.03253180906176567 0.08485572040081024 0.9897333383560181 0.9807000160217285
10 0.02704731561243534 0.09989302605390549 0.9913166761398315 0.9782999753952026
11 0.027516011148691177 0.0996706560254097 0.9913333058357239 0.9815999865531921
12 0.026446077972650528 0.097581647336483 0.9916999936103821 0.9807000160217285
13 0.024316806346178055 0.11500868201255798 0.9923999905586243 0.9801999926567078
14 0.022983139380812645 0.11195260286331177 0.9928666949272156 0.9829999804496765
15 0.02162325754761696 0.11242350190877914 0.9935833215713501 0.9797000288963318
16 0.020558377727866173 0.13549935817718506 0.9931833148002625 0.9800000190734863
17 0.01845751330256462 0.10684560239315033 0.9942166805267334 0.9822999835014343
18 0.020395461469888687 0.12767578661441803 0.9938666820526123 0.9805999994277954
19 0.016880759969353676 0.10242143273353577 0.994700014591217 0.9851999878883362
20 0.01811840757727623 0.11221645772457123 0.9945499897003174 0.9818999767303467
21 0.016484450548887253 0.12527792155742645 0.9949333071708679 0.982699990272522
22 0.017739733681082726 0.12688878178596497 0.994616687297821 0.9836000204086304
23 0.015122979879379272 0.1519428938627243 0.9955666661262512 0.9796000123023987
24 0.015087658539414406 0.13214021921157837 0.9955166578292847 0.9829000234603882
25 0.016551712527871132 0.14194168150424957 0.9955333471298218 0.9807999730110168
26 0.01774943247437477 0.14280611276626587 0.9951000213623047 0.9817000031471252
27 0.014118757098913193 0.15510031580924988 0.9959499835968018 0.9839000105857849
28 0.014644450508058071 0.16688014566898346 0.9962000250816345 0.9811000227928162
29 0.015304186381399632 0.17126300930976868 0.9960166811943054 0.9796000123023987
30 0.012832293286919594 0.1731652319431305 0.996233344078064 0.9793999791145325
31 0.014945224858820438 0.14673367142677307 0.9958666563034058 0.9811000227928162
32 0.013619660399854183 0.16116295754909515 0.99631667137146 0.9811999797821045
33 0.011373032815754414 0.15841460227966309 0.9965333342552185 0.9814000129699707
34 0.011749882251024246 0.15508723258972168 0.9969833493232727 0.9825999736785889
35 0.013925588689744473 0.17373426258563995 0.9963333606719971 0.9829000234603882
36 0.011336831375956535 0.18533062934875488 0.996916651725769 0.9810000061988831
37 0.012612994760274887 0.1710202693939209 0.9967333078384399 0.9828000068664551
38 0.011771824210882187 0.18780739605426788 0.9970333576202393 0.9828000068664551
39 0.01358778402209282 0.16636064648628235 0.9965999722480774 0.9840999841690063
40 0.01183847151696682 0.1686665564775467 0.9969000220298767 0.9825000166893005
41 0.012216934002935886 0.1744987666606903 0.9970166683197021 0.9825000166893005
42 0.010726639069616795 0.18046754598617554 0.9971833229064941 0.9818000197410583
43 0.012242340482771397 0.18342295289039612 0.9969666600227356 0.9821000099182129
44 0.01311558298766613 0.1797243058681488 0.9968833327293396 0.9815999865531921
45 0.00984749011695385 0.18279434740543365 0.9972333312034607 0.9825000166893005
46 0.011458107270300388 0.17904917895793915 0.9970333576202393 0.9829000234603882
47 0.012813935056328773 0.2007455974817276 0.9971500039100647 0.9804999828338623
48 0.011627156287431717 0.2111581265926361 0.997083306312561 0.9811999797821045
49 0.011161185801029205 0.17342691123485565 0.9973666667938232 0.9847999811172485
50 0.008689881302416325 0.20314687490463257 0.9975333213806152 0.9807000160217285
