epoch loss val_loss acc val_acc
1 0.7704944610595703 0.3051163852214813 0.7730166912078857 0.916700005531311
2 0.3830580413341522 0.2349923551082611 0.8917499780654907 0.9340999722480774
3 0.3068917989730835 0.19830849766731262 0.9127500057220459 0.942300021648407
4 0.26324060559272766 0.1759181022644043 0.9252499938011169 0.9488000273704529
5 0.23363959789276123 0.15793220698833466 0.9334166646003723 0.953000009059906
6 0.2099715918302536 0.14467792212963104 0.9408666491508484 0.9556999802589417
7 0.1914406567811966 0.13089488446712494 0.9455500245094299 0.9602000117301941
8 0.17546384036540985 0.12326468527317047 0.9501833319664001 0.9613000154495239
9 0.16084887087345123 0.11609651148319244 0.9544000029563904 0.963100016117096
10 0.152412548661232 0.10891760140657425 0.9571499824523926 0.965499997138977
11 0.140966534614563 0.10377735644578934 0.9601333141326904 0.9666000008583069
12 0.13265345990657806 0.09937362372875214 0.9624166488647461 0.9679999947547913
13 0.12304450571537018 0.09411750733852386 0.9652166962623596 0.9695000052452087
14 0.11660469323396683 0.09048207104206085 0.9665833115577698 0.97079998254776
15 0.11188844591379166 0.08764041215181351 0.9676833152770996 0.9718999862670898
16 0.10753365606069565 0.08578801155090332 0.9699666500091553 0.9714000225067139
17 0.10184367001056671 0.08187363296747208 0.970716655254364 0.9726999998092651
18 0.09598187357187271 0.07910861819982529 0.9733833074569702 0.9742000102996826
19 0.09235667437314987 0.07659920305013657 0.9742833375930786 0.9760000109672546
20 0.08679118007421494 0.07543201744556427 0.975516676902771 0.9758999943733215
21 0.0840386152267456 0.07416210323572159 0.9759666919708252 0.9768000245094299
22 0.08201031386852264 0.07361280173063278 0.9764833450317383 0.9775000214576721
23 0.07853660732507706 0.0715220719575882 0.9774666428565979 0.9768999814987183
24 0.07383576780557632 0.07010139524936676 0.9787833094596863 0.9782000184059143
25 0.07127624750137329 0.06937982887029648 0.9799333214759827 0.9782000184059143
26 0.06923170387744904 0.0683247521519661 0.9802333116531372 0.9789999723434448
27 0.06706371903419495 0.06730148941278458 0.9807500243186951 0.9786999821662903
28 0.06365955621004105 0.06555245071649551 0.9816499948501587 0.9787999987602234
29 0.06020665541291237 0.06464934349060059 0.9827333092689514 0.9790999889373779
30 0.05944330617785454 0.06495107710361481 0.9828833341598511 0.9781000018119812
31 0.056269362568855286 0.06416001170873642 0.9840499758720398 0.9790999889373779
32 0.0546296127140522 0.06307249516248703 0.9845666885375977 0.9799000024795532
33 0.05256573110818863 0.06300710141658783 0.984416663646698 0.979200005531311
34 0.051535990089178085 0.06324075907468796 0.9851499795913696 0.9796000123023987
35 0.049465425312519073 0.061678942292928696 0.9860166907310486 0.9797999858856201
36 0.04728429764509201 0.062145426869392395 0.9867666959762573 0.9800999760627747
37 0.04506856948137283 0.060885969549417496 0.9867833256721497 0.9804999828338623
38 0.044896624982357025 0.06157369539141655 0.9870666861534119 0.9800999760627747
39 0.04154405742883682 0.0607990063726902 0.9880833625793457 0.98089998960495
40 0.041040241718292236 0.06012817472219467 0.9883333444595337 0.98089998960495
41 0.04075860232114792 0.06050892919301987 0.9881333112716675 0.9804999828338623
42 0.039371807128190994 0.05895589664578438 0.9884499907493591 0.9811999797821045
43 0.03788428008556366 0.06042071431875229 0.9887166619300842 0.980400025844574
44 0.036863215267658234 0.060756709426641464 0.9899500012397766 0.9811000227928162
45 0.035001903772354126 0.059782348573207855 0.990149974822998 0.9811000227928162
46 0.03411212936043739 0.05786020681262016 0.9904000163078308 0.982200026512146
47 0.03385917842388153 0.05839117616415024 0.9905166625976562 0.982200026512146
48 0.033032920211553574 0.05850576236844063 0.9905999898910522 0.9814000129699707
49 0.031497832387685776 0.05889487266540527 0.9908333420753479 0.9818000197410583
50 0.030207887291908264 0.059357963502407074 0.9918666481971741 0.982200026512146
