Gen:	<L_2>
276	71.9054
277	72.1509
278	71.9826
279	71.9532
280	72.3049
281	71.7041
282	71.4954
283	71.7579
284	72.1268
285	71.9832
286	71.7154
287	71.9487
288	72.0485
289	71.6486
290	71.9753
291	71.9048
292	71.7367
293	71.9537
294	71.7607
295	71.7928
296	71.8718
297	71.8017
298	71.8174
299	71.9792
300	71.8346
301	71.9662
302	71.7981
303	71.7433
304	71.7682
305	71.8826
306	71.8998
307	71.7874
308	71.7854
309	71.9181
310	72.1133
311	71.9606
312	71.8976
313	72.0067
314	71.9054
315	71.897
316	71.9082
317	71.7893
318	71.5503
319	71.6151
320	71.9192
321	71.7358
322	71.5991
323	71.7175
324	71.5751
325	71.513
326	71.4628
327	71.5582
328	71.667
329	71.7818
330	72.0543
331	71.5857
332	71.5679
333	71.7972
334	71.7041
335	71.6824
336	71.4559
337	71.5427
338	71.269
339	71.2734
340	71.481
341	71.6676
342	71.2544
343	71.2887
344	71.3642
345	71.4279
346	71.3584
347	71.4476
348	71.2987
349	71.3992
350	71.3736
351	71.3411
352	71.6989
353	71.6109
354	71.2005
355	71.2762
356	71.6182
357	71.3596
358	71.5181
359	71.37
360	71.4294
361	71.4043
362	71.2429
363	71.4479
364	71.4009
365	71.3553
366	71.2299
367	71.3881
368	71.4212
369	71.3313
370	71.3863
371	71.5364
372	71.3531
373	71.2235
374	71.3959
375	71.5055
376	71.6517
377	71.6275
378	71.5651
379	71.5115
380	71.369
381	71.3561
382	71.4629
383	71.3916
384	71.3376
385	71.4326
386	71.4986
387	71.5118
388	71.5976
389	71.4156
390	71.166
391	71.3466
392	71.3412
393	71.5097
394	71.3599
395	71.5476
396	71.2512
397	71.3626
398	71.3068
399	71.2782
400	71.3126
401	71.3828
402	71.5167
403	71.4815
404	71.3555
405	71.5515
406	71.5393
407	71.4068
408	71.2801
409	71.3935
410	71.1306
411	71.199
412	71.379
413	71.2273
414	71.2314
415	71.3459
416	71.3126
417	72.0373
418	71.7492
419	71.672
420	71.6248
421	71.3212
422	71.2234
423	71.4416
424	71.1393
425	71.4305
426	71.8175
427	71.4645
428	71.48
429	71.5294
430	71.2198
431	71.2018
432	71.2691
433	71.2347
434	71.3586
435	71.2656
436	71.3793
437	71.1237
438	71.1935
439	71.3432
440	71.4224
441	71.4679
442	71.4423
443	71.5445
444	71.2913
445	71.2041
446	71.4106
447	71.55
448	71.5715
449	71.4948
450	71.4214
451	71.3681
452	71.6104
453	71.4918
454	71.6152
455	71.5716
456	71.5972
457	71.2049
458	71.3879
459	71.2024
460	71.3723
461	71.4096
462	71.3455
463	71.3102
464	71.4167
465	71.4483
466	71.2721
467	71.3192
468	71.5138
469	71.5281
470	71.3129
471	71.3911
472	71.6359
473	71.6199
474	71.649
475	71.2292
476	71.5453
477	71.1384
478	71.3981
479	71.4756
480	71.4155
481	71.7458
482	71.8063
483	71.5223
484	71.5027
485	71.7868
486	71.8004
487	71.3425
488	71.1783
489	71.1535
490	71.5241
491	71.5638
492	71.2042
493	71.2581
494	71.1669
495	71.1641
496	71.1905
497	71.1412
498	71.3001
499	71.5576
500	71.4012
501	71.4708
502	71.3168
503	71.4149
504	71.4351
505	71.5652
506	71.3066
507	71.2733
508	71.3756
509	71.3954
510	71.446
511	71.3369
512	71.3637
513	71.3937
514	71.2214
515	71.2422
516	71.3601
517	71.1181
518	71.0321
519	70.8726
520	70.8347
521	70.9171
522	71.0154
523	71.1151
524	71.0227
525	70.9932
526	70.9165
527	70.657
528	70.7744
529	71.0174
530	70.8637
531	70.8941
532	70.8709
533	71.1188
534	70.9584
535	71.0932
536	71.1635
537	71.0632
538	71.0009
539	70.9696
540	71.0836
541	70.8812
542	70.8135
543	70.8259
544	70.9391
545	70.8602
546	70.9615
547	70.9606
548	70.9491
549	70.9373
550	70.944
551	71.0027
552	71.0335
553	70.9139
554	71.0312
555	70.9294
556	70.8113
557	70.702
558	71.0814
559	70.9719
560	70.8636
561	70.9428
562	71.1438
563	71.0256
564	70.9806
565	71.0882
566	71.1004
567	71.2758
568	71.3016
569	71.0898
570	70.9836
571	70.9321
572	70.7198
573	70.7421
574	70.6816
575	70.7582
576	70.8299
577	70.9953
578	70.9223
579	71.3035
580	71.2143
581	71.2086
582	70.9138
583	70.8426
584	70.9755
585	70.7144
586	70.8552
587	70.6759
588	70.6887
589	70.6705
590	70.7284
591	70.9783
592	70.943
593	71.0249
594	70.7052
595	71.3823
596	70.9346
597	70.7713
598	70.7385
599	71.2547
600	70.9227
601	70.8419
602	71.1641
603	71.0764
604	70.8814
605	70.8235
606	70.7048
607	70.5875
608	70.4879
609	70.2879
610	70.4086
611	70.1787
612	69.8774
613	69.9996
614	70.1248
615	70.4236
616	70.4856
617	70.1008
618	70.2186
619	70.2462
620	69.9981
621	70.2316
622	70.2952
623	70.321
624	70.2969
625	70.2199
626	70.1213
627	70.2527
628	70.0788
629	70.1608
630	70.2374
631	70.4248
632	70.6223
633	70.2932
634	70.0472
635	70.4028
636	70.2852
637	70.1944
638	70.0899
639	69.8485
640	70.2
641	70.3087
642	70.3032
643	70.0735
644	70.3186
645	70.2512
646	70.3576
647	70.1192
648	70.1727
649	70.216
650	70.0255
651	69.9921
652	70.1343
653	70.1208
654	70.1749
655	70.1546
656	70.1149
657	70.1015
658	70.1008
659	70.3762
660	70.2617
661	70.1526
662	69.9218
663	69.8923
664	70.0942
665	70.0877
666	70.2905
667	70.0916
668	70.1336
669	70.0206
670	70.1387
671	70.0822
672	70.3788
673	70.1841
674	70.364
675	70.4544
676	70.0995
677	70.3143
678	70.2322
679	69.9879
680	69.8948
681	69.9003
682	70.1703
683	70.1924
684	70.2935
685	70.3565
686	70.3115
687	70.202
688	70.0983
689	69.8384
690	70.1642
691	70.1143
692	70.085
693	70.2634
694	69.9318
695	70.1521
696	70.2924
697	70.2559
698	70.3782
699	70.1312
700	70.2961
701	70.0133
702	70.1095
703	70.1666
704	70.0702
705	70.2871
706	70.1498
707	70.1475
708	70.0897
709	69.9866
710	69.9743
711	70.0667
712	70.1476
713	70.2697
714	70.1856
715	70.0352
716	70.0622
717	69.8498
718	69.9817
719	70.011
720	70.313
721	70.3189
722	70.18
723	70.2263
724	70.2145
725	70.2331
726	70.1951
727	70.3534
728	70.18
729	70.0555
730	70.4094
731	70.3174
732	70.3398
733	69.9866
734	70.2383
735	70.3736
736	70.0895
737	70.0725
738	70.735
739	70.4631
740	70.2751
741	70.2607
742	70.2186
743	69.6832
744	69.8448
745	69.8444
746	69.8247
747	69.9636
748	69.8135
749	70.0301
750	70.1358
751	70.0571
752	69.9934
753	69.937
754	69.8441
755	70.0546
756	70.0405
757	69.9145
758	69.8874
759	69.9184
760	70.0109
761	69.7887
762	70.0683
763	69.868
764	69.772
765	69.5423
766	69.1836
767	69.1966
768	69.507
769	68.9439
770	69.106
771	69.1381
772	69.3895
773	69.087
774	68.9252
775	69.0563
776	68.9142
777	69.1176
778	68.9746
779	69.1154
780	69.1815
781	69.0738
782	69.327
783	69.278
784	69.4825
785	69.1683
786	69.4604
787	69.2773
788	69.0064
789	69.0451
790	69.3056
791	69.061
792	69.2503
793	69.2338
794	69.0541
795	69.2735
796	69.0915
797	69.1335
798	69.1834
799	69.3339
800	69.0796
801	69.5088
802	69.1071
803	69.0314
804	69.3766
805	69.3316
806	69.4142
807	69.0743
808	69.4966
809	69.3525
810	68.9032
811	68.9824
812	69.0519
813	68.9537
814	69.1826
815	69.0317
816	69.0575
817	68.9232
818	68.9714
819	69.2673
820	69.2129
821	69.4479
822	69.1073
823	68.9918
824	69.2584
825	69.2767
826	69.3662
827	69.2623
828	69.0607
829	69.0361
830	69.2189
831	69.0338
832	69.335
833	69.1885
834	69.1514
835	69.0396
836	69.1044
837	69.1795
838	69.1151
839	69.0874
840	69.171
841	69.4116
842	69.2841
843	68.9231
844	69.0055
845	68.8187
846	68.7928
847	69.1367
848	69.0798
849	69.172
850	69.3986
851	69.1658
852	69.0997
853	69.2924
854	69.3678
855	69.4094
856	69.2607
857	69.1887
858	69.0433
859	69.0547
860	68.9711
861	68.89
862	69.1077
863	69.4186
864	69.5884
865	69.312
866	68.9993
867	69.1869
868	69.2717
869	69.2087
870	69.0063
871	69.2518
872	68.991
873	69.1156
874	69.2444
875	69.3123
876	69.2887
877	69.113
878	69.1373
879	69.2821
880	69.2872
881	69.0953
882	69.3574
883	69.0981
884	69.0753
885	68.9876
886	69.2497
887	69.4159
888	69.3724
889	69.2601
890	68.8632
891	69.0699
892	68.937
893	69.0368
894	69.0787
895	69.0903
896	68.9626
897	68.9365
898	69.1228
899	68.9957
900	68.8642
901	68.8613
902	68.9623
903	68.8626
904	68.9054
905	68.6758
906	69.1791
907	68.9984
908	69.1373
909	68.9501
910	68.9333
911	68.7535
912	69.0195
913	69.2031
914	69.1559
915	69.2124
916	68.883
917	68.954
918	69.1418
919	68.9027
920	68.9432
921	69.3067
922	69.091
923	69.1955
924	69.2546
925	69.072
926	68.962
927	68.8128
928	69.1889
929	69.1782
930	69.1927
931	69.2312
932	68.9837
933	69.2939
934	69.0433
935	68.7742
936	68.8697
937	68.9221
938	68.8778
939	69.0747
940	69.1413
941	68.8611
942	68.8953
943	68.8667
944	68.7504
945	69.0315
946	68.8479
947	68.7263
948	68.642
949	68.7967
950	68.6504
951	68.5607
952	68.7672
953	68.7291
954	68.7833
955	68.7996
956	68.5341
957	68.3213
958	68.5138
959	68.2821
960	68.481
961	68.2888
962	68.4006
963	68.3332
964	68.2311
965	67.9109
966	67.934
967	68.1311
968	67.8261
969	67.6665
970	67.6687
971	67.6999
972	68.045
973	68.1003
974	68.1269
975	68.0365
976	67.9412
977	68.0435
978	67.9307
979	67.8778
980	67.6967
981	68.0272
982	67.7607
983	67.7324
984	67.7236
985	67.6116
986	67.5695
987	67.6182
988	67.5381
989	67.5271
990	67.5329
991	67.7132
992	67.5328
993	67.927
994	67.8124
995	67.7095
996	67.658
997	67.6191
998	67.7619
999	67.5866
1000	67.8913
1001	67.8873
1002	67.709
1003	68.1572
1004	67.7249
1005	67.8475
1006	68.3292
1007	67.6606
1008	67.7848
1009	67.3134
1010	67.6121
1011	67.8289
1012	67.8718
1013	67.7185
1014	67.4914
1015	67.8461
1016	68.2695
1017	68.0074
1018	67.6806
1019	67.8021
1020	67.4674
1021	67.445
1022	67.3341
1023	67.364
1024	67.6359
1025	67.3642
1026	67.4088
1027	67.3055
1028	67.645
1029	67.533
1030	67.8995
1031	67.789
1032	67.8143
1033	68.0247
1034	67.7581
1035	67.5511
1036	67.7664
1037	67.618
1038	67.5539
1039	67.5595
1040	67.7586
1041	67.5296
1042	67.3955
1043	67.3669
1044	67.4722
1045	67.4758
1046	67.6061
1047	67.5348
1048	67.7871
1049	67.5794
1050	67.6126
1051	67.5221
1052	67.4912
1053	67.336
1054	67.6973
1055	67.6932
1056	67.608
1057	67.466
1058	67.7647
1059	67.6719
1060	67.6548
1061	67.5228
1062	67.4267
1063	67.4107
1064	67.7082
1065	67.5276
1066	67.6909
1067	67.611
1068	67.7181
1069	67.8207
1070	67.7255
1071	67.5151
1072	67.4476
1073	68.0154
1074	67.8433
1075	67.7892
1076	67.6507
1077	67.5966
1078	67.8643
1079	67.914
1080	67.5058
1081	67.4773
1082	67.4611
1083	67.6062
1084	67.4887
1085	67.792
1086	67.3068
1087	67.7294
1088	67.9608
1089	68.1587
1090	67.6904
1091	67.3292
1092	67.6597
1093	67.6916
1094	67.7133
1095	67.6837
1096	67.3519
1097	67.6895
1098	67.4693
1099	67.548
1100	67.7758
1101	67.4176
1102	67.5136
1103	67.6373
1104	67.4808
1105	67.3597
1106	67.657
1107	67.6402
1108	67.5059
1109	67.4264
1110	67.3458
1111	67.6354
1112	67.6787
1113	67.5859
1114	67.7839
1115	67.8073
1116	67.5289
1117	67.8501
1118	68.0059
1119	67.659
1120	67.9563
1121	67.7126
1122	67.5215
1123	67.4203
1124	67.6596
1125	67.6671
1126	67.7104
1127	67.7373
1128	67.7228
1129	67.7493
1130	67.7946
1131	67.7046
1132	67.6249
1133	67.4084
1134	67.6982
1135	67.5889
1136	67.8466
1137	67.7932
1138	67.5772
1139	67.5435
1140	67.5561
1141	67.6594
1142	67.8501
1143	67.5503
1144	67.5764
1145	67.6217
1146	67.6544
1147	67.6306
1148	67.5558
1149	67.6672
1150	67.4752
1151	67.3755
1152	67.6759
1153	67.7652
1154	67.8343
1155	67.5277
1156	67.5371
1157	67.7295
1158	67.6159
1159	67.7002
1160	67.3818
1161	67.3469
1162	67.4289
1163	67.3908
1164	67.2784
1165	67.5011
1166	67.4042
1167	67.4823
1168	67.5699
1169	67.6179
1170	67.882
1171	67.771
1172	67.4337
1173	67.5525
1174	67.4716
1175	67.5792
1176	67.7024
1177	67.6585
1178	67.6155
1179	67.4388
1180	67.5626
1181	67.3729
1182	67.3975
1183	67.6636
1184	67.6463
1185	67.6628
1186	67.6238
1187	67.7873
1188	67.4575
1189	67.4592
1190	67.4574
1191	67.3851
1192	67.4629
1193	67.5095
1194	67.378
1195	67.4072
1196	67.546
1197	67.4317
1198	67.2441
1199	67.6403
1200	67.3193
1201	67.0509
1202	67.2668
1203	67.3051
1204	67.264
1205	67.1477
1206	67.288
1207	67.009
1208	67.1034
1209	67.2323
1210	67.1315
1211	67.173
1212	67.2944
1213	67.0032
1214	67.0793
1215	67.107
1216	66.989
1217	66.9389
1218	66.9487
1219	66.9398
1220	66.8614
1221	66.9971
1222	66.8984
1223	67.3115
1224	67.0571
1225	67.1561
1226	67.1655
1227	67.3539
1228	67.3111
1229	67.1273
1230	67.2651
1231	67.3285
1232	67.2073
1233	67.0495
1234	66.9975
1235	66.9027
1236	66.968
1237	67.3011
1238	67.5953
1239	67.2003
1240	66.977
1241	66.9859
1242	67.0831
1243	67.3001
1244	67.3113
1245	67.2039
1246	67.1298
1247	67.4716
1248	67.0513
1249	67.0484
1250	67.1734
1251	67.1701
1252	67.3946
1253	67.3309
1254	67.3042
1255	67.079
1256	67.2018
1257	67.3289
1258	67.1415
1259	67.2515
1260	67.2883
1261	67.1317
1262	67.259
1263	67.2133
1264	66.9789
1265	67.1011
1266	67.2055
1267	67.0776
1268	67.0404
1269	67.0613
1270	66.9453
1271	67.0088
1272	66.85
1273	67.0619
1274	67.0788
1275	66.9211
1276	67.0329
1277	66.8787
1278	66.973
1279	66.8935
1280	67.0967
1281	67.2816
1282	66.8845
1283	67.2508
1284	67.1357
1285	67.0527
1286	67.194
1287	67.1165
1288	66.9148
1289	67.0024
1290	66.91
1291	67.0054
1292	67.0755
1293	67.3525
1294	67.0816
1295	67.3764
1296	67.2588
1297	67.135
1298	67.2827
1299	67.2367
1300	67.1055
1301	67.1377
1302	67.0627
1303	67.1091
1304	66.8456
1305	66.8978
1306	67.0364
1307	66.9888
1308	67.0741
1309	67.1447
1310	67.286
1311	67.0511
1312	67.4411
1313	67.1767
1314	67.0306
1315	67.3149
1316	66.957
1317	67.0037
1318	66.7942
1319	67.2105
1320	67.194
1321	67
1322	67.0067
1323	67.0606
1324	67.455
1325	67.1017
1326	67.1471
1327	67.0039
1328	67.0928
1329	66.9706
1330	66.9249
1331	67.1823
1332	67.078
1333	66.9903
1334	66.8785
1335	67.0693
1336	67.2987
1337	67.048
1338	67.213
1339	67.2023
1340	66.9732
1341	66.9745
1342	67.1412
1343	67.0023
1344	67.0836
1345	67.0167
1346	67.4839
1347	67.3781
1348	67.3388
1349	67.0197
1350	66.9109
1351	67.2835
1352	66.9349
1353	66.7698
1354	66.889
1355	67.0883
1356	66.9851
1357	67.118
1358	67.2158
1359	67.3067
1360	67.0386
1361	66.8197
1362	67.0011
1363	66.8883
1364	67.4581
1365	67.344
1366	67.2351
1367	67.0072
1368	67.3014
1369	67.2225
1370	66.8354
1371	67.3138
1372	67.3232
1373	67.0644
1374	67.4547
1375	67.0126
1376	67.1282
1377	67.0948
1378	67.4393
1379	67.2236
1380	67.0644
1381	67.0758
1382	67.1393
1383	67.2762
1384	67.2578
1385	67.1546
1386	67.3513
1387	67.0755
1388	67.2227
1389	67.0607
1390	67.2378
1391	67.2998
1392	67.2022
1393	67.319
1394	67.1962
1395	66.8699
1396	66.7405
1397	67.2747
1398	67.2956
1399	67.2097
1400	67.0541
1401	67.2944
1402	67.147
1403	67.0771
1404	67.082
1405	67.0349
1406	67.0991
1407	66.9679
1408	67.2309
1409	67.1771
1410	67.0441
1411	67.064
1412	67.0234
1413	67.0572
1414	67.1603
1415	67.1697
1416	67.2433
1417	67.0511
1418	66.8894
1419	66.9213
1420	67.0434
1421	66.9514
1422	67.1774
1423	67.0783
1424	67.3327
1425	67.1983
1426	67.161
1427	67.2018
1428	67.3528
1429	67.2629
1430	66.8631
1431	66.9301
1432	66.8631
1433	67.2452
1434	67.3382
1435	67.0317
1436	67.0009
1437	67.1605
1438	67.2502
1439	66.8891
1440	67.0372
1441	67.0617
1442	67.173
1443	67.0099
1444	67.0633
1445	67.1032
1446	67.0897
1447	67.1093
1448	67.0351
1449	66.9861
1450	67.0762
1451	67.1674
1452	67.2547
1453	67.1501
1454	67.1131
1455	67.1583
1456	67.227
1457	67.146
1458	66.9699
1459	66.9528
1460	67.427
1461	67.2113
1462	67.2414
1463	67.4183
1464	67.1283
1465	67.2581
1466	67.1028
1467	67.0965
1468	66.984
1469	66.9377
1470	67.1717
1471	66.9858
1472	66.9293
1473	67.0829
1474	67.0393
1475	67.0946
1476	66.8033
1477	66.8087
1478	66.9705
1479	66.9272
1480	67.1343
1481	66.9639
1482	67.0029
1483	66.9402
1484	67.1698
1485	67.0375
1486	67.3145
1487	67.0759
1488	66.9438
1489	67.203
1490	67.1939
1491	67.311
1492	66.8986
1493	67.4891
1494	67.1468
1495	67.2121
1496	67.1318
1497	67.1194
1498	66.9817
1499	66.7662
1500	66.8675
1501	67.2208
1502	67.2407
1503	67.0481
1504	67.0146
1505	67.2619
1506	67.4648
1507	67.3757
1508	67.206
1509	67.0857
1510	67.3281
1511	67.0833
1512	67.0792
1513	66.9751
1514	66.9972
1515	67.1634
1516	66.9468
1517	67.3207
1518	67.3026
1519	67.1543
1520	67.2029
1521	67.1404
1522	67.297
1523	67.0915
1524	67.254
1525	67.1189
1526	66.9676
1527	66.9416
1528	67.1582
1529	67.2141
1530	67.2397
1531	67.0251
1532	67.1236
1533	67.2183
1534	67.0855
1535	67.0964
1536	66.8905
1537	67.0042
1538	67.1414
1539	67.1142
1540	66.9584
1541	66.8784
1542	67.0092
1543	66.9967
1544	67.1333
1545	67.0825
1546	67.1643
1547	66.9664
1548	67.0099
1549	67.1623
1550	67.1556
1551	67.02
1552	66.8773
1553	66.9541
1554	66.7885
1555	66.8461
1556	67.1764
1557	67.2906
1558	67.1209
1559	66.8724
1560	67.1175
1561	67.2987
1562	67.0386
1563	66.9894
1564	67.0815
1565	67.1653
1566	67.1397
1567	67.5501
1568	67.3246
1569	67
1570	66.833
1571	67.1786
1572	67.1805
1573	67.1078
1574	67.0188
1575	66.8906
1576	66.907
1577	67.1354
1578	66.9974
1579	67.0155
1580	67.0719
1581	67.1274
1582	66.9267
1583	67.1525
1584	67.1034
1585	66.9306
1586	67.2205
1587	67.0709
1588	66.9925
1589	66.9648
1590	67.1418
1591	67.0248
1592	67.1328
1593	66.9671
1594	67.1228
1595	66.9525
1596	67.1745
1597	67.2466
1598	67.1005
1599	66.9451
1600	67.0574
1601	66.9811
1602	66.9963
1603	67.3137
1604	67.1618
1605	66.9742
1606	67.1338
1607	66.9941
1608	67.1755
1609	67.0977
1610	67.0211
1611	67.0593
1612	67.2761
1613	67.1985
1614	67.0642
1615	67.229
1616	67.3236
1617	67.318
1618	67.1841
1619	67.2275
1620	67.1501
1621	66.8434
1622	66.913
1623	67.2627
1624	67.0607
1625	67.0504
1626	66.9027
1627	66.9789
1628	66.8746
1629	66.9999
1630	66.9527
1631	67.1566
1632	67.3842
1633	67.3258
1634	67.4568
1635	67.2347
1636	66.8663
1637	67.0233
1638	67.2589
1639	67.2121
1640	67.4373
1641	67.2668
1642	67.1014
1643	66.9524
1644	67.1566
1645	67.0077
1646	67.1101
1647	67.1009
1648	66.7512
1649	67.0024
1650	67.2905
1651	66.7542
1652	66.8493
1653	67.018
1654	67.3043
1655	67.0827
1656	66.8264
1657	66.8555
1658	67.1246
1659	67.0111
1660	67.5197
1661	67.3124
1662	66.9406
1663	66.988
1664	67.079
1665	66.9477
1666	67.0478
1667	66.8805
1668	66.8963
1669	67.1214
1670	66.9263
1671	66.9601
1672	67.083
1673	66.9558
1674	67.0903
1675	66.9925
1676	67.1627
1677	66.9088
1678	67.228
1679	67.4917
1680	67.3865
1681	67.3728
1682	67.0462
1683	67.1277
1684	67.3029
1685	67.1538
1686	67.2951
1687	67.4407
1688	67.3935
1689	67.2258
1690	67.2777
1691	66.9106
1692	67.1341
1693	67.1638
1694	67.4235
1695	67.4902
1696	67.4589
1697	67.2654
1698	67.2113
1699	66.991
1700	67.0775
1701	67.1137
1702	67.1518
1703	67.2904
1704	67.2205
1705	67.0581
1706	67.1847
1707	67.1734
1708	67.0924
1709	67.3724
1710	67.0757
1711	67.0083
1712	67.2345
1713	67.3696
1714	67.1727
1715	67.0661
1716	67.0733
1717	67.0725
1718	67.1572
1719	67.3162
1720	67.4104
1721	67.1433
1722	67.1512
1723	67.185
1724	67.1583
1725	67.3615
1726	67.004
1727	67.1511
1728	66.9611
1729	67.0905
1730	67.0546
1731	67.1042
1732	67.2482
1733	67.0542
1734	67.0773
1735	66.8975
1736	66.8115
1737	66.8987
1738	66.855
1739	66.8654
1740	66.9201
1741	66.8029
1742	67.0276
1743	67.0018
1744	66.9258
1745	67.0737
1746	66.8296
1747	66.9425
1748	66.9628
1749	67.0306
1750	67.141
1751	66.9911
1752	67.0646
1753	67.3692
1754	67.4126
1755	67.3919
1756	67.0717
1757	67.005
1758	67.3012
1759	67.1548
1760	66.916
1761	66.9882
1762	66.9802
1763	66.9678
1764	67.1538
1765	67.0008
1766	66.9223
1767	67.0111
1768	67.1615
1769	67.0454
1770	66.9081
1771	67.1724
1772	67.0336
1773	67.0614
1774	67.1235
1775	67.1093
1776	66.9622
1777	67.0003
1778	66.8373
1779	67.074
1780	67.1201
1781	67.3686
1782	67.1178
1783	67.043
1784	67.0706
1785	67.274
1786	67.0741
1787	67.0743
1788	67.1767
1789	67.1542
1790	67.1052
1791	67.25
1792	67.4031
1793	67.1143
1794	66.9611
1795	66.6974
1796	66.8361
1797	67.0223
1798	67.0597
1799	67.0956
1800	67.0861
1801	67.0272
1802	67.0984
1803	67.3368
1804	67.3553
1805	67.2543
1806	67.0569
1807	66.8397
1808	66.963
1809	66.8174
1810	67.227
1811	67.1826
1812	67.1258
1813	67.0763
1814	66.8738
1815	66.7248
1816	67.0259
1817	66.926
1818	66.8747
1819	66.8164
1820	66.9526
1821	67.0651
1822	67.176
1823	67.2399
1824	67.1661
1825	66.9083
1826	67.068
1827	67.2198
1828	67.1469
1829	67.2712
1830	67.3087
1831	67.1585
1832	67.2662
1833	67.188
1834	67.1546
1835	67.2944
1836	67.2155
1837	67.0131
1838	66.9489
1839	67.1862
1840	66.9082
1841	67.4419
1842	67.4577
1843	67.4061
1844	67.2594
1845	66.7623
1846	67.0356
1847	66.9793
1848	67.2481
1849	67.0895
1850	66.958
1851	67.1261
1852	67.0204
1853	67.0363
1854	66.8538
1855	66.9888
1856	67.4347
1857	67.064
1858	67.1792
1859	67.0348
1860	66.908
1861	67.0725
1862	67.0124
1863	67.0427
1864	66.8503
1865	66.7988
1866	66.801
1867	66.9575
1868	66.8095
1869	66.9181
1870	66.9256
1871	67.0487
1872	67.2004
1873	67.1725
1874	67.3116
1875	67.3032
1876	66.9493
1877	67.1013
1878	67.1985
1879	67.2647
1880	67.1497
1881	67.2503
1882	67.1437
1883	67.1672
1884	67.4817
1885	67.2719
1886	67.166
1887	66.993
1888	67.0706
1889	67.238
1890	67.1181
1891	66.9312
1892	67.1456
1893	66.9556
1894	67.0506
1895	66.9681
1896	66.9023
1897	66.8263
1898	67.0194
1899	67.0461
1900	67.1031
1901	67.483
1902	67.3784
1903	67.2819
1904	67.1553
