Gen:	L_2
1	404.317
2	383.956
3	364.72
4	356.688
5	344.269
6	327.677
7	310.672
8	301.119
9	292.577
10	285.037
11	278.234
12	268.808
13	261.693
14	255.139
15	248.716
16	243.877
17	232.637
18	228.998
19	226.566
20	222.098
21	215.751
22	211.187
23	206.644
24	198.084
25	194.174
26	191.251
27	186.123
28	183.047
29	179.849
30	177.505
31	175.378
32	172.355
33	169.89
34	166.838
35	165.268
36	163.641
37	162.148
38	161.046
39	159.038
40	157.898
41	156.166
42	151.257
43	151.231
44	149.888
45	148.099
46	145.398
47	143.397
48	142.628
49	142.33
50	140.473
51	139.025
52	137.984
53	136.433
54	133.774
55	132.272
56	130.605
57	129.728
58	127.866
59	125.575
60	124.223
61	122.951
62	121.731
63	121.169
64	120.012
65	118.875
66	116.679
67	115.997
68	115.382
69	114.871
70	114.471
71	113.265
72	112.381
73	111.815
74	111.239
75	110.395
76	110.395
77	109.517
78	108.204
79	107.722
80	106.808
81	106.194
82	105.28
83	104.645
84	104.256
85	103.63
86	103.329
87	102.057
88	101.187
89	100.363
90	99.2972
91	98.4779
92	97.8269
93	95.8109
94	94.7589
95	93.6193
96	92.5624
97	91.7939
98	90.9983
99	90.5788
100	90.1669
101	88.9973
102	88.5026
103	87.3131
104	86.9886
105	86.3915
106	85.8342
107	85.2772
108	84.5742
109	84.5742
110	84.5077
111	83.9796
112	83.586
113	83.586
114	83.2752
115	83.2319
116	82.5275
117	82.5025
118	82.3642
119	82.3231
120	81.7854
121	81.7854
122	81.0236
123	80.5433
124	80.5433
125	80.5433
126	80.1093
127	80.0556
128	80.0556
129	80.0234
130	79.7198
131	79.7198
132	79.2215
133	78.5395
134	78.5395
135	78.5395
136	78.5395
137	78.5082
138	78.1836
139	78.1524
140	78.1524
141	77.9184
142	77.9184
143	77.8659
144	77.5721
145	77.3382
146	77.2745
147	77.0936
148	77.0129
149	76.6089
150	76.6089
151	75.9492
152	75.6942
153	75.6942
154	75.6942
155	75.2679
156	75.1872
157	74.9305
158	74.694
159	74.5661
160	74.3169
161	73.9935
162	73.597
163	73.597
164	73.597
165	73.597
166	73.5789
167	73.5789
168	73.5789
169	73.5789
170	73.5789
171	73.5789
172	73.5789
173	73.5789
174	73.0486
175	73.0486
176	73.0486
177	73.0486
178	73.0486
179	72.8596
180	72.8596
181	72.8596
182	72.8596
183	72.8596
184	72.8596
185	72.8596
186	72.8596
187	72.8596
188	72.8596
189	72.8596
190	72.8596
191	72.4911
192	72.4911
193	72.4911
194	72.4911
195	72.4911
196	72.4911
197	72.0958
198	72.0958
199	72.0958
200	72.0958
201	72.0958
202	72.0958
203	72.0958
204	72.0958
205	72.0958
206	72.0958
207	71.8831
208	71.8755
209	71.8755
210	71.8755
211	71.8755
212	71.8755
213	71.8755
214	71.8755
215	71.8755
216	71.8755
217	71.8755
218	71.8755
219	71.8755
220	71.8755
221	71.8755
222	71.8755
223	71.8755
224	71.8755
225	71.8755
226	71.8755
227	71.8755
228	71.8755
229	71.8755
230	71.8755
231	71.8755
232	71.8755
233	71.8755
234	71.6889
235	71.6889
236	71.6889
237	71.6889
238	71.6889
239	71.6889
240	71.6889
241	71.6889
242	71.6889
243	71.6889
244	71.6889
245	71.6889
246	71.6889
247	71.6889
248	71.6889
249	71.6889
250	71.4247
251	71.4247
252	71.4247
253	71.4247
254	71.4247
255	71.4247
256	71.3808
257	71.3808
258	71.3808
259	71.3808
260	71.3808
261	71.3808
262	71.3808
263	71.3808
264	71.3808
265	71.2935
266	71.2935
267	71.2935
268	71.2935
269	71.2935
270	71.2935
271	71.2935
272	71.2935
273	71.2935
274	71.2935
275	71.2935
276	71.2935
277	71.2935
278	71.1885
279	71.153
280	71.153
281	71.153
282	71.153
283	71.153
284	71.153
285	71.153
286	71.153
287	71.153
288	71.153
289	71.153
290	71.153
291	71.153
292	71.153
293	71.153
294	71.153
295	71.153
296	71.153
297	71.153
298	71.153
299	71.153
300	71.153
301	71.153
302	71.153
303	71.153
304	71.153
305	71.153
306	71.153
307	71.153
308	71.153
309	71.153
310	71.153
311	71.153
312	71.153
313	71.153
314	71.153
315	71.153
316	71.153
317	71.153
318	71.153
319	71.153
320	71.153
321	71.153
322	71.153
323	71.153
324	71.153
325	71.153
326	71.153
327	71.153
328	71.153
329	71.153
330	71.153
331	71.153
332	71.153
333	71.153
334	71.153
335	71.153
336	71.153
337	71.153
338	71.153
339	71.153
340	71.153
341	71.153
342	71.153
343	71.153
344	71.153
345	71.153
346	71.153
347	71.153
348	71.153
349	71.153
350	70.9141
351	70.9141
352	70.8785
353	70.8785
354	70.8785
355	70.8785
356	70.8785
357	70.8785
358	70.8785
359	70.8785
360	70.8785
361	70.8785
362	70.8785
363	70.8785
364	70.8785
365	70.8785
366	70.8785
367	70.8785
368	70.8785
369	70.8785
370	70.8785
371	70.8785
372	70.8785
373	70.8785
374	70.8785
375	70.8785
376	70.8785
377	70.8785
378	70.8785
379	70.8785
380	70.8785
381	70.8785
382	70.8785
383	70.8785
384	70.8785
385	70.8785
386	70.8785
387	70.8785
388	70.8785
389	70.8785
390	70.8785
391	70.8785
392	70.8785
393	70.8785
394	70.8785
395	70.8785
396	70.8785
397	70.8785
398	70.8785
399	70.8785
400	70.8785
401	70.8785
402	70.8785
403	70.8785
404	70.8785
405	70.8785
406	70.8785
407	70.8785
408	70.8785
409	70.8785
410	70.8785
411	70.8785
412	70.8785
413	70.8785
414	70.8785
415	70.8785
416	70.8785
417	70.8785
418	70.8785
419	70.8785
420	70.8785
421	70.8785
422	70.8785
423	70.8785
424	70.8785
425	70.8785
426	70.8785
427	70.8785
428	70.8785
429	70.8785
430	70.8785
431	70.8785
432	70.8785
433	70.8785
434	70.8785
435	70.8785
436	70.8785
437	70.8785
438	70.8785
439	70.8785
440	70.8785
441	70.8785
442	70.8785
443	70.8785
444	70.8785
445	70.8785
446	70.8785
447	70.8785
448	70.8785
449	70.8785
450	70.8785
451	70.8785
452	70.8785
453	70.8785
454	70.8785
455	70.8785
456	70.8785
457	70.8785
458	70.8785
459	70.8785
460	70.8785
461	70.8785
462	70.8785
463	70.8785
464	70.8785
465	70.8785
466	70.8785
467	70.8785
468	70.8785
469	70.8785
470	70.8785
471	70.8785
472	70.8785
473	70.8785
474	70.8785
475	70.8785
476	70.8785
477	70.8785
478	70.8785
479	70.8785
480	70.8785
481	70.8785
482	70.8785
483	70.8785
484	70.8785
485	70.8785
486	70.8785
487	70.8785
488	70.8785
489	70.8785
490	70.8785
491	70.8785
492	70.8785
493	70.8785
494	70.8785
495	70.8785
496	70.7648
497	70.7648
498	70.7648
499	70.7648
500	70.616
501	70.616
502	70.616
503	70.616
504	70.616
505	70.616
506	70.616
507	70.616
508	70.6105
509	70.6105
510	70.6105
511	70.6105
512	70.6105
513	70.6105
514	70.6105
515	70.6105
516	70.6105
517	70.6105
518	70.6105
519	70.6105
520	70.6105
521	70.6105
522	70.6105
523	70.6105
524	70.6105
525	70.6105
526	70.6105
527	70.6105
528	70.6105
529	70.6105
530	70.6105
531	70.6105
532	70.6105
533	70.6105
534	70.6105
535	70.6105
536	70.6105
537	70.6105
538	70.6105
539	70.6105
540	70.6105
541	70.6105
542	70.6105
543	70.6105
544	70.6105
545	70.6105
546	70.6105
547	70.6105
548	70.6105
549	70.6105
550	70.6105
551	70.6105
552	70.6105
553	70.6105
554	70.6105
555	70.4657
556	70.4207
557	70.4207
558	70.4207
559	70.4207
560	70.4207
561	70.4207
562	70.4207
563	70.4207
564	70.4207
565	70.4207
566	70.4207
567	70.4207
568	70.4207
569	70.4207
570	70.4207
571	70.4207
572	70.4207
573	70.4207
574	70.4207
575	70.4207
576	70.4207
577	70.4207
578	70.4207
579	70.4207
580	70.4207
581	70.4207
582	70.4207
583	70.4207
584	70.4207
585	70.4207
586	70.4207
587	70.4207
588	70.4207
589	70.4207
590	70.4207
591	70.4207
592	70.4207
593	70.4207
594	70.4207
595	70.4207
596	70.4207
597	70.4207
598	70.4207
599	70.275
600	70.275
601	70.275
602	70.275
603	70.275
604	70.275
605	70.275
606	70.275
607	70.275
608	70.1887
609	70.1887
610	70.1887
611	70.1887
612	70.1887
613	70.1887
614	70.1887
615	70.1209
616	70.1209
617	70.1209
618	70.1209
619	70.1209
620	70.1209
621	70.1209
622	70.1209
623	70.1209
624	70.1209
625	70.1209
626	70.1209
627	70.1209
628	70.1209
629	70.1209
630	70.1209
631	70.1209
632	70.1209
633	70.1209
634	70.1209
635	70.1209
636	70.1209
637	70.1209
638	70.1209
639	70.1209
640	70.1209
641	70.1209
642	70.1209
643	70.1209
644	70.1209
645	70.1209
646	70.1209
647	70.1209
648	70.1209
649	70.1209
650	70.1209
651	70.1209
652	70.1209
653	70.1209
654	70.1209
655	70.1209
656	70.1209
657	70.1209
658	70.1209
659	70.1209
660	70.1209
661	70.1209
662	70.1209
663	70.1209
664	70.1209
665	70.1209
666	70.1209
667	70.1209
668	70.1209
669	70.1209
670	70.1209
671	70.1209
672	70.1209
673	70.1209
674	70.1209
675	70.1209
676	70.1209
677	70.1209
678	70.1209
679	70.1209
680	70.1209
681	70.1209
682	70.1209
683	70.1209
684	70.1209
685	70.1209
686	70.1209
687	70.1209
688	70.1209
689	70.1209
690	70.1209
691	70.1209
692	70.1209
693	70.1209
694	70.1209
695	70.1209
696	70.1209
697	70.1209
698	70.1209
699	70.1209
700	70.1209
701	70.1209
702	70.1209
703	70.1209
704	70.1209
705	70.1209
706	70.1209
707	70.1209
708	70.1209
709	70.1209
710	70.1209
711	70.1209
712	70.1209
713	70.1209
714	70.1209
715	70.1209
716	70.1209
717	70.1209
718	70.1209
719	70.1209
720	70.1209
721	70.1209
722	70.1209
723	70.1209
724	70.1209
725	70.1209
726	70.1209
727	70.1209
728	70.1209
729	70.1209
730	70.1209
731	70.1209
732	70.1209
733	70.1209
734	70.1209
735	70.1209
736	70.1209
737	70.1209
738	70.1209
739	70.1209
740	70.1209
741	70.1209
742	70.1209
743	70.1209
744	70.1209
745	70.1209
746	70.1209
747	70.1209
748	70.1209
749	70.1209
750	70.1209
751	70.1209
752	70.1209
753	70.1209
754	70.1209
755	70.1209
756	70.1209
757	70.1209
758	70.1209
759	70.1209
760	70.1209
761	70.1209
762	70.1209
763	70.1209
764	70.1209
765	70.1209
766	70.1209
767	70.1209
768	70.1209
769	70.1209
770	70.1209
771	70.1209
772	70.1209
773	70.1209
774	70.1209
775	70.1209
776	70.1209
777	70.1209
778	70.1209
779	70.1209
780	70.1209
781	70.1209
782	70.1209
783	70.1209
784	70.1209
785	70.1209
786	70.1209
787	70.1209
788	70.1209
789	70.1209
790	70.1209
791	70.1209
792	70.1209
793	70.1209
794	70.1209
795	70.1209
796	70.1209
797	70.1209
798	70.1209
799	70.1209
800	70.1209
801	70.1209
802	70.1209
803	70.1209
804	70.1209
805	70.1209
806	70.1209
807	70.1209
808	70.1209
809	70.1209
810	70.1209
811	70.1209
812	70.1209
813	70.1209
814	70.1209
815	70.1209
816	70.1209
817	70.1209
818	70.1209
819	70.1209
820	70.1209
821	70.1209
822	70.1209
823	70.1209
824	70.1209
825	70.1209
826	70.1209
827	70.1209
828	70.1209
829	70.1209
830	70.1209
831	70.1209
832	70.1209
833	70.1209
834	70.1209
835	70.1209
836	70.1209
837	70.1209
838	70.1209
839	70.1209
840	70.1209
841	70.1209
842	70.1209
843	70.1209
844	70.1209
845	70.1209
846	70.1209
847	70.1209
848	70.1209
849	70.1209
850	70.1209
851	70.1209
852	70.1209
853	70.1209
854	70.1209
855	70.1209
856	70.1209
857	70.1209
858	70.1209
859	70.1209
860	70.1209
861	70.1209
862	70.1209
863	70.1209
864	70.1209
865	70.1209
866	70.1209
867	70.1209
868	70.1209
869	70.1209
870	70.1209
871	70.1209
872	70.1209
873	70.1209
874	70.1209
875	70.1209
876	70.1209
877	70.1209
878	70.1209
879	70.1209
880	70.1209
881	70.1209
882	70.1209
883	70.1209
884	70.1209
885	70.1209
886	70.1209
887	70.1209
888	70.1209
889	70.1209
890	70.1209
891	70.1209
892	70.1209
893	70.1209
894	70.1209
895	70.1209
896	70.1209
897	70.1209
898	70.1209
899	70.1209
900	70.1209
901	70.1209
902	70.1209
903	70.1209
904	70.1209
905	70.1209
906	70.1209
907	70.1209
908	70.1209
909	70.1209
910	70.1209
911	70.1209
912	70.1209
913	70.1209
914	70.1209
915	70.1209
916	70.1209
917	70.1209
918	70.1209
919	70.1209
920	70.1209
921	70.1209
922	70.1209
923	70.1209
924	70.1209
925	70.1209
926	70.1209
927	70.1209
928	70.1209
929	70.1209
930	70.1209
931	70.1209
932	70.1209
933	70.1209
934	70.1209
935	70.1209
936	70.1209
937	70.1209
938	70.1209
939	70.1209
940	70.1209
941	70.1209
942	70.1209
943	70.1209
944	70.1209
945	70.1209
946	70.1209
947	70.1209
948	70.1209
949	70.1209
950	70.1209
951	70.1209
952	70.1209
953	70.1209
954	70.1209
955	70.1209
956	70.1209
957	70.1209
958	70.1209
959	70.1209
960	70.1209
961	70.1209
962	70.1209
963	70.1209
964	70.1209
965	70.1209
966	70.1209
967	70.1209
968	70.1209
969	70.1209
970	70.1209
971	70.1209
972	70.1209
973	70.1209
974	70.1209
975	70.1209
976	70.1209
977	70.1209
978	70.1209
979	70.1209
980	70.1209
981	70.1209
982	70.1209
983	70.1209
984	70.1209
985	70.1209
986	70.1209
987	70.1209
988	70.1209
989	70.1209
990	70.1209
991	70.1209
992	70.1209
993	70.1209
994	70.1209
995	70.0563
996	70.0563
997	70.0563
998	70.0563
999	70.0563
1000	70.0563
1001	70.0563
1002	70.0563
1003	70.0563
1004	70.0563
1005	70.0563
1006	70.0563
1007	70.0563
1008	70.0563
1009	70.0563
1010	70.0563
1011	70.0563
1012	69.8527
1013	69.8527
1014	69.8527
1015	69.8527
1016	69.8527
1017	69.8527
1018	69.8527
1019	69.8527
1020	69.8527
1021	69.8527
1022	69.8527
1023	69.8527
1024	69.8527
1025	69.8527
1026	69.8527
1027	69.8527
1028	69.8527
1029	69.8527
1030	69.8527
1031	69.8527
1032	69.8527
1033	69.8527
1034	69.8527
1035	69.8527
1036	69.8527
1037	69.8527
1038	69.8527
1039	69.8527
1040	69.8527
