Gen:	<L_2>
0	510.172
1	457.088
2	420.991
3	391.104
4	375.411
5	360.964
6	349.098
7	338.181
8	330.203
9	321.867
10	314.343
11	306.696
12	299.125
13	292.969
14	284.278
15	272.102
16	265.188
17	258.908
18	253.309
19	248.388
20	243.193
21	237.039
22	230.8
23	225.733
24	222.474
25	219.16
26	215.161
27	208.519
28	201.585
29	195.18
30	188.957
31	185.151
32	181.933
33	179.427
34	177.068
35	174.726
36	171.296
37	168.444
38	165.681
39	162.693
40	160.177
41	158.109
42	155.949
43	153.992
44	151.741
45	149.439
46	147.42
47	145.104
48	141.939
49	140.339
50	139.02
51	137.757
52	136.939
53	135.541
54	134.318
55	132.818
56	131.693
57	130.505
58	128.82
59	127.339
60	125.822
61	124.986
62	124.125
63	123.149
64	122.107
65	121.44
66	120.279
67	119.625
68	119.037
69	118.078
70	117.065
71	115.608
72	115.103
73	114.225
74	113.463
75	113.67
76	112.714
77	112.087
78	111.571
79	110.801
80	110.18
81	109.161
82	108.725
83	108.232
84	107.268
85	106.24
86	105.717
87	104.752
88	103.772
89	102.852
90	102.934
91	103.439
92	101.89
93	100.982
94	100.026
95	99.3443
96	98.697
97	98.2831
98	98.7083
99	100.075
100	100.374
101	99.9207
102	98.348
103	97.8475
104	98.2422
105	97.8619
106	96.3159
107	95.1373
108	94.33
109	93.6679
110	93.3
111	93.003
112	92.9473
113	92.6598
114	92.5783
115	91.8487
116	91.4586
117	91.4688
118	91.071
119	91.0552
120	90.5777
121	90.0677
122	89.8629
123	90.0295
124	89.7619
125	89.068
126	89.7721
127	90.1362
128	88.5669
129	88.3909
130	87.8331
131	87.6088
132	87.1212
133	87.106
134	86.9709
135	86.62
136	86.241
137	85.8323
138	86.0442
139	86.2563
140	86.0036
141	85.6699
142	85.335
143	85.3572
144	85.201
145	84.5437
146	84.2524
147	84.0393
148	84.6193
149	85.0083
150	84.7664
151	84.0414
152	83.6363
153	83.576
154	83.303
155	83.4575
156	83.3485
157	83.0904
158	83.2411
159	82.7184
160	82.758
161	82.4938
162	82.4748
163	82.6912
164	82.7402
165	83.0391
166	83.1805
167	83.0005
168	82.3011
169	81.6173
170	81.0343
171	80.7651
172	80.575
173	80.664
174	80.5994
175	80.3421
176	80.1311
177	80.087
178	79.752
179	79.7412
180	79.8362
181	79.6247
182	79.6456
183	80.0236
184	79.7438
185	79.7183
186	79.6264
187	79.5002
188	79.698
189	79.4091
190	79.1934
191	78.9079
192	78.7769
193	78.5515
194	78.3227
195	78.1286
196	79.1068
197	80.8427
198	80.3911
199	79.0058
200	78.2261
201	78.0954
202	78.0279
203	77.7366
204	77.7999
205	77.8048
206	77.6909
207	77.5214
208	77.7134
209	77.6106
210	77.7274
211	79.0201
212	80.0561
213	79.7504
214	78.3947
215	77.817
216	77.2895
217	77.1136
218	77.0889
219	77.013
220	77.1458
221	77.0524
222	77.2725
223	77.3273
224	77.3189
225	77.149
226	77.1541
227	77.2038
228	76.9866
229	76.7454
230	76.9468
231	76.9086
232	77.0982
233	76.7923
234	76.4826
235	76.6145
236	76.5055
237	76.3644
238	76.5187
239	76.3452
240	76.1707
241	76.2994
242	76.2629
243	76.074
244	76.2513
245	76.3
246	76.2095
247	76.2142
248	75.9698
249	76.1053
250	76.091
251	76.0255
252	76.0956
253	75.8851
254	76.0168
255	75.9607
256	76.1066
257	76.1457
258	76.0792
259	76.1119
260	76.8158
261	77.0328
262	76.4713
263	76.5392
264	76.3976
265	76.1556
266	76.0644
267	76.1867
268	76.1347
269	76.0146
270	76.4698
271	76.0381
272	76.1365
273	76.2019
274	76.182
275	75.9087
276	75.8974
277	75.9211
278	75.8731
279	75.9674
280	76.1536
281	76.1065
282	75.7792
283	75.8292
284	75.7806
285	76.1228
286	76.005
287	75.9984
288	76.2823
289	76.1257
290	76.0808
291	76.0328
292	75.9627
293	75.8266
294	75.8692
295	76.1332
296	75.8659
297	76.0613
298	75.9784
299	75.9555
300	76.0747
301	76.0548
302	76.1052
303	75.9192
304	75.9039
305	75.9389
306	75.7383
307	75.73
308	75.9574
309	75.6621
310	75.8147
311	75.9841
312	76.1238
313	76.1277
314	76.0343
315	76.1877
316	76.0949
317	75.8108
318	76.1958
319	76.0955
320	75.882
321	75.9178
322	75.7972
323	76.1911
324	75.9152
325	76.0926
326	76.1914
327	75.8695
328	76.0475
329	75.9714
330	75.9819
331	76.1099
332	76.0115
333	76.1144
334	76.2186
335	76.248
336	75.9775
337	75.9973
338	75.9899
339	75.9662
340	75.869
341	75.843
342	75.9305
343	75.707
344	75.767
345	75.9869
346	76.0247
347	76.2581
348	76.0093
349	76.1065
350	75.904
351	75.9066
352	76.0884
353	75.6953
354	75.5847
355	75.8935
356	76.1772
357	76.1276
358	75.874
359	75.9494
360	75.8333
361	75.7871
362	75.7414
363	76.071
364	75.6743
365	75.8356
366	75.6904
367	75.8329
368	75.6737
369	75.8077
370	75.9753
371	75.712
372	75.6895
373	75.7491
374	75.8226
375	75.9899
376	75.6621
377	75.7986
378	75.7074
379	75.8606
380	75.815
381	75.8949
382	75.878
383	76.0558
384	75.7155
385	75.7423
386	75.8239
387	75.8469
388	75.9379
389	76.0959
390	75.8899
391	76.0409
392	75.7614
393	75.7212
394	75.757
395	75.7809
396	75.9221
397	75.7965
398	75.5661
399	75.6249
400	75.6788
401	76.1344
402	75.6672
403	75.3994
404	75.5992
405	75.8653
406	75.5008
407	75.6513
408	75.5505
409	75.5656
410	75.6141
411	75.4898
412	75.6947
413	75.6017
414	75.5464
415	75.6021
416	75.6377
417	75.3195
418	75.381
419	74.7621
420	74.7984
421	74.7311
422	74.6935
423	74.6639
424	74.7436
425	74.9798
426	74.7763
427	74.7389
428	74.7669
429	74.624
430	74.7708
431	74.6679
432	75.0116
433	74.8895
434	74.7399
435	74.7291
436	74.8195
437	75.0179
438	74.6871
439	74.8705
440	74.9843
441	74.7659
442	74.9026
443	74.7607
444	74.7926
445	74.8271
446	74.654
447	74.9901
448	74.7356
449	74.8854
450	74.8724
451	74.9847
452	74.8311
453	74.985
454	74.8242
455	74.8715
456	74.7719
457	74.587
458	74.942
459	74.9185
460	74.9233
461	74.9272
462	74.5414
463	74.8983
464	75.0155
465	74.9972
466	74.6886
467	74.6395
468	74.5724
469	74.8277
470	74.8779
471	74.7568
472	74.924
473	74.8652
474	74.9602
475	74.6447
476	74.8124
477	74.6982
478	74.9487
479	74.7676
480	74.8521
481	74.7837
482	74.7921
483	74.7919
484	74.5268
485	74.8202
486	74.8592
487	74.8625
488	74.8766
489	74.9202
490	74.7524
491	74.6971
492	74.4902
493	74.725
494	74.6092
495	75.0524
496	74.7419
497	74.8676
498	74.8266
499	74.8764
500	74.7922
