Gen:	<L_2>
406	72.6808
407	72.7499
408	72.6073
409	72.5565
410	72.5744
411	72.682
412	72.616
413	72.4563
414	72.567
415	72.6297
416	72.7936
417	72.6336
418	72.3576
419	72.5848
420	72.5456
421	72.7216
422	72.7601
423	72.5931
424	72.8055
425	72.6549
426	72.7668
427	72.6634
428	72.3276
429	72.1641
430	72.098
431	71.9793
432	71.8431
433	72.0071
434	71.9609
435	72.0589
436	72.163
437	72.2319
438	72.0976
439	71.9366
440	71.9131
441	72.1071
442	72.2073
443	71.8894
444	71.6754
445	72.0133
446	71.9478
447	72.0805
448	71.783
449	71.6253
450	71.9581
451	72.0653
452	72.0584
453	71.9673
454	72.0216
455	71.97
456	72.2294
457	72.2358
458	72.0472
459	72.1894
460	72.1697
461	72.1282
462	72.0204
463	71.9049
464	72.0931
465	71.8844
466	71.8733
467	71.9183
468	72.0829
469	71.9957
470	72.0583
471	71.9519
472	71.8474
473	71.9951
474	71.6786
475	71.9656
476	72.3142
477	72.073
478	71.958
479	72.0189
480	72.1708
481	72.1006
482	72.1013
483	72.2794
484	72.1864
485	71.9606
486	72.1114
487	72.1127
488	72.1809
489	72.1554
490	72.1412
491	72.1582
492	72.2506
493	72.0831
494	71.8095
495	72.004
496	72.0899
497	72.275
498	72.1696
499	72.1389
500	72.1018
501	71.9924
502	72.3807
503	72.1178
504	72.2932
505	72.4237
506	72.1925
507	72.2451
508	72.0929
509	71.8446
510	71.99
511	71.9296
512	72.2447
513	71.8082
514	72.1305
515	72.2036
516	72.289
517	71.9846
518	71.7843
519	72.207
520	71.8615
521	72.1772
522	72.2977
523	72.0397
524	72.004
525	71.9682
526	72.1041
527	72.0936
528	72.13
529	72.1555
530	72.4975
531	72.2873
532	72.4719
533	72.2107
534	72.1234
535	72.1185
536	71.9091
537	72.2298
538	71.8906
539	72.2133
540	71.9529
541	72.0495
542	71.889
543	71.7143
544	72.0813
545	71.7933
546	71.9367
547	71.9102
548	72.0238
549	71.9695
550	72.1695
551	72.0462
552	72.2995
553	72.1546
554	72.175
555	71.894
556	72.0056
557	71.8605
558	72.1421
559	71.8757
560	72.1371
561	71.8247
562	71.9006
563	72.1171
564	71.8831
565	72.1976
566	71.9378
567	72.2975
568	72.3097
569	72.1752
570	72.0058
571	72.0526
572	72.1197
573	72.1372
574	71.9369
575	72.0531
576	71.8725
577	71.921
578	71.8544
579	71.8667
580	72.0648
581	72.1943
582	72.2114
583	72.126
584	72.1151
585	72.1183
586	72.0032
587	72.0675
588	72.1238
589	72.0257
590	72.2129
591	72.135
592	72.1076
593	72.1076
594	71.9952
595	71.9351
596	72.0121
597	72.1801
598	72.318
599	72.1756
600	71.9871
601	72.0114
602	72.0407
603	71.9985
604	72.0843
605	71.7938
606	72.0143
607	72.2095
608	72.2697
609	72.4101
610	71.9832
611	72.1532
612	72.2051
613	71.8807
614	71.7917
615	72.004
616	72.2859
617	72.2573
618	72.2997
619	71.9709
620	72.1221
621	72.0476
622	71.9543
623	72.2393
624	71.9262
625	72.3402
626	72.1432
627	72.1655
628	72.1436
629	72.1761
630	72.2173
631	72.1453
632	71.9902
633	72.1028
634	71.9858
635	72.0851
636	72.2663
637	72.0136
638	72.0251
639	71.9147
640	71.9359
641	71.8297
642	71.875
643	71.9606
644	72.0634
645	72.0423
646	72.1051
647	71.9835
648	71.9437
649	71.9909
650	71.6896
651	71.879
652	72.0873
653	71.8976
654	71.8694
655	71.9271
656	71.7972
657	71.6321
658	71.6834
659	71.9915
660	71.8628
661	71.8716
662	71.6256
663	71.6822
664	71.5377
665	71.6507
666	71.7757
667	71.8179
668	71.7433
669	71.9116
670	71.8626
671	72.0042
672	72.0114
673	71.6514
674	71.9708
675	71.7917
676	71.9851
677	71.9449
678	72.0215
679	71.719
680	71.8962
681	71.8095
682	71.6645
683	71.8252
684	71.6172
685	71.8982
686	71.8521
687	71.8657
688	71.7856
689	71.9293
690	71.6276
691	72.0503
692	71.952
693	71.7135
694	71.8417
695	71.8995
696	71.8373
697	71.9014
698	71.7209
699	71.8926
700	71.8974
701	71.7161
702	71.8281
703	71.8528
704	71.9792
705	71.8056
706	72.207
707	72.1009
708	71.708
709	71.8715
710	72.0495
711	71.835
712	71.7333
713	71.8738
714	71.9896
715	72.1323
716	71.8742
717	71.7935
718	72.1017
719	71.9552
720	71.8954
721	72.0268
722	71.8761
723	71.7622
724	72.067
725	71.9384
726	71.9968
727	71.9705
728	71.8127
729	72.1607
730	71.7353
731	71.7302
732	71.6738
733	71.8511
734	71.7604
735	72.2335
736	71.7474
737	71.6748
738	71.7006
739	71.4802
740	71.6456
741	71.468
742	71.8093
743	72.0558
744	72.056
745	71.9321
746	71.5765
747	71.8464
748	71.6058
749	72.1444
750	71.8678
751	72.0405
752	72.0749
753	71.887
754	71.8543
755	71.8563
756	71.7208
757	72.0687
758	72.1611
759	71.8562
760	71.7738
761	71.8343
762	71.8757
763	71.8023
764	71.965
765	71.6857
766	71.5991
767	71.8636
768	71.4301
769	71.7953
770	71.7036
771	71.8939
772	71.9082
773	71.8772
774	71.8322
775	71.845
776	71.9249
777	71.7925
778	71.781
779	71.5703
780	71.8767
781	71.9138
782	71.8463
783	72.1203
784	71.8093
785	71.7119
786	71.6473
787	71.7616
788	71.4292
789	71.6777
790	71.7396
791	72.0904
792	71.9886
793	71.984
794	72.1421
795	71.7995
796	71.644
797	71.8034
798	71.7995
799	72.159
800	72.0859
801	71.764
802	71.7888
803	71.3542
804	71.5027
805	71.2931
806	71.2647
807	71.3395
808	71.2567
809	71.4119
810	71.4198
811	71.4475
812	71.4254
813	71.2739
814	71.4997
815	71.4243
816	71.7461
817	71.6375
818	71.2269
819	71.3166
820	70.9836
821	70.6591
822	70.5738
823	70.6116
824	70.6453
825	70.5217
826	70.3671
827	70.5441
828	70.6335
829	70.5118
830	70.2741
831	70.4746
832	70.2985
833	70.4325
834	70.6687
835	70.3877
836	70.5285
837	70.6821
838	70.4046
839	70.7862
840	70.7325
841	70.5942
842	70.3642
843	70.3311
844	70.321
845	70.3477
846	70.8236
847	70.5613
848	70.6472
849	70.6799
850	70.5175
851	70.6137
852	70.5678
853	70.3387
854	70.406
855	70.7442
856	70.7097
857	70.656
858	70.6638
859	70.7494
860	70.4733
861	70.4923
862	70.6681
863	70.6293
864	70.3002
865	70.5865
866	70.4731
867	70.4417
868	70.3809
869	70.8173
870	70.6132
871	70.8206
872	70.5279
873	70.5928
874	70.3818
875	70.5333
876	70.4045
877	70.4725
878	70.439
879	70.5563
880	70.6068
881	70.7035
882	70.2753
883	70.346
884	70.38
885	70.7616
886	70.4734
887	70.4212
888	70.519
889	70.5865
890	70.4626
891	70.4609
892	70.4909
893	70.2667
894	70.3711
895	70.5916
896	70.5683
897	70.3824
898	70.5583
899	70.661
900	70.541
901	70.5684
902	70.9889
903	70.9649
904	70.9176
905	70.5447
906	70.5657
907	70.467
908	70.5676
909	70.524
910	70.6107
911	70.324
912	70.2796
913	70.4853
914	70.5893
915	70.555
916	70.6456
917	70.8135
918	70.5859
919	70.2851
920	70.6119
921	70.4732
922	70.3571
923	70.3044
924	70.4794
925	70.5216
926	70.619
927	70.5049
928	70.6395
929	70.4609
930	70.5144
931	70.7807
932	70.5729
933	70.5777
934	70.7838
935	70.9209
936	70.6015
937	70.6515
938	70.6732
939	70.5558
940	70.2738
941	70.4516
942	70.7349
943	70.928
944	70.9589
945	70.7082
946	70.5446
947	70.5081
948	70.6458
949	70.4738
950	70.5267
951	70.834
952	70.5337
953	70.226
954	70.4316
955	70.537
956	70.638
957	70.523
958	70.7084
959	70.686
960	70.5301
961	70.3547
962	70.4193
963	70.448
964	70.6125
965	70.5927
966	70.6031
967	70.5303
968	70.5582
969	70.6635
970	70.6797
971	70.4506
972	70.468
973	70.8213
974	70.7642
975	70.6176
976	70.4852
977	70.4825
978	70.5944
979	70.57
980	70.4814
981	70.7054
982	70.3415
983	70.3544
984	70.5212
985	70.4327
986	70.4994
987	70.3204
988	70.4588
989	70.7141
990	70.78
991	70.9196
992	70.5503
993	70.6683
994	70.1767
995	70.5973
996	70.3607
997	70.4784
998	70.4283
999	70.4571
1000	70.6072
1001	70.6685
1002	70.3952
1003	70.4613
1004	70.3304
1005	70.3793
1006	70.3574
1007	70.4374
1008	70.4933
1009	70.3931
1010	70.5622
1011	70.6613
1012	70.6302
1013	70.5324
1014	70.5335
1015	70.4931
1016	70.1971
1017	70.5491
1018	70.4706
1019	70.4472
1020	70.5708
1021	70.5393
1022	70.3234
1023	70.5466
1024	70.7806
1025	70.4895
1026	70.3829
1027	70.4394
1028	70.5156
1029	70.5375
1030	70.6971
1031	70.6093
1032	70.2914
1033	70.6382
1034	70.7255
1035	70.6419
1036	70.6175
1037	70.7135
1038	70.5237
1039	70.4431
1040	70.4637
1041	70.53
1042	70.5138
1043	70.9291
1044	70.7068
1045	70.397
1046	70.2593
1047	70.4462
1048	70.4475
1049	70.6863
1050	70.5638
1051	70.421
1052	70.3897
1053	70.4789
1054	70.6264
1055	70.4166
1056	70.5879
1057	70.5296
1058	70.5679
1059	70.6413
1060	70.8923
1061	70.4277
1062	70.5733
1063	70.8915
1064	70.4411
1065	70.5248
1066	70.5163
1067	70.5894
1068	70.3791
1069	70.637
1070	70.6891
1071	70.4132
1072	70.5568
1073	70.5447
1074	70.6081
1075	70.7369
1076	70.4371
1077	70.6496
1078	70.3971
1079	70.3998
1080	70.5699
1081	70.5486
1082	70.6807
1083	70.6353
1084	70.3808
1085	70.3346
1086	70.6554
1087	70.7756
1088	70.9627
1089	70.4936
1090	70.6197
1091	70.5108
1092	70.3919
1093	70.6509
1094	70.6852
1095	70.7168
1096	70.4267
1097	70.5212
1098	70.376
1099	70.4022
1100	70.5911
1101	70.4086
1102	70.4693
1103	70.7632
1104	70.5228
1105	70.5552
1106	70.3621
1107	70.3956
1108	70.2571
1109	70.179
1110	70.3656
1111	70.3333
1112	70.4619
1113	70.5627
1114	70.3093
1115	70.289
1116	70.0973
1117	70.3649
1118	70.3434
1119	70.3287
1120	70.5425
1121	70.47
1122	69.9581
1123	70.2948
1124	70.2254
1125	70.3174
1126	70.5077
1127	70.174
1128	70.0851
1129	70.2337
1130	70.0663
1131	70.1574
1132	70.2218
1133	70.3979
1134	70.264
1135	70.2979
1136	70.6326
1137	70.5143
1138	70.802
1139	70.8584
1140	70.538
1141	70.191
1142	70.3097
1143	70.4829
1144	70.4274
1145	70.4819
1146	70.4529
1147	70.3475
1148	70.3071
1149	70.407
1150	70.2453
1151	70.1898
1152	70.0107
1153	70.5098
1154	70.2271
1155	70.0917
1156	70.4675
1157	70.1704
1158	70.2901
1159	70.2517
1160	70.3227
1161	70.3183
1162	70.2494
1163	70.2187
1164	70.0816
1165	70.3866
1166	70.3347
1167	70.1976
1168	70.182
1169	70.4746
1170	70.3689
1171	70.4015
1172	70.532
1173	70.2025
1174	70.2175
1175	70.0888
1176	70.0519
1177	69.9015
1178	69.9095
1179	69.7536
1180	69.9974
1181	69.9269
1182	69.8201
1183	69.7196
1184	69.6474
1185	70.0044
1186	69.4434
1187	69.8811
1188	69.795
1189	69.666
1190	69.4589
1191	69.5678
1192	69.871
1193	69.5925
1194	69.6713
1195	69.7772
1196	69.6374
1197	69.5572
1198	69.4709
1199	69.7298
1200	69.477
1201	69.4403
1202	69.5412
1203	69.4145
1204	69.6625
1205	69.7319
1206	69.4331
1207	69.6684
1208	69.9038
1209	69.8752
1210	69.8136
1211	69.6549
1212	69.6091
1213	69.7097
1214	69.4701
1215	69.6265
1216	69.6645
1217	69.5816
1218	69.6968
1219	69.7755
1220	69.607
1221	69.6594
1222	69.6882
1223	69.7322
1224	69.8086
1225	69.6101
1226	69.7594
1227	69.8674
1228	69.7282
1229	69.8205
1230	69.6545
1231	69.9736
1232	69.7977
1233	69.8287
1234	69.6178
1235	69.6694
1236	69.5404
1237	69.9122
1238	69.6499
1239	69.6808
1240	69.555
1241	69.5887
1242	69.6523
1243	69.7797
1244	69.8177
1245	69.7067
1246	69.5219
1247	69.6324
1248	69.9599
1249	69.929
1250	69.6474
1251	69.4835
1252	69.5134
1253	69.5815
1254	69.7514
1255	69.6385
1256	70.129
1257	69.924
1258	69.8439
1259	69.9063
1260	69.5276
1261	69.6822
1262	69.5438
1263	69.4862
1264	69.6864
1265	69.8313
1266	69.7351
1267	69.8266
1268	69.9151
1269	69.8087
1270	69.9736
1271	69.6662
1272	69.5373
1273	69.7036
1274	69.8053
1275	69.8828
1276	69.7905
1277	69.8713
1278	69.6989
1279	69.9418
1280	69.8016
1281	69.7956
1282	69.9764
1283	69.9315
1284	70.0249
1285	69.9442
1286	69.7571
1287	69.7622
1288	69.7697
1289	69.6528
1290	69.8645
1291	69.9138
1292	69.6942
1293	69.4894
1294	69.7172
1295	69.5974
1296	69.6551
1297	69.8599
1298	69.6139
1299	70.0204
1300	69.6886
1301	69.5421
1302	69.8003
1303	69.573
1304	69.8118
1305	69.7625
1306	69.5698
1307	69.8595
1308	69.581
1309	69.6428
1310	69.7974
1311	69.9234
1312	69.5518
1313	69.4714
1314	69.5762
1315	69.6945
1316	69.6765
1317	69.591
1318	69.6319
1319	69.7289
1320	69.5052
1321	69.7964
1322	69.6096
1323	69.5747
1324	69.3588
1325	69.8165
1326	69.5979
1327	69.8356
1328	69.6239
1329	69.6393
1330	69.837
1331	69.8586
1332	69.5487
1333	69.6612
1334	69.9744
1335	69.9152
1336	69.6791
1337	69.742
1338	69.4891
1339	69.4947
1340	69.7065
1341	69.7717
1342	69.8574
1343	69.7584
1344	69.7589
1345	69.6589
1346	69.8305
1347	69.7157
1348	69.626
1349	69.508
1350	69.8611
1351	69.4227
1352	69.376
1353	69.4926
1354	69.915
1355	69.7384
1356	69.8282
1357	69.4708
1358	69.5809
1359	69.772
1360	69.7467
1361	69.6383
1362	69.603
1363	69.4586
1364	69.5787
1365	69.7799
1366	69.8432
1367	69.8667
1368	70.0358
1369	69.7891
1370	69.9082
1371	69.6932
1372	69.637
1373	69.5062
1374	69.744
1375	69.5273
1376	69.6336
1377	69.5899
1378	69.4481
1379	69.8195
1380	69.6884
1381	69.6375
1382	69.5996
1383	69.394
1384	69.4762
1385	69.5848
1386	69.5024
1387	69.6906
1388	69.5812
1389	69.584
1390	69.6706
1391	69.9209
1392	69.6833
1393	69.9166
1394	70.1316
1395	69.7972
1396	69.5074
1397	69.6895
1398	69.6487
1399	69.7245
1400	69.468
1401	69.6822
1402	69.9241
1403	69.698
1404	69.5671
1405	69.6147
1406	69.7192
1407	69.5426
1408	69.4974
1409	69.4555
1410	69.6282
1411	69.5021
1412	70.2649
1413	69.8663
1414	69.8537
1415	69.7273
1416	69.6055
1417	69.5773
1418	69.7837
1419	69.6471
1420	69.7534
1421	69.9948
1422	70.0256
1423	69.6879
1424	69.4934
1425	69.4626
1426	69.6851
1427	69.5406
1428	69.5212
1429	69.5595
1430	69.887
1431	69.6082
1432	69.757
1433	69.6423
1434	69.6887
1435	69.5887
1436	69.4641
1437	69.4336
1438	69.8811
1439	69.7706
1440	69.6775
1441	69.6306
1442	69.7132
1443	69.5821
1444	69.703
1445	69.998
1446	69.5843
1447	69.4613
1448	69.6028
1449	69.4798
1450	69.6212
1451	69.566
1452	69.7367
1453	69.6963
1454	69.6092
1455	69.6737
1456	69.7935
1457	69.6519
1458	69.747
1459	69.9217
1460	69.7944
1461	69.728
1462	69.6472
1463	69.6369
1464	69.4427
1465	69.6203
1466	69.5957
1467	69.6372
1468	69.835
1469	69.8715
1470	69.8406
1471	69.8933
1472	69.4762
1473	69.7164
1474	69.6364
1475	69.3572
1476	69.7599
1477	69.485
1478	69.3831
1479	69.4242
1480	69.3622
1481	69.7959
1482	69.8579
1483	69.6364
1484	69.5447
1485	69.6191
1486	69.4974
1487	69.5707
1488	69.643
1489	69.5328
1490	69.7118
1491	69.6999
1492	69.7234
1493	70.019
1494	69.8617
1495	69.5373
1496	69.5887
1497	69.6329
1498	69.6107
1499	69.5192
1500	69.5583
1501	69.6212
1502	69.6642
1503	69.6443
1504	69.6051
1505	69.4615
1506	69.5682
1507	69.6266
1508	69.6584
1509	69.6819
1510	69.7762
1511	69.6265
1512	69.4588
1513	69.6316
1514	69.6351
1515	69.6473
1516	69.5665
1517	69.4999
1518	69.4547
1519	69.5408
1520	69.6437
1521	69.6907
1522	69.4317
1523	69.8448
1524	69.5225
1525	69.4933
1526	69.8649
1527	69.9182
1528	69.6872
1529	69.7627
1530	69.8915
1531	69.5924
1532	69.5294
1533	69.637
1534	69.701
1535	69.8209
1536	69.7765
1537	69.5721
1538	69.8649
1539	69.9466
1540	69.7074
1541	69.5985
1542	69.5929
1543	69.7077
1544	69.8174
1545	69.8467
1546	69.5034
1547	69.5952
1548	69.7647
1549	69.8424
1550	69.6347
1551	69.8984
1552	69.533
1553	69.5687
1554	69.6369
1555	69.589
1556	69.5685
1557	69.7885
1558	69.7932
1559	69.5148
1560	69.7229
1561	69.8034
1562	69.8891
1563	69.5221
1564	69.6649
1565	69.5818
1566	69.7129
1567	69.5898
1568	69.5331
1569	69.422
1570	69.6794
1571	69.5796
1572	69.9226
1573	69.9856
1574	69.7083
1575	69.6838
1576	69.7741
1577	69.7259
1578	69.6415
1579	69.5649
1580	69.6318
1581	69.7992
1582	70.0018
1583	69.7706
1584	69.739
1585	69.6527
1586	69.5511
1587	69.6122
1588	69.5739
1589	69.6131
1590	69.7167
1591	69.7865
1592	69.9149
1593	69.6343
1594	69.8429
1595	69.733
1596	69.6779
1597	69.7973
1598	69.714
1599	69.5653
1600	69.4665
1601	69.4451
1602	69.6732
1603	69.7623
1604	69.671
1605	69.7408
1606	69.6893
1607	69.7772
1608	69.8308
1609	69.5708
1610	69.5692
1611	69.7695
1612	69.7339
1613	69.5617
1614	69.7796
1615	69.9424
1616	69.676
1617	69.6483
1618	69.6256
1619	69.5817
1620	69.7672
1621	69.9338
1622	69.7541
1623	69.7762
1624	69.5048
1625	69.6823
1626	69.5637
1627	69.8145
1628	69.7212
1629	69.7286
1630	69.8373
1631	69.4802
1632	69.5094
1633	69.6919
1634	69.7287
1635	69.6104
1636	69.8155
1637	69.7352
1638	69.6213
1639	69.7771
1640	69.4973
1641	69.5023
1642	69.5058
1643	69.7824
1644	69.7438
1645	69.6725
1646	69.865
1647	69.7333
1648	69.6743
1649	69.8806
1650	69.8591
1651	69.9095
1652	70.0224
1653	69.8292
1654	69.9512
1655	69.9211
1656	69.9021
1657	69.7087
1658	69.9615
1659	69.6635
1660	69.4985
1661	69.5634
1662	69.4559
1663	69.3932
1664	69.6005
1665	69.5238
1666	69.4695
1667	69.6231
1668	69.502
1669	69.7939
1670	69.834
1671	69.8761
1672	69.6832
1673	69.5949
1674	69.58
1675	69.6331
1676	69.5282
1677	69.6611
1678	69.596
1679	69.4463
1680	69.9111
1681	69.7231
1682	69.6397
1683	69.9354
1684	69.9877
1685	69.8633
1686	69.7769
1687	69.5929
1688	69.6146
1689	69.8066
1690	69.784
1691	69.9142
1692	69.8801
1693	69.7887
1694	69.8838
1695	69.7829
1696	69.686
1697	70.027
1698	69.7685
1699	69.5633
1700	69.5146
1701	69.6977
1702	69.5968
1703	69.7509
1704	69.6929
1705	69.6976
1706	69.6027
1707	69.788
1708	69.5882
1709	69.5838
1710	69.6613
1711	69.6203
1712	69.6424
1713	69.5845
1714	69.7686
1715	69.7507
1716	69.4752
1717	69.8522
1718	69.8906
1719	69.6958
1720	69.628
1721	69.7709
1722	69.6716
1723	69.7564
1724	69.5595
1725	69.5182
1726	69.5487
1727	69.4867
1728	69.7914
1729	69.7132
1730	69.8097
1731	69.3935
1732	69.5533
1733	69.6411
1734	69.5986
1735	69.5468
1736	69.8311
1737	69.6445
1738	69.6484
1739	69.638
1740	69.7599
1741	69.6171
1742	69.769
1743	69.721
1744	69.823
1745	69.5498
1746	69.7926
1747	69.6979
1748	69.707
1749	69.4073
1750	69.2634
1751	69.4446
1752	69.4573
1753	69.4277
1754	69.7076
1755	69.5454
1756	69.4807
1757	69.714
1758	69.752
1759	69.6596
1760	69.8308
1761	69.8639
1762	69.59
1763	69.8161
1764	69.5745
1765	69.3804
1766	69.2989
1767	69.6886
1768	69.492
1769	69.7377
1770	69.3758
1771	69.6118
1772	69.3279
1773	69.1919
1774	69.2998
1775	69.4438
1776	69.4246
1777	69.2597
1778	69.3985
1779	69.2937
1780	69.1681
1781	69.1787
1782	69.1821
1783	69.4905
1784	69.3977
1785	69.1547
1786	69.3017
1787	69.1127
1788	69.1477
1789	69.1403
1790	69.3424
1791	69.3758
1792	69.3381
1793	69.3393
1794	69.2996
1795	68.9333
1796	69.0182
1797	69.0977
1798	69.1952
1799	69.1937
1800	69.3579
1801	69.2792
1802	69.4439
1803	69.2411
1804	69.2746
1805	68.8512
1806	69.2217
1807	69.2388
1808	69.1878
1809	69.069
1810	69.4279
1811	69.2747
1812	69.2831
1813	69.5376
1814	69.2478
1815	69.3533
1816	69.189
1817	69.2266
1818	69.298
1819	69.4453
1820	69.642
1821	69.3577
1822	69.1128
1823	68.9863
1824	68.9231
1825	69.2006
1826	69.2902
1827	69.2257
1828	69.2077
1829	69.1104
1830	69.2797
1831	69.0827
1832	69.1493
1833	69.0717
1834	69.4187
1835	69.4247
1836	69.2914
1837	69.0025
1838	69.0573
1839	69.1379
1840	69.1838
1841	69.1615
1842	69.162
1843	68.9899
1844	69.0849
1845	68.8515
1846	69.0416
1847	68.9801
1848	69.0476
1849	68.7974
1850	69.1772
1851	68.974
1852	69.0699
1853	69.0356
1854	69.0214
1855	69.103
1856	69.2231
1857	69.1176
1858	69.3119
1859	69.2173
1860	68.9991
1861	69.5237
1862	69.1816
1863	69.1086
1864	69.3119
1865	69.1065
1866	69.1931
1867	69.1029
1868	69.1767
1869	68.9589
1870	68.8991
1871	69.0352
1872	69.2128
1873	69.131
1874	68.9083
1875	69.2058
1876	69.1
1877	68.8542
1878	68.8402
1879	68.8668
1880	68.9172
1881	68.8113
1882	68.9184
1883	69.1743
1884	69.2303
1885	68.9609
1886	69.0346
1887	69.281
1888	69.0624
1889	68.9326
1890	69.2235
1891	69.0927
1892	69.1179
1893	69.1199
1894	68.8616
1895	69.2424
1896	69.2941
1897	69.1636
1898	69.2836
1899	69.2176
1900	69.0429
1901	69.0253
1902	69.1291
1903	69.1729
1904	69.3943
1905	69.2381
1906	69.2893
1907	69.0123
1908	69.2628
