Gen:	L_2
420	74.1071
421	74.1071
422	74.1071
423	74.1071
424	74.1071
425	74.1071
426	74.1071
427	74.1071
428	74.1071
429	74.1071
430	74.1071
431	74.1071
432	74.1071
433	74.1071
434	74.1071
435	74.1071
436	74.1071
437	74.1071
438	74.1071
439	74.1071
440	74.1071
441	74.1071
442	74.1071
443	74.1071
444	74.1071
445	74.1071
446	74.1071
447	74.1071
448	74.1071
449	74.1071
450	74.1071
451	74.1071
452	74.1071
453	74.1071
454	74.1071
455	74.1071
456	74.1071
457	74.1071
458	74.1071
459	74.1071
460	74.1071
461	74.1071
462	74.1071
463	74.1071
464	74.1071
465	74.1071
466	74.1071
467	74.1071
468	74.1071
469	74.1071
470	74.1071
471	74.1071
472	74.1071
473	74.1071
474	74.1071
475	74.1071
476	74.1071
477	74.1071
478	74.1071
479	74.1071
480	74.1071
481	74.1071
482	74.1071
483	74.1071
484	74.1071
485	74.1071
486	74.1071
487	74.1071
488	74.1071
489	74.1071
490	74.1071
491	74.1071
492	74.1071
493	74.1071
494	74.1071
495	74.1071
496	74.1071
497	74.1071
498	74.1071
499	74.1071
500	74.1071
501	74.1071
502	74.1071
503	74.1071
504	74.1071
505	74.1071
506	74.1071
507	74.1071
508	74.1071
509	74.1071
510	74.1071
511	74.1071
512	74.1071
513	74.1071
514	74.1071
515	74.1071
516	74.1071
517	74.1071
518	74.1071
519	74.1071
520	74.1071
521	74.1071
522	74.1071
523	74.1071
524	74.1071
525	74.1071
526	74.1071
527	74.1071
528	74.1071
529	74.1071
530	74.1071
531	74.1071
532	74.1071
533	74.1071
534	74.1071
535	74.1071
536	74.1071
537	74.1071
538	74.1071
539	74.1071
540	74.1071
541	74.1071
542	74.1071
543	74.1071
544	74.1071
545	74.1071
546	74.1071
547	74.1071
548	74.1071
549	74.1071
550	74.1071
551	74.1071
552	74.1071
553	74.1071
554	74.1071
555	73.5657
556	73.5657
557	73.5657
558	73.5545
559	73.5545
560	73.5545
561	73.5545
562	73.5545
563	73.5545
564	73.5545
565	73.5545
566	73.5545
567	73.5545
568	73.5545
569	73.2353
570	73.2353
571	73.2353
572	73.2353
573	73.2353
574	73.2353
575	73.2353
576	73.2353
577	73.2353
578	73.2353
579	73.2353
580	73.2353
581	73.2353
582	73.2353
583	73.2353
584	73.2353
585	73.2353
586	73.2353
587	73.2353
588	73.2353
589	73.2353
590	73.2353
591	73.2353
592	73.2353
593	73.2353
594	73.2353
595	73.2353
596	73.2353
597	73.2353
598	73.2353
599	73.2353
600	73.2353
601	73.0896
602	73.0896
603	73.0896
604	73.0896
605	73.0896
606	73.0896
607	73.0896
608	73.0896
609	73.0896
610	73.0896
611	73.0896
612	73.0896
613	73.0896
614	73.0896
615	73.0896
616	73.0896
617	73.0896
618	73.0896
619	73.0896
620	73.0896
621	73.0896
622	73.0896
623	73.0896
624	73.0896
625	73.0896
626	73.0896
627	73.0896
628	73.0896
629	73.0896
630	73.0896
631	73.0896
632	73.0896
633	73.0896
634	73.0896
635	73.0896
636	73.0896
637	73.0896
638	73.0896
639	73.0896
640	73.0896
641	73.0896
642	73.0896
643	73.0896
644	73.0896
645	73.0896
646	73.0896
647	73.0896
648	73.0896
649	73.0896
650	73.0896
651	73.0896
652	73.0896
653	73.0896
654	73.0896
655	73.0896
656	73.0896
657	73.0896
658	73.0896
659	73.0896
660	73.0896
661	73.0896
662	73.0896
663	73.0896
664	73.0896
665	73.0896
666	73.0896
667	73.0896
668	73.0896
669	73.0896
670	73.0896
671	73.0896
672	73.0896
673	73.0896
674	73.0896
675	73.0896
676	73.0896
677	73.0896
678	73.0896
679	73.0896
680	73.0896
681	73.0896
682	73.0195
683	73.0195
684	73.0195
685	73.0195
686	73.0195
687	73.0195
688	73.0195
689	73.0195
690	73.0195
691	73.0195
692	73.0195
693	73.0195
694	73.0195
695	73.0195
696	73.0195
697	73.0195
698	73.0195
699	73.0195
700	73.0195
701	73.0195
702	73.0195
703	73.0195
704	73.0195
705	73.0195
706	73.0195
707	73.0195
708	73.0195
709	73.0195
710	73.0195
711	73.0195
712	73.0195
713	73.0195
714	73.0195
715	73.0195
716	73.0195
717	73.0195
718	73.0195
719	73.0195
720	73.0195
721	73.0195
722	73.0195
723	73.0195
724	73.0195
725	73.0195
726	73.0195
727	73.0195
728	73.0195
729	73.0195
730	73.0195
731	73.0195
732	73.0195
733	73.0195
734	73.0195
735	73.0195
736	73.0195
737	73.0195
738	73.0195
739	73.0195
740	73.0195
741	73.0195
742	73.0195
743	73.0195
744	73.0195
745	73.0195
746	73.0195
747	73.0195
748	73.0195
749	73.0195
750	73.0195
751	73.0195
752	73.0195
753	73.0195
754	73.0195
755	73.0195
756	73.0195
757	73.0195
758	73.0195
759	73.0195
760	73.0195
761	73.0195
762	73.0195
763	73.0195
764	73.0195
765	73.0195
766	73.0195
767	73.0195
768	73.0195
769	73.0195
770	73.0195
771	73.0195
772	73.0195
773	73.0195
774	73.0195
775	73.0195
776	73.0195
777	73.0195
778	73.0195
779	73.0195
780	73.0195
781	73.0195
782	73.0195
783	73.0195
784	73.0195
785	73.0195
786	73.0195
787	73.0195
788	73.0195
789	73.0195
790	73.0195
791	73.0195
792	73.0195
793	73.0195
794	73.0195
795	73.0195
796	73.0195
797	73.0195
798	73.0195
799	73.0195
800	73.0195
801	73.0195
802	73.0195
803	73.0195
804	73.0195
805	73.0195
806	73.0195
807	73.0195
808	73.0195
809	73.0195
810	73.0195
811	73.0195
812	73.0195
813	73.0195
814	73.0195
815	73.0195
816	73.0195
817	73.0195
818	73.0195
819	73.0195
820	73.0195
821	73.0195
822	73.0195
823	73.0195
824	73.0195
825	73.0195
826	73.0195
827	73.0195
828	73.0195
829	73.0195
830	73.0195
831	73.0195
832	73.0195
833	73.0195
834	73.0195
835	73.0195
836	73.0195
837	73.0195
838	73.0195
839	73.0195
840	73.0195
841	73.0195
842	73.0195
843	73.0195
844	73.0195
845	73.0195
846	73.0195
847	73.0195
848	73.0195
849	73.0195
850	73.0195
851	73.0195
852	73.0195
853	73.0195
854	73.0195
855	73.0195
856	73.0195
857	73.0195
858	73.0195
859	73.0195
860	73.0195
861	73.0195
862	73.0195
863	73.0195
864	73.0195
865	73.0195
866	73.0195
867	73.0195
868	73.0195
869	73.0195
870	73.0195
871	73.0195
872	73.0195
873	73.0195
874	73.0195
875	73.0195
876	73.0195
877	73.0195
878	73.0195
879	73.0195
880	73.0195
881	73.0195
882	73.0195
883	73.0195
884	73.0195
885	73.0195
886	73.0195
887	73.0195
888	73.0195
889	73.0195
890	73.0195
891	73.0195
892	73.0195
893	73.0195
894	73.0195
895	73.0195
896	73.0195
897	72.9791
898	72.9791
899	72.9791
900	72.9791
901	72.9791
902	72.9791
903	72.9791
904	72.9791
905	72.9791
906	72.9791
907	72.9791
908	72.9791
909	72.9791
910	72.9791
911	72.9791
912	72.9791
913	72.9791
914	72.9791
915	72.9791
916	72.9791
917	72.9791
918	72.9791
919	72.9791
920	72.9791
921	72.9791
922	72.9791
923	72.9791
924	72.9791
925	72.9791
926	72.9791
927	72.9791
928	72.9791
929	72.9791
930	72.9791
931	72.9791
932	72.9791
933	72.9791
934	72.9791
935	72.9791
936	72.9791
937	72.9791
938	72.9791
939	72.9791
940	72.9791
941	72.9791
942	72.9791
943	72.9791
944	72.9791
945	72.9791
946	72.9791
947	72.9791
948	72.9791
949	72.9791
950	72.9791
951	72.9791
952	72.9791
953	72.9791
954	72.9791
955	72.9791
956	72.9791
957	72.9791
958	72.9791
959	72.9791
960	72.9791
961	72.9791
962	72.9791
963	72.9791
964	72.9791
965	72.9791
966	72.9791
967	72.9791
968	72.9791
969	72.9791
970	72.9791
971	72.9791
972	72.9791
973	72.9791
974	72.9791
975	72.9791
976	72.9791
977	72.9791
978	72.9791
979	72.9791
980	72.9791
981	72.9791
982	72.9791
983	72.9791
984	72.9791
985	72.9791
986	72.9791
987	72.9791
988	72.9791
989	72.9791
990	72.9791
991	72.9791
992	72.9791
993	72.9791
994	72.9791
995	72.9791
996	72.9791
997	72.9791
998	72.9791
999	72.9791
1000	72.9791
1001	72.9791
1002	72.9791
1003	72.9791
1004	72.9791
1005	72.9791
1006	72.9791
1007	72.9791
1008	72.9791
1009	72.9791
1010	72.9791
1011	72.9791
1012	72.9791
1013	72.9791
1014	72.9791
1015	72.9791
1016	72.9791
1017	72.9791
1018	72.9791
1019	72.9791
1020	72.9791
1021	72.9791
1022	72.9791
1023	72.9791
1024	72.9791
1025	72.9791
1026	72.9791
1027	72.9791
1028	72.9791
1029	72.9791
1030	72.9791
1031	72.9791
1032	72.9791
1033	72.9791
1034	72.9791
1035	72.9791
1036	72.9791
1037	72.9791
1038	72.9791
1039	72.9791
1040	72.9791
1041	72.9791
1042	72.9791
1043	72.9791
1044	72.9791
1045	72.9791
1046	72.9791
1047	72.9791
1048	72.9791
1049	72.9791
1050	72.9791
1051	72.9791
1052	72.9791
1053	72.9791
1054	72.9791
1055	72.9791
1056	72.9791
1057	72.9791
1058	72.9791
1059	72.9791
1060	72.9791
1061	72.9791
1062	72.9791
1063	72.9791
1064	72.9791
1065	72.9791
1066	72.9791
1067	72.9791
1068	72.9791
1069	72.9791
1070	72.9791
1071	72.9791
1072	72.9791
1073	72.9791
1074	72.9791
1075	72.9791
1076	72.9791
1077	72.9791
1078	72.9791
1079	72.9791
1080	72.9791
1081	72.9791
1082	72.9791
1083	72.9791
1084	72.9791
1085	72.9791
1086	72.9791
1087	72.9791
1088	72.9791
1089	72.9791
1090	72.9791
1091	72.9791
1092	72.9791
1093	72.9791
1094	72.9791
1095	72.9791
1096	72.9791
1097	72.9791
1098	72.9791
1099	72.9791
1100	72.9791
1101	72.9791
1102	72.9791
1103	72.9791
1104	72.9791
1105	72.9791
1106	72.9791
1107	72.9791
1108	72.9791
1109	72.9791
1110	72.9791
1111	72.9791
1112	72.9791
1113	72.9791
1114	72.9791
1115	72.9791
1116	72.9791
1117	72.9791
1118	72.9791
1119	72.9791
1120	72.9791
1121	72.9791
1122	72.9791
1123	72.9791
1124	72.9791
1125	72.9791
1126	72.9791
1127	72.9791
1128	72.9791
1129	72.9791
1130	72.9791
1131	72.9791
1132	72.9791
1133	72.9791
1134	72.9791
1135	72.9791
1136	72.9791
1137	72.9791
1138	72.9791
1139	72.9791
1140	72.9791
1141	72.9791
1142	72.9791
1143	72.9791
1144	72.9791
1145	72.9791
1146	72.9791
1147	72.9791
1148	72.9791
1149	72.9791
1150	72.9791
1151	72.9791
1152	72.9791
1153	72.9791
1154	72.9791
1155	72.9791
1156	72.9791
1157	72.9791
1158	72.9791
1159	72.9791
1160	72.9791
1161	72.9791
1162	72.9791
1163	72.9791
1164	72.9791
1165	72.9791
1166	72.9791
1167	72.9791
1168	72.9791
1169	72.9791
1170	72.9791
1171	72.9791
1172	72.9791
1173	72.9791
1174	72.9791
1175	72.9791
1176	72.9791
1177	72.9791
1178	72.9791
1179	72.9791
1180	72.9791
1181	72.841
1182	72.6453
1183	72.6453
1184	72.6453
1185	72.6453
1186	72.6453
1187	72.6453
1188	72.6453
1189	72.6453
1190	72.6453
1191	72.6453
1192	72.6453
1193	72.4298
1194	72.4298
1195	72.4298
1196	72.4298
1197	72.4298
1198	72.4298
1199	72.4298
1200	72.4298
1201	72.4298
1202	72.4298
1203	72.4298
1204	72.4298
1205	72.4298
1206	72.4298
1207	72.4298
1208	72.4298
1209	72.4298
1210	72.4298
1211	72.4298
1212	72.4298
1213	72.4298
1214	72.4298
1215	72.4298
1216	72.4298
1217	72.4298
1218	72.4298
1219	72.4298
1220	72.4298
1221	72.4298
1222	72.4298
1223	72.4298
1224	72.4298
1225	72.4298
1226	72.4298
1227	72.4298
1228	72.4298
1229	72.4298
1230	72.4298
1231	72.4298
1232	72.4298
1233	72.4298
1234	72.4298
1235	72.4298
1236	72.4298
1237	72.4298
1238	72.4298
1239	72.4298
1240	72.4298
1241	72.4298
1242	72.4298
1243	72.4298
1244	72.4298
1245	72.4298
1246	72.4298
1247	72.4298
1248	72.4298
1249	72.4298
1250	72.4298
1251	72.4298
1252	72.4298
1253	72.4298
1254	72.4298
1255	72.4298
1256	72.4298
1257	72.4298
1258	72.4298
1259	72.4298
1260	72.4298
1261	72.4298
1262	72.4298
1263	72.4298
1264	72.4298
1265	72.4298
1266	72.4298
1267	72.4298
1268	72.4298
1269	72.4298
1270	72.4298
1271	72.4298
1272	72.4298
1273	72.4298
1274	72.4298
1275	72.4298
1276	72.4298
1277	72.4298
1278	72.4298
1279	72.4298
1280	72.4298
1281	72.4298
1282	72.4298
1283	72.4298
1284	72.4298
1285	72.4298
1286	72.4298
1287	72.4298
1288	72.4298
1289	72.4298
1290	72.4298
1291	72.4298
1292	72.4298
1293	72.4298
1294	72.4298
1295	72.4298
1296	72.4298
1297	72.4298
1298	72.4298
1299	72.4298
1300	72.4298
1301	72.4298
1302	72.4298
1303	72.4298
1304	72.4298
1305	72.4298
1306	72.4298
1307	72.4298
1308	72.4298
1309	72.4298
1310	72.4298
1311	72.4298
1312	72.4298
1313	72.4298
1314	72.4298
1315	72.4298
1316	72.4298
1317	72.4298
1318	72.4298
1319	72.4298
1320	72.4298
1321	72.4298
1322	72.4298
1323	72.4298
1324	72.4298
1325	72.4298
1326	72.4298
1327	72.4298
1328	72.4298
1329	72.4298
1330	72.4298
1331	72.4298
1332	72.4298
1333	72.4298
1334	72.4298
1335	72.4298
1336	72.4298
1337	72.4298
1338	72.4298
1339	72.4298
1340	72.4298
1341	72.4298
1342	72.4298
1343	72.4298
1344	72.4298
1345	72.4298
1346	72.4298
1347	72.4298
1348	72.4298
1349	72.4298
1350	72.4298
1351	72.4298
1352	72.4298
1353	72.4298
1354	72.4298
1355	72.4298
1356	72.4298
1357	72.4298
1358	72.4298
1359	72.4298
1360	72.4298
1361	72.4298
1362	72.4298
1363	72.4298
1364	72.4298
1365	72.4298
1366	72.4298
1367	72.4298
1368	72.4298
1369	72.4298
1370	72.4298
1371	72.4298
1372	72.4298
1373	72.4298
1374	72.4298
1375	72.4298
1376	72.4298
1377	72.4298
1378	72.4298
1379	72.4298
1380	72.4298
1381	72.4298
1382	72.4298
1383	72.4298
1384	72.4298
1385	72.4298
1386	72.4298
1387	72.4298
1388	72.4298
1389	72.4298
1390	72.4298
1391	72.4298
1392	72.4298
1393	72.4298
1394	72.4298
1395	72.4298
1396	72.4298
1397	72.4298
1398	72.4298
1399	72.4298
1400	72.4298
1401	72.4298
1402	72.4298
1403	72.4298
1404	72.4298
1405	72.4298
1406	72.4298
1407	72.4298
1408	72.4298
1409	72.4298
1410	72.4298
1411	72.4298
1412	72.4298
1413	72.4298
1414	72.4298
1415	72.4298
1416	72.4298
1417	72.4298
1418	72.4298
1419	72.4298
1420	72.4298
1421	72.4298
1422	72.4298
1423	72.4298
1424	72.4298
1425	72.4298
1426	72.4298
1427	72.4298
1428	72.4298
1429	72.4298
1430	72.4298
1431	72.4298
1432	72.4298
1433	72.4298
1434	72.4298
1435	72.4298
1436	72.4298
1437	72.4298
1438	72.4298
1439	72.4298
1440	72.4298
1441	72.4298
1442	72.4298
1443	72.4298
1444	72.4298
1445	72.4298
1446	72.4298
1447	72.4298
1448	72.4298
1449	72.4298
1450	72.4298
1451	72.4298
1452	72.4298
1453	72.4298
1454	72.4298
1455	72.4298
1456	72.4298
1457	72.4298
1458	72.4298
1459	72.4298
1460	72.4298
1461	72.4298
1462	72.4298
1463	72.4298
1464	72.4298
1465	72.4298
1466	72.4298
1467	72.4298
1468	72.4298
1469	72.4298
1470	72.4298
1471	72.4298
1472	72.4298
1473	72.4298
1474	72.4298
1475	72.4298
1476	72.4298
1477	72.4298
1478	72.4298
1479	72.4298
1480	72.4298
1481	72.4298
1482	72.4298
1483	72.4298
1484	72.4298
1485	72.4298
1486	72.4298
1487	72.4298
1488	72.4298
1489	72.4298
1490	72.4298
1491	72.4298
1492	72.4298
1493	72.4298
1494	72.4298
1495	72.4298
1496	72.4298
1497	72.4298
1498	72.4298
1499	72.4298
1500	72.4298
1501	72.4298
1502	72.4298
1503	72.4298
1504	72.4298
1505	72.4298
1506	72.4298
1507	72.4298
1508	72.4298
1509	72.4298
1510	72.4298
1511	72.4298
1512	72.4298
1513	72.4298
1514	72.4298
1515	72.4298
1516	72.4298
1517	72.4298
1518	72.4298
1519	72.4298
1520	72.4298
1521	72.4298
1522	72.4298
1523	72.4298
1524	72.4298
1525	72.4298
1526	72.4298
1527	72.4298
1528	72.4298
1529	72.4298
1530	72.4298
1531	72.4298
1532	72.4298
1533	72.4298
1534	72.4298
1535	72.4298
1536	72.4298
1537	72.4298
1538	72.4298
1539	72.4298
1540	72.4298
1541	72.4298
1542	72.4298
1543	72.4298
1544	72.4298
1545	72.4298
1546	72.4298
1547	72.4298
1548	72.4298
1549	72.4298
1550	72.4298
1551	72.4298
1552	72.4298
1553	72.4298
1554	72.4298
1555	72.4298
1556	72.4298
1557	72.4298
1558	72.4298
1559	72.4298
1560	72.4298
1561	72.4298
1562	72.4298
1563	72.4298
1564	72.4298
1565	72.4298
1566	72.4298
1567	72.4298
1568	72.4298
1569	72.4298
1570	72.4298
1571	72.4298
1572	72.4298
1573	72.4298
1574	72.4298
1575	72.4298
1576	72.4298
1577	72.4298
1578	72.4298
1579	72.4298
1580	72.4298
1581	72.4298
1582	72.4298
1583	72.4298
1584	72.4298
1585	72.4298
1586	72.4298
1587	72.4298
1588	72.4298
1589	72.4298
1590	72.4298
1591	72.4298
1592	72.4298
1593	72.4298
1594	72.4298
1595	72.4298
1596	72.4298
1597	72.4298
1598	72.4298
1599	72.4298
1600	72.4298
1601	72.4298
1602	72.4298
1603	72.4298
1604	72.4298
1605	72.4298
1606	72.4298
1607	72.4298
1608	72.4298
1609	72.4298
1610	72.4298
1611	72.4298
1612	72.4298
1613	72.4298
1614	72.4298
1615	72.4298
1616	72.4298
1617	72.4298
1618	72.4298
1619	72.4298
1620	72.4298
1621	72.4298
1622	72.4298
1623	72.4298
1624	72.4298
1625	72.4298
1626	72.4298
1627	72.4298
1628	72.4298
1629	72.4298
1630	72.4298
1631	72.4298
1632	72.4298
1633	72.4298
1634	72.4298
1635	72.4298
1636	72.4298
1637	72.4298
1638	72.4298
1639	72.4298
1640	72.4298
1641	72.4298
1642	72.4298
1643	72.4298
1644	72.4298
1645	72.4298
1646	72.4298
1647	72.4298
1648	72.4298
1649	72.4298
1650	72.4298
1651	72.4298
1652	72.4298
1653	72.4298
1654	72.4298
1655	72.4298
1656	72.4298
1657	72.4298
1658	72.4298
1659	72.4298
1660	72.4298
1661	72.4298
1662	72.4298
1663	72.4298
1664	72.4298
1665	72.4298
1666	72.4298
1667	72.4298
1668	72.4298
1669	72.4298
1670	72.4298
1671	72.4298
1672	72.4298
1673	72.4298
1674	72.4298
1675	72.4298
1676	72.4298
1677	72.4298
1678	72.4298
1679	72.4298
1680	72.4298
1681	72.4298
1682	72.4298
1683	72.4298
1684	72.4298
1685	72.4298
1686	72.4298
1687	72.4298
1688	72.4298
1689	72.4298
1690	72.4298
1691	72.4298
1692	72.4298
1693	72.4298
1694	72.4298
1695	72.4298
1696	72.4298
1697	72.4298
1698	72.4298
1699	72.4298
1700	72.4298
1701	72.4298
1702	72.4298
1703	72.4298
1704	72.4298
1705	72.4298
1706	72.4298
1707	72.4298
1708	72.4298
1709	72.4298
1710	72.4298
1711	72.4298
1712	72.4298
1713	72.4298
1714	72.4298
1715	72.4298
1716	72.4298
1717	72.4298
1718	72.4298
1719	72.4298
1720	72.4298
1721	72.4298
1722	72.4298
1723	72.4298
1724	72.4298
1725	72.4298
1726	72.4298
1727	72.4298
1728	72.4298
1729	72.4298
1730	72.4298
1731	72.4298
1732	72.4298
1733	72.4298
1734	72.4298
1735	72.4298
1736	72.4298
1737	72.4298
1738	72.4298
1739	72.4298
1740	72.4298
1741	72.4298
1742	72.4298
1743	72.4298
1744	72.4298
1745	72.4298
1746	72.4298
1747	72.4298
1748	72.4298
1749	72.4298
1750	72.4298
1751	72.4298
1752	72.4298
1753	72.4298
1754	72.4298
1755	72.4298
1756	72.4298
1757	72.4298
1758	72.4298
1759	72.4298
1760	72.4298
1761	72.4298
1762	72.4298
1763	72.4298
1764	72.4298
1765	72.4298
1766	72.4298
1767	72.4298
1768	72.4298
1769	72.4298
1770	72.4298
1771	72.4298
1772	72.4298
1773	72.4298
1774	72.4298
1775	72.4298
1776	72.4298
1777	72.4298
1778	72.4298
1779	72.4298
1780	72.4298
1781	72.4298
1782	72.4298
1783	72.4298
1784	72.4298
1785	72.4298
1786	72.4298
1787	72.4298
1788	72.4298
1789	72.4298
1790	72.4298
1791	72.4298
1792	72.4298
1793	72.4298
1794	72.4298
1795	72.4298
1796	72.4298
1797	72.4298
1798	72.4298
1799	72.4298
1800	72.4298
1801	72.4298
1802	72.4298
1803	72.4298
1804	72.4298
1805	72.4298
1806	72.4298
1807	72.4298
1808	72.4298
1809	72.4298
1810	72.4298
1811	72.4298
1812	72.4298
1813	72.4298
1814	72.4298
1815	72.4298
1816	72.4298
1817	72.4298
1818	72.4298
1819	72.4298
1820	72.4298
1821	72.4298
1822	72.4298
1823	72.4298
1824	72.4298
1825	72.4298
1826	72.4298
1827	72.4298
1828	72.4298
1829	72.4298
1830	72.4298
1831	72.4298
1832	72.4298
1833	72.4298
1834	72.4298
1835	72.4298
1836	72.4298
1837	72.4298
1838	72.4298
1839	72.4298
1840	72.4298
1841	72.4298
1842	72.4298
1843	72.4298
1844	72.4298
1845	72.4298
1846	72.4298
1847	72.4298
1848	72.4298
1849	72.4298
1850	72.4298
1851	72.4298
1852	72.4298
1853	72.4298
1854	72.4298
1855	72.4298
1856	72.4298
1857	72.4298
1858	72.4298
1859	72.4298
1860	72.4298
1861	72.4298
1862	72.4298
1863	72.4298
1864	72.4298
1865	72.4298
1866	72.4298
1867	72.4298
1868	72.4298
1869	72.4298
1870	72.4298
1871	72.4298
1872	72.4298
1873	72.4298
1874	72.4298
1875	72.4298
1876	72.4298
1877	72.4298
1878	72.4298
1879	72.4298
1880	72.4298
1881	72.4298
1882	72.4298
1883	72.4298
1884	72.4298
1885	72.4298
1886	72.4298
